match_id,equipo_id,formacion,jugador_id,jugador,posicion
1309688933,15251,3-4-2-1,466571.0,Kim Min-jae,Defender
1309688933,15251,3-4-2-1,38192252.0,Han-Beom Lee,Defender
1309688933,15251,3-4-2-1,38192574.0,Lee Tae-seok,Midfielder
1309688933,15251,3-4-2-1,468503.0,Seung Ho Paik,Midfielder
1309688933,15251,3-4-2-1,467215.0,Hwang In-beom,Midfielder
1309688933,15251,3-4-2-1,31875739.0,Young-woo Seol,Midfielder
1309688933,15251,3-4-2-1,468020.0,Jae-sung Lee,Forward
1309688933,15251,3-4-2-1,149401.0,Kang-in Lee,Forward
1309688933,15251,3-4-2-1,30100.0,Son Heung-min,Forward
1309688933,656054,3-4-2-1,22347598.0,Matěj Kovář,Goalkeeper
1309688933,656054,3-4-2-1,10691681.0,Ladislav Krejčí,Defender
1309688933,656054,3-4-2-1,26237358.0,Robin Hranáč,Defender
1309688933,656054,3-4-2-1,54376294.0,Štěpán Chaloupek,Defender
1309688933,656054,3-4-2-1,199311.0,Jaroslav Zelený,Midfielder
1309688933,656054,3-4-2-1,62280911.0,Alexandr Sojka,Midfielder
1309688933,656054,3-4-2-1,200277.0,Tomáš Souček,Midfielder
1309688933,656054,3-4-2-1,198345.0,Vladimír Coufal,Midfielder
1309688933,656054,3-4-2-1,10682987.0,Lukáš Provod,Forward
1309688933,656054,3-4-2-1,10688461.0,Pavel Šulc,Forward
1309688933,656054,3-4-2-1,127988.0,Patrik Schick,Forward
1267463164,8443,4-3-3,7610624.0,Unai Simón,Goalkeeper
1267463164,8443,4-3-3,7628334.0,Marc Cucurella,Defender
1267463164,8443,4-3-3,100296.0,Aymeric Laporte,Defender
1267463164,8443,4-3-3,63856457.0,Pau Cubarsí,Defender
1267463164,8443,4-3-3,121387.0,Marcos Llorente,Defender
1267463164,8443,4-3-3,52962.0,Fabián Ruiz,Midfielder
1267463164,8443,4-3-3,7238.0,Rodri,Midfielder
1267463164,8443,4-3-3,21511203.0,Pedri,Midfielder
1267463164,8443,4-3-3,47763541.0,Pablo Gavi,Forward
1267463164,8443,4-3-3,7619157.0,Mikel Oyarzabal,Forward
1267463164,8443,4-3-3,150045.0,Ferran Torres,Forward
1267463164,1305367,4-2-3-1,2464098.0,Vozinha,Goalkeeper
1267463164,1305367,4-2-3-1,49699083.0,Sidny Lopes Cabral,Defender
1267463164,1305367,4-2-3-1,6699042.0,Diney Borges,Defender
1267463164,1305367,4-2-3-1,11151014.0,Pico,Defender
1267463164,1305367,4-2-3-1,3564533.0,Steven Moreira,Defender
1267463164,1305367,4-2-3-1,6027350.0,Laros Duarte,Midfielder
1267463164,1305367,4-2-3-1,15538586.0,Kevin Lenini,Midfielder
1267463164,1305367,4-2-3-1,240688.0,Jovane Cabral,Midfielder
1267463164,1305367,4-2-3-1,8170099.0,Jamiro Monteiro,Midfielder
