partido,match_id,mercado,casa,lado,cuota
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,1Bet,Away,1.75
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,1Bet,Home,1.6
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,1Bet,Away,2.34
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,1Bet,Home,1.41
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,1Bet,Away,2.9
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,1Bet,Home,1.33
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,1Bet,Away,3.3
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,1Bet,Home,1.27
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,1Bet,Away,3.74
Czech Republic - Croatia,1301087876,Both Teams To Score,1Bet,Yes,1.65
Czech Republic - Croatia,1301087876,Both Teams To Score,1Bet,No,2.09
Czech Republic - Croatia,1301087876,Correct Score 0 : 0,1Bet,0 : 0,12.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 1,1Bet,0 : 1,8.5
Czech Republic - Croatia,1301087876,Correct Score 0 : 2,1Bet,0 : 2,10.5
Czech Republic - Croatia,1301087876,Correct Score 0 : 3,1Bet,0 : 3,18.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 4,1Bet,0 : 4,37.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 5,1Bet,0 : 5,79.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 6,1Bet,0 : 6,126.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 7,1Bet,0 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 0,1Bet,1 : 0,12.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 1,1Bet,1 : 1,7.25
Czech Republic - Croatia,1301087876,Correct Score 1 : 2,1Bet,1 : 2,8.5
Czech Republic - Croatia,1301087876,Correct Score 1 : 3,1Bet,1 : 3,16.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 4,1Bet,1 : 4,32.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 5,1Bet,1 : 5,68.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 6,1Bet,1 : 6,126.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 7,1Bet,1 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 0,1Bet,2 : 0,19.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 1,1Bet,2 : 1,12.5
Czech Republic - Croatia,1301087876,Correct Score 2 : 2,1Bet,2 : 2,13.5
Czech Republic - Croatia,1301087876,Correct Score 2 : 3,1Bet,2 : 3,24.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 4,1Bet,2 : 4,46.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 5,1Bet,2 : 5,91.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 6,1Bet,2 : 6,201.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 0,1Bet,3 : 0,41.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 1,1Bet,3 : 1,29.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 2,1Bet,3 : 2,32.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 3,1Bet,3 : 3,46.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 4,1Bet,3 : 4,91.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 5,1Bet,3 : 5,151.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 6,1Bet,3 : 6,501.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 0,1Bet,4 : 0,91.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 1,1Bet,4 : 1,66.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 2,1Bet,4 : 2,76.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 3,1Bet,4 : 3,101.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 4,1Bet,4 : 4,151.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 5,1Bet,4 : 5,451.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 0,1Bet,5 : 0,251.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 1,1Bet,5 : 1,126.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 2,1Bet,5 : 2,151.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 3,1Bet,5 : 3,301.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 1,1Bet,6 : 1,501.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 2,1Bet,6 : 2,501.0
Czech Republic - Croatia,1301087876,Odd or Even,1Bet,Odd,1.85
Czech Republic - Croatia,1301087876,Odd or Even,1Bet,Even,1.82
Czech Republic - Croatia,1301087876,Full Time Result,GG.BET,Home,3.42
Czech Republic - Croatia,1301087876,Full Time Result,GG.BET,Draw,3.65
Czech Republic - Croatia,1301087876,Full Time Result,GG.BET,Away,2.03
Czech Republic - Croatia,1301087876,Total Goals 2.5,GG.BET,Over,1.88
Czech Republic - Croatia,1301087876,Total Goals 2.5,GG.BET,Under,1.9
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,GG.BET,Home,1.37
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,GG.BET,Away,2.9
Czech Republic - Croatia,1301087876,Full Time Result,Ivibet,Home,3.75
Czech Republic - Croatia,1301087876,Full Time Result,Ivibet,Draw,3.65
Czech Republic - Croatia,1301087876,Full Time Result,Ivibet,Away,2.04
Czech Republic - Croatia,1301087876,Total Goals 2.5,Ivibet,Over,1.81
Czech Republic - Croatia,1301087876,Total Goals 2.5,Ivibet,Under,2.05
Czech Republic - Croatia,1301087876,Total Goals 0.5,Ivibet,Over,1.05
Czech Republic - Croatia,1301087876,Total Goals 0.5,Ivibet,Under,11.0
Czech Republic - Croatia,1301087876,Total Goals 0.75,Ivibet,Over,1.06
Czech Republic - Croatia,1301087876,Total Goals 0.75,Ivibet,Under,10.0
Czech Republic - Croatia,1301087876,Total Goals 1,Ivibet,Over,1.07
Czech Republic - Croatia,1301087876,Total Goals 1,Ivibet,Under,9.4
Czech Republic - Croatia,1301087876,Total Goals 1.25,Ivibet,Over,1.17
Czech Republic - Croatia,1301087876,Total Goals 1.25,Ivibet,Under,5.4
Czech Republic - Croatia,1301087876,Total Goals 1.5,Ivibet,Over,1.26
Czech Republic - Croatia,1301087876,Total Goals 1.5,Ivibet,Under,4.0
Czech Republic - Croatia,1301087876,Total Goals 1.75,Ivibet,Over,1.33
Czech Republic - Croatia,1301087876,Total Goals 1.75,Ivibet,Under,3.45
Czech Republic - Croatia,1301087876,Total Goals 2,Ivibet,Over,1.41
Czech Republic - Croatia,1301087876,Total Goals 2,Ivibet,Under,3.05
Czech Republic - Croatia,1301087876,Total Goals 2.25,Ivibet,Over,1.64
Czech Republic - Croatia,1301087876,Total Goals 2.25,Ivibet,Under,2.33
Czech Republic - Croatia,1301087876,Total Goals 2.75,Ivibet,Over,2.08
Czech Republic - Croatia,1301087876,Total Goals 2.75,Ivibet,Under,1.79
Czech Republic - Croatia,1301087876,Total Goals 3,Ivibet,Over,2.43
Czech Republic - Croatia,1301087876,Total Goals 3,Ivibet,Under,1.59
Czech Republic - Croatia,1301087876,Total Goals 3.25,Ivibet,Over,2.75
Czech Republic - Croatia,1301087876,Total Goals 3.25,Ivibet,Under,1.47
Czech Republic - Croatia,1301087876,Total Goals 3.5,Ivibet,Over,3.05
Czech Republic - Croatia,1301087876,Total Goals 3.5,Ivibet,Under,1.4
Czech Republic - Croatia,1301087876,Total Goals 3.75,Ivibet,Over,3.75
Czech Republic - Croatia,1301087876,Total Goals 3.75,Ivibet,Under,1.29
Czech Republic - Croatia,1301087876,Total Goals 4,Ivibet,Over,5.0
Czech Republic - Croatia,1301087876,Total Goals 4,Ivibet,Under,1.19
Czech Republic - Croatia,1301087876,Total Goals 4.25,Ivibet,Over,5.6
Czech Republic - Croatia,1301087876,Total Goals 4.25,Ivibet,Under,1.16
Czech Republic - Croatia,1301087876,Total Goals 4.5,Ivibet,Over,6.0
Czech Republic - Croatia,1301087876,Total Goals 4.5,Ivibet,Under,1.15
Czech Republic - Croatia,1301087876,Total Goals 4.75,Ivibet,Over,7.6
Czech Republic - Croatia,1301087876,Total Goals 4.75,Ivibet,Under,1.1
Czech Republic - Croatia,1301087876,Total Goals 5,Ivibet,Over,11.0
Czech Republic - Croatia,1301087876,Total Goals 5,Ivibet,Under,1.06
Czech Republic - Croatia,1301087876,Total Goals 5.25,Ivibet,Over,11.0
Czech Republic - Croatia,1301087876,Total Goals 5.25,Ivibet,Under,1.05
Czech Republic - Croatia,1301087876,Total Goals 5.5,Ivibet,Over,11.0
Czech Republic - Croatia,1301087876,Total Goals 5.5,Ivibet,Under,1.05
Czech Republic - Croatia,1301087876,Asian Handicap -1.75/+1.75,Ivibet,Home,7.6
Czech Republic - Croatia,1301087876,Asian Handicap -1.75/+1.75,Ivibet,Away,1.08
Czech Republic - Croatia,1301087876,Asian Handicap -1.25/+1.25,Ivibet,Home,7.4
Czech Republic - Croatia,1301087876,Asian Handicap -1.25/+1.25,Ivibet,Away,1.11
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Ivibet,Home,4.5
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Ivibet,Away,1.22
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Ivibet,Home,3.05
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Ivibet,Away,1.4
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Ivibet,Home,2.07
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Ivibet,Away,1.79
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Ivibet,Home,1.61
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Ivibet,Away,2.39
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Ivibet,Home,1.34
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Ivibet,Away,3.4
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Ivibet,Home,1.2
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Ivibet,Away,4.8
Czech Republic - Croatia,1301087876,Asian Handicap +2.25/-2.25,Ivibet,Home,1.1
Czech Republic - Croatia,1301087876,Asian Handicap +2.25/-2.25,Ivibet,Away,7.6
Czech Republic - Croatia,1301087876,Both Teams To Score,Ivibet,Yes,1.68
Czech Republic - Croatia,1301087876,Both Teams To Score,Ivibet,No,2.21
Czech Republic - Croatia,1301087876,Correct Score 0 : 0,Ivibet,0 : 0,11.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 1,Ivibet,0 : 1,7.8
Czech Republic - Croatia,1301087876,Correct Score 0 : 2,Ivibet,0 : 2,9.4
Czech Republic - Croatia,1301087876,Correct Score 0 : 3,Ivibet,0 : 3,17.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 4,Ivibet,0 : 4,40.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 5,Ivibet,0 : 5,101.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 6,Ivibet,0 : 6,101.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 0,Ivibet,1 : 0,11.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 1,Ivibet,1 : 1,6.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 2,Ivibet,1 : 2,8.2
Czech Republic - Croatia,1301087876,Correct Score 1 : 3,Ivibet,1 : 3,15.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 4,Ivibet,1 : 4,35.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 5,Ivibet,1 : 5,101.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 0,Ivibet,2 : 0,18.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 1,Ivibet,2 : 1,11.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 2,Ivibet,2 : 2,12.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 3,Ivibet,2 : 3,25.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 4,Ivibet,2 : 4,60.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 0,Ivibet,3 : 0,45.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 1,Ivibet,3 : 1,29.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 2,Ivibet,3 : 2,35.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 3,Ivibet,3 : 3,60.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 0,Ivibet,4 : 0,101.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 1,Ivibet,4 : 1,100.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 2,Ivibet,4 : 2,101.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 0,Ivibet,5 : 0,101.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 1,Ivibet,5 : 1,101.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 0,Ivibet,6 : 0,101.0
Czech Republic - Croatia,1301087876,Odd or Even,Ivibet,Odd,1.95
Czech Republic - Croatia,1301087876,Odd or Even,Ivibet,Even,1.82
Czech Republic - Croatia,1301087876,Full Time Result,Casumo Sport,Home,3.25
Czech Republic - Croatia,1301087876,Full Time Result,Casumo Sport,Draw,3.55
Czech Republic - Croatia,1301087876,Full Time Result,Casumo Sport,Away,2.07
Czech Republic - Croatia,1301087876,Total Goals 2.5,Casumo Sport,Over,1.79
Czech Republic - Croatia,1301087876,Total Goals 2.5,Casumo Sport,Under,1.88
Czech Republic - Croatia,1301087876,Total Goals 0.5,Casumo Sport,Over,1.03
Czech Republic - Croatia,1301087876,Total Goals 0.5,Casumo Sport,Under,10.5
Czech Republic - Croatia,1301087876,Total Goals 1.5,Casumo Sport,Over,1.24
Czech Republic - Croatia,1301087876,Total Goals 1.5,Casumo Sport,Under,3.5
Czech Republic - Croatia,1301087876,Total Goals 3.5,Casumo Sport,Over,2.95
Czech Republic - Croatia,1301087876,Total Goals 3.5,Casumo Sport,Under,1.33
Czech Republic - Croatia,1301087876,Total Goals 4.5,Casumo Sport,Over,5.3
Czech Republic - Croatia,1301087876,Total Goals 4.5,Casumo Sport,Under,1.11
Czech Republic - Croatia,1301087876,Total Goals 5.5,Casumo Sport,Over,11.5
Czech Republic - Croatia,1301087876,Total Goals 5.5,Casumo Sport,Under,1.02
Czech Republic - Croatia,1301087876,Full Time Result,Sportingbet,Home,3.4
Czech Republic - Croatia,1301087876,Full Time Result,Sportingbet,Draw,3.3
Czech Republic - Croatia,1301087876,Full Time Result,Sportingbet,Away,2.0
Czech Republic - Croatia,1301087876,Total Corners 9.5,Sportingbet,Over,2.05
Czech Republic - Croatia,1301087876,Total Corners 9.5,Sportingbet,Under,1.66
Czech Republic - Croatia,1301087876,Total Corners 6.5,Sportingbet,Over,1.17
Czech Republic - Croatia,1301087876,Total Corners 6.5,Sportingbet,Under,4.5
Czech Republic - Croatia,1301087876,Total Corners 7.5,Sportingbet,Over,1.35
Czech Republic - Croatia,1301087876,Total Corners 7.5,Sportingbet,Under,2.9
Czech Republic - Croatia,1301087876,Total Corners 8.5,Sportingbet,Over,1.63
Czech Republic - Croatia,1301087876,Total Corners 8.5,Sportingbet,Under,2.1
Czech Republic - Croatia,1301087876,Total Corners 10.5,Sportingbet,Over,2.75
Czech Republic - Croatia,1301087876,Total Corners 10.5,Sportingbet,Under,1.39
Czech Republic - Croatia,1301087876,Total Corners 11.5,Sportingbet,Over,3.9
Czech Republic - Croatia,1301087876,Total Corners 11.5,Sportingbet,Under,1.22
Czech Republic - Croatia,1301087876,Total Corners 12.5,Sportingbet,Over,5.75
Czech Republic - Croatia,1301087876,Total Corners 12.5,Sportingbet,Under,1.12
Czech Republic - Croatia,1301087876,Full Time Result,Ladbrokes,Home,3.5
Czech Republic - Croatia,1301087876,Full Time Result,Ladbrokes,Draw,3.4
Czech Republic - Croatia,1301087876,Full Time Result,Ladbrokes,Away,2.05
Czech Republic - Croatia,1301087876,Total Goals 2.5,Ladbrokes,Over,1.8
Czech Republic - Croatia,1301087876,Total Goals 2.5,Ladbrokes,Under,1.95
Czech Republic - Croatia,1301087876,Total Goals 0.5,Ladbrokes,Over,1.03
Czech Republic - Croatia,1301087876,Total Goals 0.5,Ladbrokes,Under,10.0
Czech Republic - Croatia,1301087876,Total Goals 1.5,Ladbrokes,Over,1.22
Czech Republic - Croatia,1301087876,Total Goals 1.5,Ladbrokes,Under,3.75
Czech Republic - Croatia,1301087876,Total Goals 3.5,Ladbrokes,Over,2.9
Czech Republic - Croatia,1301087876,Total Goals 3.5,Ladbrokes,Under,1.36
Czech Republic - Croatia,1301087876,Total Goals 4.5,Ladbrokes,Over,5.5
Czech Republic - Croatia,1301087876,Total Goals 4.5,Ladbrokes,Under,1.12
Czech Republic - Croatia,1301087876,Total Goals 5.5,Ladbrokes,Over,10.0
Czech Republic - Croatia,1301087876,Total Goals 5.5,Ladbrokes,Under,1.03
Czech Republic - Croatia,1301087876,Both Teams To Score,Ladbrokes,Yes,1.65
Czech Republic - Croatia,1301087876,Both Teams To Score,Ladbrokes,No,2.1
Czech Republic - Croatia,1301087876,First Team To Score,Ladbrokes,Home,2.37
Czech Republic - Croatia,1301087876,First Team To Score,Ladbrokes,None,10.0
Czech Republic - Croatia,1301087876,First Team To Score,Ladbrokes,Away,1.7
Czech Republic - Croatia,1301087876,Correct Score 0 : 0,Ladbrokes,0 : 0,11.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 1,Ladbrokes,0 : 1,8.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 2,Ladbrokes,0 : 2,10.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 3,Ladbrokes,0 : 3,15.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 4,Ladbrokes,0 : 4,29.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 5,Ladbrokes,0 : 5,56.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 6,Ladbrokes,0 : 6,81.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 7,Ladbrokes,0 : 7,151.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 8,Ladbrokes,0 : 8,251.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 0,Ladbrokes,1 : 0,9.5
Czech Republic - Croatia,1301087876,Correct Score 1 : 1,Ladbrokes,1 : 1,6.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 2,Ladbrokes,1 : 2,8.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 3,Ladbrokes,1 : 3,13.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 4,Ladbrokes,1 : 4,26.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 5,Ladbrokes,1 : 5,51.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 6,Ladbrokes,1 : 6,81.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 7,Ladbrokes,1 : 7,151.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 0,Ladbrokes,2 : 0,13.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 1,Ladbrokes,2 : 1,9.5
Czech Republic - Croatia,1301087876,Correct Score 2 : 2,Ladbrokes,2 : 2,10.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 3,Ladbrokes,2 : 3,19.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 4,Ladbrokes,2 : 4,34.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 5,Ladbrokes,2 : 5,56.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 6,Ladbrokes,2 : 6,101.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 7,Ladbrokes,2 : 7,151.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 0,Ladbrokes,3 : 0,29.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 1,Ladbrokes,3 : 1,19.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 2,Ladbrokes,3 : 2,23.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 3,Ladbrokes,3 : 3,34.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 4,Ladbrokes,3 : 4,56.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 5,Ladbrokes,3 : 5,81.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 6,Ladbrokes,3 : 6,151.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 7,Ladbrokes,3 : 7,251.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 0,Ladbrokes,4 : 0,51.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 1,Ladbrokes,4 : 1,34.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 2,Ladbrokes,4 : 2,46.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 3,Ladbrokes,4 : 3,56.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 4,Ladbrokes,4 : 4,101.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 5,Ladbrokes,4 : 5,151.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 0,Ladbrokes,5 : 0,91.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 1,Ladbrokes,5 : 1,81.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 2,Ladbrokes,5 : 2,81.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 3,Ladbrokes,5 : 3,101.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 4,Ladbrokes,5 : 4,201.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 5,Ladbrokes,5 : 5,251.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 0,Ladbrokes,6 : 0,151.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 1,Ladbrokes,6 : 1,151.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 2,Ladbrokes,6 : 2,151.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 3,Ladbrokes,6 : 3,251.0
Czech Republic - Croatia,1301087876,Correct Score 7 : 1,Ladbrokes,7 : 1,251.0
Czech Republic - Croatia,1301087876,Correct Score 7 : 2,Ladbrokes,7 : 2,251.0
Czech Republic - Croatia,1301087876,Correct Score 7 : 3,Ladbrokes,7 : 3,251.0
Czech Republic - Croatia,1301087876,Odd or Even,Ladbrokes,Odd,1.91
Czech Republic - Croatia,1301087876,Odd or Even,Ladbrokes,Even,1.8
Czech Republic - Croatia,1301087876,Full Time Result,Coral,Home,3.5
Czech Republic - Croatia,1301087876,Full Time Result,Coral,Draw,3.4
Czech Republic - Croatia,1301087876,Full Time Result,Coral,Away,2.05
Czech Republic - Croatia,1301087876,Total Goals 2.5,Coral,Over,1.8
Czech Republic - Croatia,1301087876,Total Goals 2.5,Coral,Under,1.95
Czech Republic - Croatia,1301087876,Total Goals 0.5,Coral,Over,1.04
Czech Republic - Croatia,1301087876,Total Goals 0.5,Coral,Under,10.0
Czech Republic - Croatia,1301087876,Total Goals 1.5,Coral,Over,1.25
Czech Republic - Croatia,1301087876,Total Goals 1.5,Coral,Under,3.75
Czech Republic - Croatia,1301087876,Total Goals 3.5,Coral,Over,2.9
Czech Republic - Croatia,1301087876,Total Goals 3.5,Coral,Under,1.36
Czech Republic - Croatia,1301087876,Total Goals 4.5,Coral,Over,5.5
Czech Republic - Croatia,1301087876,Total Goals 4.5,Coral,Under,1.12
Czech Republic - Croatia,1301087876,Total Goals 5.5,Coral,Over,10.0
Czech Republic - Croatia,1301087876,Total Goals 5.5,Coral,Under,1.04
Czech Republic - Croatia,1301087876,Both Teams To Score,Coral,Yes,1.65
Czech Republic - Croatia,1301087876,Both Teams To Score,Coral,No,2.15
