match_id,familia,mercado,casa,lado,cuota,p_afinada,gana,mercado_x,ve,beneficio
1340474709,Full Time Result,Full Time Result,Vbet Sport,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,Vbet Sport,away,1.66,0.5467511885895404,False,1X2,-0.09239302694136298,-1.0
1340474709,Full Time Result,Full Time Result,Betibet,draw,4.4,0.2163232963549921,False,1X2,-0.048177496038034784,-1.0
1340474709,Full Time Result,Full Time Result,Betibet,home,4.1,0.2369255150554675,True,1X2,-0.02860538827258341,3.0999999999999996
1340474709,Full Time Result,Full Time Result,Betibet,away,1.7,0.5467511885895404,False,1X2,-0.0705229793977813,-1.0
1340474709,Full Time Result,Full Time Result,BetUK,draw,4.35,0.2163232963549921,False,1X2,-0.0589936608557845,-1.0
1340474709,Full Time Result,Full Time Result,BetUK,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,BetUK,away,1.66,0.5467511885895404,False,1X2,-0.09239302694136298,-1.0
1340474709,Full Time Result,Full Time Result,Casumo Sport,draw,4.25,0.2163232963549921,False,1X2,-0.0806259904912836,-1.0
1340474709,Full Time Result,Full Time Result,Casumo Sport,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,Casumo Sport,away,1.66,0.5467511885895404,False,1X2,-0.09239302694136298,-1.0
1340474709,Full Time Result,Full Time Result,Ladbrokes,draw,4.2,0.2163232963549921,False,1X2,-0.09144215530903321,-1.0
1340474709,Full Time Result,Full Time Result,Ladbrokes,home,3.9,0.2369255150554675,True,1X2,-0.07599049128367674,2.9
1340474709,Full Time Result,Full Time Result,Ladbrokes,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1336412886,Full Time Result,Full Time Result,All British Casino,draw,4.75,0.2110012606993563,False,1X2,0.0022559883219424037,-1.0
1336412886,Full Time Result,Full Time Result,All British Casino,home,1.52,0.623714418419481,True,1X2,-0.05195408400238877,0.52
1336412886,Full Time Result,Full Time Result,All British Casino,away,5.0,0.1652843208811625,False,1X2,-0.17357839559418753,-1.0
1336412886,Full Time Result,Full Time Result,BC.Game,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,BC.Game,home,1.54,0.623714418419481,True,1X2,-0.03947979563399917,0.54
1336412886,Full Time Result,Full Time Result,BC.Game,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,Campobet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Campobet,home,1.52,0.623714418419481,True,1X2,-0.05195408400238877,0.52
1336412886,Full Time Result,Full Time Result,Campobet,away,5.0,0.1652843208811625,False,1X2,-0.17357839559418753,-1.0
1336412886,Full Time Result,Full Time Result,Nine Casino,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Nine Casino,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,Nine Casino,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,Betway,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Betway,home,1.55,0.623714418419481,True,1X2,-0.03324265144980432,0.55
1336412886,Full Time Result,Full Time Result,Betway,away,5.25,0.1652843208811625,False,1X2,-0.13225731537389696,-1.0
1336412886,Full Time Result,Full Time Result,Novibet,draw,4.4,0.2110012606993563,False,1X2,-0.07159445292283229,-1.0
1336412886,Full Time Result,Full Time Result,Novibet,home,1.61,0.623714418419481,True,1X2,0.004180213655364584,0.6100000000000001
1336412886,Full Time Result,Full Time Result,Novibet,away,4.95,0.1652843208811625,False,1X2,-0.18184261163824567,-1.0
1336412886,Full Time Result,Full Time Result,Mostbet,draw,4.5,0.2110012606993563,False,1X2,-0.050494326852896676,-1.0
1336412886,Full Time Result,Full Time Result,Mostbet,home,1.57,0.623714418419481,True,1X2,-0.02076836308141472,0.5700000000000001
1336412886,Full Time Result,Full Time Result,Mostbet,away,5.4,0.1652843208811625,False,1X2,-0.10746466724172254,-1.0
1336412886,Full Time Result,Full Time Result,Jackbit,draw,4.31,0.2110012606993563,False,1X2,-0.0905845663857745,-1.0
