match_id,casa,lado,cuota,gl,gv,resultado,retorno
1319850724,Admiralbet IT,home,3.35,1,3,0.0,-1.0
1319850724,Admiralbet IT,draw,3.6,1,3,0.0,-1.0
1319850724,Admiralbet IT,away,1.97,1,3,1.0,0.97
1319850724,Ladbrokes,home,3.2,1,3,0.0,-1.0
1319850724,Ladbrokes,draw,3.5,1,3,0.0,-1.0
1319850724,Ladbrokes,away,1.95,1,3,1.0,0.95
1319850724,Ivibet,home,3.38,1,3,0.0,-1.0
1319850724,Ivibet,draw,3.53,1,3,0.0,-1.0
1319850724,Ivibet,away,1.94,1,3,1.0,0.94
1319850724,1xBet,home,3.44,1,3,0.0,-1.0
1319850724,1xBet,draw,3.6,1,3,0.0,-1.0
1319850724,1xBet,away,1.98,1,3,1.0,0.98
1319850724,4rabet,home,3.5,1,3,0.0,-1.0
1319850724,4rabet,draw,3.65,1,3,0.0,-1.0
1319850724,4rabet,away,1.98,1,3,1.0,0.98
1319850724,Bet9ja,home,3.35,1,3,0.0,-1.0
1319850724,Bet9ja,draw,3.6,1,3,0.0,-1.0
1319850724,Bet9ja,away,2.0,1,3,1.0,1.0
1319850724,Megapari,home,3.44,1,3,0.0,-1.0
1319850724,Megapari,draw,3.6,1,3,0.0,-1.0
1319850724,Megapari,away,1.98,1,3,1.0,0.98
1319850724,Betway,home,3.3,1,3,0.0,-1.0
1319850724,Betway,draw,3.75,1,3,0.0,-1.0
1319850724,Betway,away,1.95,1,3,1.0,0.95
1319850724,bet365,home,3.7,1,3,0.0,-1.0
1319850724,bet365,draw,3.6,1,3,0.0,-1.0
1319850724,bet365,away,1.96,1,3,1.0,0.96
1319850724,BC.Game,home,3.5,1,3,0.0,-1.0
1319850724,BC.Game,draw,3.65,1,3,0.0,-1.0
1319850724,BC.Game,away,1.98,1,3,1.0,0.98
1319850724,Interwetten,home,3.35,1,3,0.0,-1.0
1319850724,Interwetten,draw,3.5,1,3,0.0,-1.0
1319850724,Interwetten,away,2.05,1,3,1.0,1.0499999999999998
1319850724,888sport,home,3.1,1,3,0.0,-1.0
1319850724,888sport,draw,3.3,1,3,0.0,-1.0
1319850724,888sport,away,1.95,1,3,1.0,0.95
1319850724,All British Casino,home,3.4,1,3,0.0,-1.0
1319850724,All British Casino,draw,3.6,1,3,0.0,-1.0
1319850724,All British Casino,away,1.96,1,3,1.0,0.96
1319850724,Mostbet,home,3.5,1,3,0.0,-1.0
1319850724,Mostbet,draw,3.7,1,3,0.0,-1.0
1319850724,Mostbet,away,1.95,1,3,1.0,0.95
1319850724,BetUK,home,3.4,1,3,0.0,-1.0
1319850724,BetUK,draw,3.55,1,3,0.0,-1.0
1319850724,BetUK,away,1.95,1,3,1.0,0.95
1319850724,N1Bet,home,3.33,1,3,0.0,-1.0
1319850724,N1Bet,draw,3.52,1,3,0.0,-1.0
1319850724,N1Bet,away,1.94,1,3,1.0,0.94
1319850724,ToonieBet,home,3.4,1,3,0.0,-1.0
1319850724,ToonieBet,draw,3.75,1,3,0.0,-1.0
1319850724,ToonieBet,away,2.0,1,3,1.0,1.0
1319850724,Marathonbet,home,3.44,1,3,0.0,-1.0
1319850724,Marathonbet,draw,3.6,1,3,0.0,-1.0
1319850724,Marathonbet,away,1.96,1,3,1.0,0.96
1319850724,William Hill,home,3.1,1,3,0.0,-1.0
1319850724,William Hill,draw,3.3,1,3,0.0,-1.0
1319850724,William Hill,away,1.95,1,3,1.0,0.95
1319850724,Betibet,home,3.33,1,3,0.0,-1.0
1319850724,Betibet,draw,3.52,1,3,0.0,-1.0
1319850724,Betibet,away,1.94,1,3,1.0,0.94
1319850724,Stake.com,home,3.4,1,3,0.0,-1.0
1319850724,Stake.com,draw,3.65,1,3,0.0,-1.0
1319850724,Stake.com,away,1.99,1,3,1.0,0.99
1319850724,22Bet,home,3.44,1,3,0.0,-1.0
1319850724,22Bet,draw,3.6,1,3,0.0,-1.0
1319850724,22Bet,away,1.98,1,3,1.0,0.98
1319850724,Betano,home,3.4,1,3,0.0,-1.0
1319850724,Betano,draw,3.7,1,3,0.0,-1.0
1319850724,Betano,away,2.02,1,3,1.0,1.02
1319850724,BetVictor,home,3.4,1,3,0.0,-1.0
1319850724,BetVictor,draw,3.7,1,3,0.0,-1.0
1319850724,BetVictor,away,2.0,1,3,1.0,1.0
1319850724,Betsson,home,3.7,1,3,0.0,-1.0
1319850724,Betsson,draw,3.6,1,3,0.0,-1.0
1319850724,Betsson,away,1.85,1,3,1.0,0.8500000000000001
1319850724,Fezbet,home,3.4,1,3,0.0,-1.0
1319850724,Fezbet,draw,3.75,1,3,0.0,-1.0
1319850724,Fezbet,away,2.0,1,3,1.0,1.0
1319850724,Powbet,home,3.4,1,3,0.0,-1.0
1319850724,Powbet,draw,3.75,1,3,0.0,-1.0
1319850724,Powbet,away,2.0,1,3,1.0,1.0
1319850724,LeoVegas Sport,home,3.4,1,3,0.0,-1.0
1319850724,LeoVegas Sport,draw,3.55,1,3,0.0,-1.0
