casa,familia,mercado,lado,match_id,cuota,prob_cuota,prob_casa,consenso,desviacion,valor
Parimatch,Odd or Even,Odd or Even,odd,1336013767,1.83,0.5464480874316939,0.5,0.485254,0.014745999999999981,-0.1119851799999999
Coral,Odd or Even,Odd or Even,even,1336013767,1.8,0.5555555555555556,0.5148247978436657,0.5147459999999999,7.879784366582321e-05,-0.07345720000000022
Coral,Odd or Even,Odd or Even,odd,1336013767,1.91,0.5235602094240838,0.4851752021563342,0.485254,-7.879784366582321e-05,-0.07316486
Stake.com,Odd or Even,Odd or Even,even,1336013767,1.83,0.5464480874316939,0.5158730158730157,0.514667,0.00120601587301572,-0.05815938999999992
Stake.com,Odd or Even,Odd or Even,odd,1336013767,1.95,0.5128205128205129,0.48412698412698413,0.485333,-0.0012060158730158865,-0.05360065000000014
Betway,Odd or Even,Odd or Even,even,1336013767,1.73,0.5780346820809249,0.5423280423280423,0.514667,0.02766104232804234,-0.10962609000000012
Betway,Odd or Even,Odd or Even,odd,1336013767,2.05,0.48780487804878053,0.4576719576719577,0.485333,-0.02766104232804234,-0.005067350000000026
22Bet,Odd or Even,Odd or Even,even,1336013767,1.84,0.5434782608695652,0.5157894736842105,0.5147459999999999,0.0010434736842105385,-0.05286736000000014
22Bet,Odd or Even,Odd or Even,odd,1336013767,1.96,0.5102040816326531,0.4842105263157894,0.485254,-0.001043473684210594,-0.04890216000000003
Powbet,Odd or Even,Odd or Even,even,1336013767,1.8,0.5555555555555556,0.5263157894736842,0.5147459999999999,0.011569789473684255,-0.07345720000000022
Powbet,Odd or Even,Odd or Even,odd,1336013767,2.0,0.5,0.47368421052631576,0.485254,-0.011569789473684255,-0.029491999999999963
Marathonbet,Odd or Even,Odd or Even,even,1336013767,1.78,0.5617977528089888,0.516304347826087,0.514667,0.0016373478260870433,-0.08389274000000013
Marathonbet,Odd or Even,Odd or Even,odd,1336013767,1.9,0.5263157894736842,0.4836956521739131,0.485333,-0.0016373478260869323,-0.07786729999999997
William Hill,Odd or Even,Odd or Even,even,1336013767,1.8,0.5555555555555556,0.5199999999999999,0.5147459999999999,0.005253999999999981,-0.07345720000000022
William Hill,Odd or Even,Odd or Even,odd,1336013767,1.95,0.5128205128205129,0.48,0.485254,-0.005254000000000036,-0.053754700000000044
888sport,Odd or Even,Odd or Even,even,1336013767,1.8,0.5555555555555556,0.5199999999999999,0.5147459999999999,0.005253999999999981,-0.07345720000000022
888sport,Odd or Even,Odd or Even,odd,1336013767,1.95,0.5128205128205129,0.48,0.485254,-0.005254000000000036,-0.053754700000000044
DraftKings,Odd or Even,Odd or Even,even,1336013767,1.87,0.53475935828877,0.5,0.5147459999999999,-0.014745999999999926,-0.03742497999999994
DraftKings,Odd or Even,Odd or Even,odd,1336013767,1.87,0.53475935828877,0.5,0.485254,0.014745999999999981,-0.09257501999999984
TonyBet,Odd or Even,Odd or Even,even,1336013767,1.82,0.5494505494505494,0.5146666666666666,0.5147459999999999,-7.933333333332016e-05,-0.06316228000000002
TonyBet,Odd or Even,Odd or Even,odd,1336013767,1.93,0.5181347150259068,0.48533333333333345,0.485254,7.933333333343118e-05,-0.06345978000000008
All British Casino,Odd or Even,Odd or Even,even,1336013767,1.81,0.5524861878453039,0.5249343832020998,0.514667,0.010267383202099856,-0.06845273000000007
All British Casino,Odd or Even,Odd or Even,odd,1336013767,2.0,0.5,0.4750656167979003,0.485333,-0.010267383202099689,-0.02933399999999997
1Bet,Odd or Even,Odd or Even,even,1336013767,1.81,0.5524861878453039,0.505464480874317,0.514825,-0.009360519125683031,-0.06816675000000005
1Bet,Odd or Even,Odd or Even,odd,1336013767,1.85,0.5405405405405405,0.494535519125683,0.485175,0.009360519125682976,-0.10242624999999983
Vbet Sport,Odd or Even,Odd or Even,even,1336013767,1.81,0.5524861878453039,0.5108108108108108,0.514825,-0.004014189189189166,-0.06816675000000005
Vbet Sport,Odd or Even,Odd or Even,odd,1336013767,1.89,0.5291005291005292,0.4891891891891892,0.485175,0.004014189189189166,-0.0830192500000001
Ivibet,Odd or Even,Odd or Even,even,1336013767,1.82,0.5494505494505494,0.5146666666666666,0.5147459999999999,-7.933333333332016e-05,-0.06316228000000002
Ivibet,Odd or Even,Odd or Even,odd,1336013767,1.93,0.5181347150259068,0.48533333333333345,0.485254,7.933333333343118e-05,-0.06345978000000008
Cashwin,Odd or Even,Odd or Even,even,1336013767,1.8,0.5555555555555556,0.5263157894736842,0.5147459999999999,0.011569789473684255,-0.07345720000000022
Cashwin,Odd or Even,Odd or Even,odd,1336013767,2.0,0.5,0.47368421052631576,0.485254,-0.011569789473684255,-0.029491999999999963
FanDuel,Both Teams To Score,Both Teams To Score,no,1336013767,1.94,0.5154639175257733,0.4826666666666667,0.506849,-0.024182333333333306,-0.01671294000000012
FanDuel,Both Teams To Score,Both Teams To Score,yes,1336013767,1.81,0.5524861878453039,0.5173333333333333,0.493151,0.024182333333333306,-0.10739669000000007
BetVictor,Both Teams To Score,Both Teams To Score,no,1336013767,1.83,0.5464480874316939,0.5054054054054055,0.5061565,-0.000751094594594548,-0.07373360499999992
BetVictor,Both Teams To Score,Both Teams To Score,yes,1336013767,1.87,0.53475935828877,0.4945945945945946,0.4938435,0.0007510945945946035,-0.07651265499999982
Unibet,Both Teams To Score,Both Teams To Score,no,1336013767,1.79,0.5586592178770949,0.5082417582417582,0.5061565,0.0020852582417582033,-0.09397986499999988
Unibet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.49175824175824173,0.4938435,-0.002085258241758259,-0.08638952499999986
10bet,Both Teams To Score,Both Teams To Score,no,1336013767,1.77,0.5649717514124294,0.5190217391304348,0.505464,0.013557739130434787,-0.10532871999999993
10bet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.91,0.5235602094240838,0.4809782608695652,0.494536,-0.013557739130434787,-0.055436240000000025
Interwetten,Both Teams To Score,Both Teams To Score,no,1336013767,1.8,0.5555555555555556,0.5135135135135135,0.505464,0.008049513513513462,-0.09016480000000004
Interwetten,Both Teams To Score,Both Teams To Score,yes,1336013767,1.9,0.5263157894736842,0.4864864864864864,0.494536,-0.008049513513513573,-0.060381600000000035
Ladbrokes,Both Teams To Score,Both Teams To Score,no,1336013767,1.85,0.5405405405405405,0.5,0.5061565,-0.006156500000000009,-0.06361047499999983
Ladbrokes,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.5,0.4938435,0.006156500000000009,-0.08638952499999986
bet365,Both Teams To Score,Both Teams To Score,no,1336013767,1.8,0.5555555555555556,0.5148247978436657,0.505464,0.009360797843665725,-0.09016480000000004
bet365,Both Teams To Score,Both Teams To Score,yes,1336013767,1.91,0.5235602094240838,0.4851752021563342,0.494536,-0.00936079784366578,-0.055436240000000025
1xBet,Both Teams To Score,Both Teams To Score,no,1336013767,1.86,0.5376344086021505,0.5143603133159269,0.505464,0.008896313315926885,-0.05983695999999994
1xBet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.97,0.5076142131979695,0.4856396866840731,0.494536,-0.008896313315926885,-0.025764079999999967
Betsson,Both Teams To Score,Both Teams To Score,no,1336013767,1.82,0.5494505494505494,0.5081081081081081,0.505464,0.002644108108108112,-0.08005551999999982
Betsson,Both Teams To Score,Both Teams To Score,yes,1336013767,1.88,0.5319148936170213,0.491891891891892,0.494536,-0.002644108108108001,-0.07027232000000005
20Bet,Both Teams To Score,Both Teams To Score,no,1336013767,1.87,0.53475935828877,0.5,0.5061565,-0.006156500000000009,-0.05348734499999985
20Bet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.87,0.53475935828877,0.5,0.4938435,0.006156500000000009,-0.07651265499999982
Megapari,Both Teams To Score,Both Teams To Score,no,1336013767,1.84,0.5434782608695652,0.5157894736842105,0.5061565,0.009632973684210455,-0.06867203999999993
Megapari,Both Teams To Score,Both Teams To Score,yes,1336013767,1.96,0.5102040816326531,0.4842105263157894,0.4938435,-0.009632973684210566,-0.032066740000000094
ToonieBet,Both Teams To Score,Both Teams To Score,no,1336013767,1.8,0.5555555555555556,0.5068493150684932,0.505464,0.0013853150684931537,-0.09016480000000004
ToonieBet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.49315068493150677,0.494536,-0.0013853150684932092,-0.08510839999999986
Parimatch,Both Teams To Score,Both Teams To Score,no,1336013767,1.83,0.5464480874316939,0.5054054054054055,0.5061565,-0.000751094594594548,-0.07373360499999992
Parimatch,Both Teams To Score,Both Teams To Score,yes,1336013767,1.87,0.53475935828877,0.4945945945945946,0.4938435,0.0007510945945946035,-0.07651265499999982
BetUK,Both Teams To Score,Both Teams To Score,no,1336013767,1.79,0.5586592178770949,0.5082417582417582,0.5061565,0.0020852582417582033,-0.09397986499999988
BetUK,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.49175824175824173,0.4938435,-0.002085258241758259,-0.08638952499999986
Coral,Both Teams To Score,Both Teams To Score,no,1336013767,1.85,0.5405405405405405,0.5,0.5061565,-0.006156500000000009,-0.06361047499999983
Coral,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.5,0.4938435,0.006156500000000009,-0.08638952499999986
22Bet,Both Teams To Score,Both Teams To Score,no,1336013767,1.84,0.5434782608695652,0.5157894736842105,0.5061565,0.009632973684210455,-0.06867203999999993
22Bet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.96,0.5102040816326531,0.4842105263157894,0.4938435,-0.009632973684210566,-0.032066740000000094
Betano,Both Teams To Score,Both Teams To Score,no,1336013767,1.85,0.5405405405405405,0.5040214477211796,0.506849,-0.0028275522788203666,-0.06232934999999984
Betano,Both Teams To Score,Both Teams To Score,yes,1336013767,1.88,0.5319148936170213,0.4959785522788205,0.493151,0.0028275522788204777,-0.07287611999999999
William Hill,Both Teams To Score,Both Teams To Score,no,1336013767,1.91,0.5235602094240838,0.48930481283422456,0.5061565,-0.016851687165775453,-0.033241085000000004
William Hill,Both Teams To Score,Both Teams To Score,yes,1336013767,1.83,0.5464480874316939,0.5106951871657753,0.4938435,0.016851687165775342,-0.0962663949999999
888sport,Both Teams To Score,Both Teams To Score,no,1336013767,1.91,0.5235602094240838,0.48930481283422456,0.5061565,-0.016851687165775453,-0.033241085000000004
888sport,Both Teams To Score,Both Teams To Score,yes,1336013767,1.83,0.5464480874316939,0.5106951871657753,0.4938435,0.016851687165775342,-0.0962663949999999
LeoVegas Sport,Both Teams To Score,Both Teams To Score,no,1336013767,1.79,0.5586592178770949,0.5082417582417582,0.5061565,0.0020852582417582033,-0.09397986499999988
LeoVegas Sport,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.49175824175824173,0.4938435,-0.002085258241758259,-0.08638952499999986
DraftKings,Both Teams To Score,Both Teams To Score,no,1336013767,1.95,0.5128205128205129,0.48,0.506849,-0.026849000000000012,-0.01164445000000014
DraftKings,Both Teams To Score,Both Teams To Score,yes,1336013767,1.8,0.5555555555555556,0.5199999999999999,0.493151,0.0268489999999999,-0.11232819999999999
TonyBet,Both Teams To Score,Both Teams To Score,no,1336013767,1.87,0.53475935828877,0.5,0.5061565,-0.006156500000000009,-0.05348734499999985
TonyBet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.87,0.53475935828877,0.5,0.4938435,0.006156500000000009,-0.07651265499999982
All British Casino,Both Teams To Score,Both Teams To Score,no,1336013767,1.81,0.5524861878453039,0.505464480874317,0.506849,-0.001384519125683048,-0.0826033100000001
All British Casino,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.494535519125683,0.493151,0.0013845191256829925,-0.08767064999999985
1Bet,Both Teams To Score,Both Teams To Score,no,1336013767,1.84,0.5434782608695652,0.5013550135501355,0.506849,-0.005493986449864541,-0.06739783999999993
1Bet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.49864498644986444,0.493151,0.00549398644986443,-0.08767064999999985
Vbet Sport,Both Teams To Score,Both Teams To Score,no,1336013767,1.89,0.5291005291005292,0.4946524064171124,0.506849,-0.012196593582887605,-0.04205539000000014
Vbet Sport,Both Teams To Score,Both Teams To Score,yes,1336013767,1.85,0.5405405405405405,0.5053475935828876,0.493151,0.012196593582887605,-0.08767064999999985
Ivibet,Both Teams To Score,Both Teams To Score,no,1336013767,1.87,0.53475935828877,0.5,0.5061565,-0.006156500000000009,-0.05348734499999985
Ivibet,Both Teams To Score,Both Teams To Score,yes,1336013767,1.87,0.53475935828877,0.5,0.4938435,0.006156500000000009,-0.07651265499999982
Cashwin,Both Teams To Score,Both Teams To Score,no,1336013767,1.8,0.5555555555555556,0.5081967213114754,0.505464,0.0027327213114753945,-0.09016480000000004
Cashwin,Both Teams To Score,Both Teams To Score,yes,1336013767,1.86,0.5376344086021505,0.4918032786885246,0.494536,-0.0027327213114753945,-0.08016303999999996
Mystake,Asian Handicap,Asian Handicap 0,home,1336013767,1.41,0.7092198581560284,0.6552567237163813,0.6733975000000001,-0.018140776283618765,-0.050509524999999944
Mystake,Asian Handicap,Asian Handicap 0,away,1336013767,2.68,0.3731343283582089,0.3447432762836185,0.3266025,0.018140776283618487,-0.12470529999999991
Goldenbet,Asian Handicap,Asian Handicap 0,home,1336013767,1.41,0.7092198581560284,0.6552567237163813,0.6733975000000001,-0.018140776283618765,-0.050509524999999944
Goldenbet,Asian Handicap,Asian Handicap 0,away,1336013767,2.68,0.3731343283582089,0.3447432762836185,0.3266025,0.018140776283618487,-0.12470529999999991
Interwetten,Asian Handicap,Asian Handicap 0,home,1336013767,1.43,0.6993006993006994,0.6495098039215685,0.678571,-0.029061196078431495,-0.029643470000000005
Interwetten,Asian Handicap,Asian Handicap 0,away,1336013767,2.65,0.37735849056603776,0.35049019607843135,0.321429,0.02906119607843133,-0.14821315000000002
Freshbet,Asian Handicap,Asian Handicap 0,home,1336013767,1.41,0.7092198581560284,0.6552567237163813,0.6733975000000001,-0.018140776283618765,-0.050509524999999944
Freshbet,Asian Handicap,Asian Handicap 0,away,1336013767,2.68,0.3731343283582089,0.3447432762836185,0.3266025,0.018140776283618487,-0.12470529999999991
1xBet,Asian Handicap,Asian Handicap 0,home,1336013767,1.38,0.7246376811594204,0.6940133037694014,0.668224,0.02578930376940136,-0.07785088000000007
1xBet,Asian Handicap,Asian Handicap 0,away,1336013767,3.13,0.3194888178913738,0.30598669623059865,0.331776,-0.02578930376940136,0.038458880000000084
Megapari,Asian Handicap,Asian Handicap 0,home,1336013767,1.37,0.7299270072992701,0.6948775055679287,0.668224,0.02665350556792867,-0.0845331199999999
Megapari,Asian Handicap,Asian Handicap 0,away,1336013767,3.12,0.3205128205128205,0.30512249443207123,0.331776,-0.02665350556792878,0.03514112000000025
Stake.com,Asian Handicap,Asian Handicap 0,home,1336013767,1.43,0.6993006993006994,0.6578947368421053,0.678571,-0.020676263157894725,-0.029643470000000005
Stake.com,Asian Handicap,Asian Handicap 0,away,1336013767,2.75,0.36363636363636365,0.34210526315789475,0.321429,0.020676263157894725,-0.11607024999999993
22Bet,Asian Handicap,Asian Handicap 0,home,1336013767,1.38,0.7246376811594204,0.6877828054298643,0.668224,0.019558805429864212,-0.07785088000000007
22Bet,Asian Handicap,Asian Handicap 0,away,1336013767,3.04,0.32894736842105265,0.31221719457013575,0.331776,-0.019558805429864268,0.008599040000000002
1Bet,Asian Handicap,Asian Handicap 0,home,1336013767,1.42,0.7042253521126761,0.6682242990654206,0.678571,-0.010346700934579456,-0.03642918000000006
1Bet,Asian Handicap,Asian Handicap 0,away,1336013767,2.86,0.3496503496503497,0.3317757009345794,0.321429,0.0103467009345794,-0.08071306
Jackbit,Asian Handicap,Asian Handicap 0,home,1336013767,1.41,0.7092198581560284,0.6552567237163813,0.6733975000000001,-0.018140776283618765,-0.050509524999999944
Jackbit,Asian Handicap,Asian Handicap 0,away,1336013767,2.68,0.3731343283582089,0.3447432762836185,0.3266025,0.018140776283618487,-0.12470529999999991
Vbet Sport,Asian Handicap,Asian Handicap 0,home,1336013767,1.35,0.7407407407407407,0.6785714285714286,0.668224,0.010347428571428563,-0.09789759999999992
Vbet Sport,Asian Handicap,Asian Handicap 0,away,1336013767,2.85,0.3508771929824561,0.32142857142857145,0.331776,-0.010347428571428563,-0.05443839999999989
1xBet,Full Time Result,Full Time Result,home,1340474709,4.31,0.2320185614849188,0.2282185859833282,0.229871,-0.0016524140166717938,-0.009255990000000103
1xBet,Full Time Result,Full Time Result,away,1340474709,1.76,0.5681818181818182,0.5588761963569003,0.554974,0.003902196356900367,-0.023245760000000115
1xBet,Full Time Result,Full Time Result,draw,1340474709,4.62,0.21645021645021645,0.21290521765977152,0.21578799999999998,-0.002882782340228457,-0.0030594400000001354
Stake.com,Full Time Result,Full Time Result,home,1340474709,4.2,0.23809523809523808,0.22707034728406053,0.230012,-0.0029416527159394634,-0.033949600000000024
Stake.com,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5609973285841496,0.5547,0.006297328584149664,-0.057010000000000116
Stake.com,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.21193232413178983,0.216274,-0.00434167586821016,-0.026766999999999985
bet-at-home,Full Time Result,Full Time Result,home,1340474709,4.1,0.24390243902439027,0.23507462686567165,0.22973,0.0053446268656716645,-0.05810700000000013
bet-at-home,Full Time Result,Full Time Result,away,1340474709,1.75,0.5714285714285714,0.5507462686567164,0.555248,-0.004501731343283577,-0.028316000000000008
bet-at-home,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.2141791044776119,0.216274,-0.0020948955223880905,-0.026766999999999985
Nine Casino,Full Time Result,Full Time Result,home,1340474709,4.1,0.24390243902439027,0.23132748714847295,0.22973,0.0015974871484729647,-0.05810700000000013
Nine Casino,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5579074690051407,0.5547,0.003207469005140684,-0.057010000000000116
Nine Casino,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.21076504384638645,0.216274,-0.005508956153613548,-0.026766999999999985
4rabet,Full Time Result,Full Time Result,home,1340474709,4.1,0.24390243902439027,0.2294707606850795,0.229871,-0.000400239314920503,-0.057528900000000105
4rabet,Full Time Result,Full Time Result,away,1340474709,1.69,0.591715976331361,0.5567042123129148,0.554974,0.001730212312914814,-0.062093940000000125
4rabet,Full Time Result,Full Time Result,draw,1340474709,4.4,0.22727272727272727,0.21382502700200587,0.21578799999999998,-0.0019629729979941113,-0.050532800000000044
Fezbet,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23837638376383766,0.229871,0.008505383763837665,-0.08051600000000003
Fezbet,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5608856088560886,0.554974,0.005911608856088657,-0.056544200000000044
Fezbet,Full Time Result,Full Time Result,draw,1340474709,4.75,0.21052631578947367,0.2007380073800738,0.21578799999999998,-0.015049992619926178,0.024993000000000043
Mystake,Full Time Result,Full Time Result,home,1340474709,4.08,0.24509803921568626,0.2314316469321851,0.229871,0.0015606469321851058,-0.06212631999999996
Mystake,Full Time Result,Full Time Result,away,1340474709,1.72,0.5813953488372093,0.5489773950484391,0.554974,-0.005996604951560847,-0.045444720000000105
Mystake,Full Time Result,Full Time Result,draw,1340474709,4.3,0.23255813953488372,0.21959095801937564,0.21578799999999998,0.003802958019375663,-0.07211160000000005
22Bet,Full Time Result,Full Time Result,home,1340474709,4.14,0.24154589371980678,0.2289520620245332,0.230012,-0.0010599379754668015,-0.047750320000000124
22Bet,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5575656098715103,0.5547,0.0028656098715102996,-0.057010000000000116
22Bet,Full Time Result,Full Time Result,draw,1340474709,4.44,0.2252252252252252,0.2134823281039566,0.216274,-0.0027916718960434017,-0.03974343999999996
BC.Game,Full Time Result,Full Time Result,home,1340474709,4.1,0.24390243902439027,0.2294707606850795,0.229871,-0.000400239314920503,-0.057528900000000105
BC.Game,Full Time Result,Full Time Result,away,1340474709,1.69,0.591715976331361,0.5567042123129148,0.554974,0.001730212312914814,-0.062093940000000125
BC.Game,Full Time Result,Full Time Result,draw,1340474709,4.4,0.22727272727272727,0.21382502700200587,0.21578799999999998,-0.0019629729979941113,-0.050532800000000044
William Hill,Full Time Result,Full Time Result,home,1340474709,3.8,0.2631578947368421,0.2323943661971831,0.22973,0.0026643661971831045,-0.12702599999999997
William Hill,Full Time Result,Full Time Result,away,1340474709,1.65,0.6060606060606061,0.5352112676056339,0.555248,-0.020036732394366097,-0.08384080000000005
William Hill,Full Time Result,Full Time Result,draw,1340474709,3.8,0.2631578947368421,0.2323943661971831,0.215302,0.0170923661971831,-0.18185240000000003
Betway,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.2357473035439137,0.229871,0.005876303543913719,-0.08051600000000003
Betway,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5546995377503853,0.554974,-0.0002744622496146931,-0.056544200000000044
Betway,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.20955315870570107,0.21578799999999998,-0.0062348412942989095,-0.028954000000000035
ToonieBet,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23837638376383766,0.229871,0.008505383763837665,-0.08051600000000003
ToonieBet,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5608856088560886,0.554974,0.005911608856088657,-0.056544200000000044
ToonieBet,Full Time Result,Full Time Result,draw,1340474709,4.75,0.21052631578947367,0.2007380073800738,0.21578799999999998,-0.015049992619926178,0.024993000000000043
Parimatch,Full Time Result,Full Time Result,home,1340474709,4.2,0.23809523809523808,0.2229680769384942,0.229871,-0.006902923061505806,-0.034541799999999956
Parimatch,Full Time Result,Full Time Result,away,1340474709,1.67,0.5988023952095809,0.5607580378093866,0.554974,0.005784037809386633,-0.07319342000000018
Parimatch,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.21627388525211907,0.21578799999999998,0.00048588525211909483,-0.0656379600000001
Mostbet,Full Time Result,Full Time Result,home,1340474709,4.15,0.24096385542168672,0.22917914919113236,0.230012,-0.0008328508088676356,-0.045450199999999885
Mostbet,Full Time Result,Full Time Result,away,1340474709,1.7,0.5882352941176471,0.5594667465548232,0.5547,0.004766746554823231,-0.057010000000000116
Mostbet,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.2113541042540443,0.216274,-0.004919895745955694,-0.026766999999999985
Goldenbet,Full Time Result,Full Time Result,home,1340474709,4.08,0.24509803921568626,0.2314316469321851,0.229871,0.0015606469321851058,-0.06212631999999996
Goldenbet,Full Time Result,Full Time Result,away,1340474709,1.72,0.5813953488372093,0.5489773950484391,0.554974,-0.005996604951560847,-0.045444720000000105
Goldenbet,Full Time Result,Full Time Result,draw,1340474709,4.3,0.23255813953488372,0.21959095801937564,0.21578799999999998,0.003802958019375663,-0.07211160000000005
Ivibet,Full Time Result,Full Time Result,home,1340474709,4.3,0.23255813953488372,0.22622736447110328,0.229871,-0.0036436355288967104,-0.011554700000000029
Ivibet,Full Time Result,Full Time Result,away,1340474709,1.73,0.5780346820809249,0.5622992296102568,0.554974,0.007325229610256834,-0.039894980000000135
Ivibet,Full Time Result,Full Time Result,draw,1340474709,4.6,0.2173913043478261,0.21147340591864006,0.21578799999999998,-0.004314594081359924,-0.007375200000000137
Admiralbet IT,Full Time Result,Full Time Result,home,1340474709,4.1,0.24390243902439027,0.23114708517408633,0.22973,0.001417085174086341,-0.05810700000000013
Admiralbet IT,Full Time Result,Full Time Result,away,1340474709,1.72,0.5813953488372093,0.5509901448917174,0.555248,-0.004257855108282582,-0.04497344000000014
Admiralbet IT,Full Time Result,Full Time Result,draw,1340474709,4.35,0.2298850574712644,0.21786276993419632,0.215302,0.002560769934196322,-0.06343630000000011
10bet,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23375614807144707,0.22973,0.004026148071447078,-0.08108000000000004
10bet,Full Time Result,Full Time Result,away,1340474709,1.72,0.5813953488372093,0.5436189490033653,0.555248,-0.011629050996634693,-0.04497344000000014
10bet,Full Time Result,Full Time Result,draw,1340474709,4.2,0.23809523809523808,0.22262490292518766,0.215302,0.007322902925187669,-0.09573160000000003
N1Bet,Full Time Result,Full Time Result,home,1340474709,4.2,0.23809523809523808,0.2278177458033573,0.230012,-0.002194254196642681,-0.033949600000000024
N1Bet,Full Time Result,Full Time Result,away,1340474709,1.71,0.5847953216374269,0.5595523581135092,0.5547,0.004852358113509259,-0.051463000000000036
N1Bet,Full Time Result,Full Time Result,draw,1340474709,4.5,0.2222222222222222,0.2126298960831335,0.216274,-0.0036441039168664813,-0.026766999999999985
Sportingbet,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23755780233560622,0.229871,0.00768680233560623,-0.08051600000000003
Sportingbet,Full Time Result,Full Time Result,away,1340474709,1.75,0.5714285714285714,0.5429892624813857,0.554974,-0.011984737518614286,-0.028795499999999974
Sportingbet,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.21945293518300807,0.21578799999999998,0.003664935183008089,-0.0656379600000001
Bet9ja,Full Time Result,Full Time Result,home,1340474709,4.05,0.2469135802469136,0.23555349268971917,0.22973,0.005823492689719184,-0.06959350000000009
Bet9ja,Full Time Result,Full Time Result,away,1340474709,1.75,0.5714285714285714,0.5451380830819215,0.555248,-0.010109916918078499,-0.028316000000000008
Bet9ja,Full Time Result,Full Time Result,draw,1340474709,4.35,0.2298850574712644,0.21930842422835925,0.215302,0.004006424228359257,-0.06343630000000011
BetVictor,Full Time Result,Full Time Result,home,1340474709,4.2,0.23809523809523808,0.2229680769384942,0.229871,-0.006902923061505806,-0.034541799999999956
BetVictor,Full Time Result,Full Time Result,away,1340474709,1.67,0.5988023952095809,0.5607580378093866,0.554974,0.005784037809386633,-0.07319342000000018
BetVictor,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.21627388525211907,0.21578799999999998,0.00048588525211909483,-0.0656379600000001
Bwin,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23755780233560622,0.229871,0.00768680233560623,-0.08051600000000003
Bwin,Full Time Result,Full Time Result,away,1340474709,1.75,0.5714285714285714,0.5429892624813857,0.554974,-0.011984737518614286,-0.028795499999999974
Bwin,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.21945293518300807,0.21578799999999998,0.003664935183008089,-0.0656379600000001
All British Casino,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.2330648423292152,0.22973,0.003334842329215215,-0.08108000000000004
All British Casino,Full Time Result,Full Time Result,away,1340474709,1.69,0.591715976331361,0.5516327629093851,0.555248,-0.0036152370906148423,-0.061630880000000055
All British Casino,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.2153023947613997,0.216274,-0.0009716052386002927,-0.06353357999999998
Freshbet,Full Time Result,Full Time Result,home,1340474709,4.08,0.24509803921568626,0.2314316469321851,0.229871,0.0015606469321851058,-0.06212631999999996
Freshbet,Full Time Result,Full Time Result,away,1340474709,1.72,0.5813953488372093,0.5489773950484391,0.554974,-0.005996604951560847,-0.045444720000000105
Freshbet,Full Time Result,Full Time Result,draw,1340474709,4.3,0.23255813953488372,0.21959095801937564,0.21578799999999998,0.003802958019375663,-0.07211160000000005
Coral,Full Time Result,Full Time Result,home,1340474709,4.0,0.25,0.23755780233560622,0.229871,0.00768680233560623,-0.08051600000000003
Coral,Full Time Result,Full Time Result,away,1340474709,1.75,0.5714285714285714,0.5429892624813857,0.554974,-0.011984737518614286,-0.028795499999999974
Coral,Full Time Result,Full Time Result,draw,1340474709,4.33,0.23094688221709006,0.21945293518300807,0.21578799999999998,0.003664935183008089,-0.0656379600000001
