match_id,partido,liga,minuto,estado,tarjetas_ht,linea,prob_modelo,prob_push,prob_mercado,casas,mejor_cuota,mejor_casa,ev,resuelto,momento,total_final,faltas_ht,corners_ht,cuota_despues,prob_mercado_despues,momento_despues,liga_modelo
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,2.0,0.7006,0.2032,0.7336,1,1.26,Vbet Sport,0.086,False,2026-09-23T09:08:58+00:00,2.0,,2.0,2.39,0.3872,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,2.5,0.7006,0.0,0.5237,2,1.76,Marathonbet,0.2331,False,2026-09-23T09:08:58+00:00,2.0,,2.0,3.65,0.2746,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,3.0,0.4668,0.2339,0.3703,1,2.5,Vbet Sport,0.4008,False,2026-09-23T09:08:58+00:00,2.0,,2.0,3.25,0.2841,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,3.5,0.4668,0.0,0.2816,2,3.28,Marathonbet,0.5311,False,2026-09-23T09:08:58+00:00,2.0,,2.0,6.9,0.2058,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,4.0,0.2726,0.1941,0.2719,1,3.4,Vbet Sport,0.1211,False,2026-09-23T09:08:58+00:00,2.0,,2.0,3.4,0.2719,2026-09-23T09:41:10+00:00,(otras)
1391885321,Machida Zelvia vs Tochigi City,Emperor’s Cup,45,Half time,1,4.5,0.2726,0.0,0.1313,1,6.95,Marathonbet,0.8949,False,2026-09-23T09:08:58+00:00,2.0,,2.0,7.0,0.1304,2026-09-23T09:41:10+00:00,(otras)
1395183797,Japan U23 vs Thailand U23,Asian Games,45,Half time,0,1.5,0.7134,0.0,0.5324,1,1.73,Vbet Sport,0.2342,False,2026-09-23T11:26:13+00:00,0.0,,2.0,2.15,0.4297,2026-09-23T11:52:46+00:00,(otras)
1395183797,Japan U23 vs Thailand U23,Asian Games,45,Half time,0,2.0,0.4822,0.2311,0.3791,1,2.44,Vbet Sport,0.4078,False,2026-09-23T11:26:13+00:00,0.0,,2.0,3.4,0.2719,2026-09-23T11:52:46+00:00,(otras)
1395183797,Japan U23 vs Thailand U23,Asian Games,45,Half time,0,2.5,0.4822,0.0,0.2889,1,3.2,Vbet Sport,0.5432,False,2026-09-23T11:26:13+00:00,0.0,,2.0,3.3,0.2795,2026-09-23T11:52:46+00:00,(otras)
1395183797,Japan U23 vs Thailand U23,Asian Games,45,Half time,0,3.0,0.2861,0.1961,0.2719,1,3.4,Vbet Sport,0.1689,False,2026-09-23T11:26:13+00:00,0.0,,2.0,3.4,0.2719,2026-09-23T11:52:46+00:00,(otras)
1395183797,Japan U23 vs Thailand U23,Asian Games,45,Half time,0,3.5,0.2861,0.0,0.2795,1,3.3,Vbet Sport,-0.0559,False,2026-09-23T11:26:13+00:00,0.0,,2.0,3.3,0.2795,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,2.5,0.7006,0.0,0.6785,1,1.36,Vbet Sport,-0.0471,False,2026-09-23T11:26:14+00:00,1.0,,4.0,1.72,0.5376,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,3.0,0.4668,0.2339,0.5816,1,1.59,Vbet Sport,-0.0239,False,2026-09-23T11:26:14+00:00,1.0,,4.0,2.4,0.3846,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,3.5,0.4668,0.0,0.44,1,2.1,Vbet Sport,-0.0197,False,2026-09-23T11:26:14+00:00,1.0,,4.0,3.15,0.2937,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,4.0,0.2726,0.1941,0.3037,1,3.05,Vbet Sport,0.0257,False,2026-09-23T11:26:14+00:00,1.0,,4.0,3.4,0.2719,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,4.5,0.2726,0.0,0.2841,1,3.25,Vbet Sport,-0.1139,False,2026-09-23T11:26:14+00:00,1.0,,4.0,3.25,0.2841,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,5.0,0.1426,0.13,0.2719,1,3.4,Vbet Sport,-0.3851,False,2026-09-23T11:26:14+00:00,1.0,,4.0,3.4,0.2719,2026-09-23T11:52:46+00:00,(otras)
1395184648,Kyrgyz Republic U23 vs Hong Kong U23,Asian Games,45,Half time,1,5.5,0.1426,0.0,0.2368,1,3.9,Vbet Sport,-0.4438,False,2026-09-23T11:26:14+00:00,1.0,,4.0,3.9,0.2368,2026-09-23T11:52:46+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,2.5,0.4822,0.0,0.869,1,1.04,Marathonbet,-0.4985,False,2026-09-23T12:55:57+00:00,1.0,,0.0,1.04,0.869,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,3.5,0.2861,0.0,0.856,1,1.06,Marathonbet,-0.6967,False,2026-09-23T12:55:57+00:00,1.0,,0.0,1.06,0.856,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,4.5,0.152,0.0,0.7836,1,1.16,Marathonbet,-0.8236,False,2026-09-23T12:55:57+00:00,1.0,,0.0,1.16,0.7836,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,5.5,0.0737,0.0,0.5791,1,1.57,Marathonbet,-0.8844,False,2026-09-23T12:55:57+00:00,1.0,,0.0,1.57,0.5791,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,6.5,0.033,0.0,0.3728,1,2.44,Marathonbet,-0.9195,False,2026-09-23T12:55:57+00:00,1.0,,0.0,2.44,0.3728,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,7.5,0.0138,0.0,0.215,1,4.2,Marathonbet,-0.9419,False,2026-09-23T12:55:57+00:00,1.0,,0.0,4.2,0.215,2026-09-23T13:28:39+00:00,(otras)
1292788073,Rubin Kazan U20 vs Krasnodar U19,Youth Championship,45,Half time,0,8.5,0.0055,0.0,0.131,1,6.9,Marathonbet,-0.9622,False,2026-09-23T12:55:57+00:00,1.0,,0.0,6.9,0.131,2026-09-23T13:28:39+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,1.5,0.9038,0.0,0.7159,1,1.29,Vbet Sport,0.166,False,2026-09-23T13:55:04+00:00,4.0,,4.0,1.29,0.7159,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,2.0,0.7006,0.2032,0.6963,1,1.33,Vbet Sport,0.1351,False,2026-09-23T13:55:04+00:00,4.0,,4.0,1.52,0.6093,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,2.5,0.7006,0.0,0.589,1,1.57,Vbet Sport,0.1,False,2026-09-23T13:55:04+00:00,4.0,,4.0,2.25,0.411,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,3.0,0.4668,0.2339,0.4465,1,2.07,Vbet Sport,0.2001,False,2026-09-23T13:55:04+00:00,4.0,,4.0,3.3,0.2795,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,3.5,0.4668,0.0,0.3415,1,2.7,Vbet Sport,0.2603,False,2026-09-23T13:55:04+00:00,4.0,,4.0,3.15,0.2937,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,4.0,0.2726,0.1941,0.247,1,3.75,Vbet Sport,0.2166,False,2026-09-23T13:55:04+00:00,4.0,,4.0,3.75,0.247,2026-09-23T14:27:41+00:00,(otras)
1394285141,PAOK Women vs Spartak Myjava Women,UEFA Women’s Champions League,45,Half time,1,4.5,0.2726,0.0,0.247,1,3.75,Vbet Sport,0.0224,False,2026-09-23T13:55:04+00:00,4.0,,4.0,3.75,0.247,2026-09-23T14:27:41+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,1.5,0.9038,0.0,0.6912,1,1.34,Vbet Sport,0.2111,False,2026-09-23T14:57:03+00:00,3.0,,6.0,1.34,0.6912,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,2.0,0.7006,0.2032,0.5927,1,1.56,Vbet Sport,0.2962,False,2026-09-23T14:57:03+00:00,3.0,,6.0,1.33,0.6963,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,2.5,0.7006,0.0,0.4504,1,2.05,Vbet Sport,0.4363,False,2026-09-23T14:57:03+00:00,3.0,,6.0,1.9,0.4865,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,3.0,0.4668,0.2339,0.314,1,2.95,Vbet Sport,0.6109,False,2026-09-23T14:57:03+00:00,3.0,,6.0,2.87,0.3215,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,3.5,0.4668,0.0,0.2841,1,3.25,Vbet Sport,0.5171,False,2026-09-23T14:57:03+00:00,3.0,,6.0,3.15,0.2937,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,4.0,0.2726,0.1941,0.2719,1,3.4,Vbet Sport,0.1211,False,2026-09-23T14:57:03+00:00,3.0,,6.0,3.47,0.2664,2026-09-23T15:27:40+00:00,(otras)
1392854610,Kladno vs Baník Ostrava,Cup,45,Half time,1,4.5,0.2726,0.0,0.2664,1,3.47,Vbet Sport,-0.0539,False,2026-09-23T14:57:03+00:00,3.0,,6.0,3.47,0.2664,2026-09-23T15:27:40+00:00,(otras)
1395272301,Al Arabi vs Emirates Club,Presidents Cup,45,Half time,1,2.5,0.7006,0.0,0.6553,1,1.41,Vbet Sport,-0.0121,False,2026-09-23T15:42:46+00:00,3.0,,0.0,1.41,0.6553,2026-09-23T16:09:47+00:00,(otras)
1395272301,Al Arabi vs Emirates Club,Presidents Cup,45,Half time,1,3.0,0.4668,0.2339,0.5703,1,1.62,Vbet Sport,-0.0099,False,2026-09-23T15:42:46+00:00,3.0,,0.0,1.62,0.5703,2026-09-23T16:09:47+00:00,(otras)
1395272301,Al Arabi vs Emirates Club,Presidents Cup,45,Half time,1,3.5,0.4668,0.0,0.457,1,2.02,Vbet Sport,-0.0571,False,2026-09-23T15:42:46+00:00,3.0,,0.0,2.02,0.457,2026-09-23T16:09:47+00:00,(otras)
1395272301,Al Arabi vs Emirates Club,Presidents Cup,45,Half time,1,4.0,0.2726,0.1941,0.3415,1,2.7,Vbet Sport,-0.0697,False,2026-09-23T15:42:46+00:00,3.0,,0.0,2.7,0.3415,2026-09-23T16:09:47+00:00,(otras)
1395272301,Al Arabi vs Emirates Club,Presidents Cup,45,Half time,1,4.5,0.2726,0.0,0.2841,1,3.25,Vbet Sport,-0.1139,False,2026-09-23T15:42:46+00:00,3.0,,0.0,3.25,0.2841,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,2.0,0.7006,0.2032,0.7159,1,1.29,Vbet Sport,0.107,False,2026-09-23T15:42:50+00:00,3.0,,5.0,1.29,0.7159,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,2.5,0.7006,0.0,0.7464,1,1.24,Vbet Sport,-0.1312,False,2026-09-23T15:42:50+00:00,3.0,,5.0,1.29,0.7159,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,3.0,0.4668,0.2339,0.6785,1,1.36,Vbet Sport,-0.1313,False,2026-09-23T15:42:50+00:00,3.0,,5.0,1.45,0.6375,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,3.5,0.4668,0.0,0.527,1,1.75,Vbet Sport,-0.1831,False,2026-09-23T15:42:50+00:00,3.0,,5.0,1.33,0.6963,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,4.0,0.2726,0.1941,0.4026,1,2.3,Vbet Sport,-0.1788,False,2026-09-23T15:42:50+00:00,3.0,,5.0,1.54,0.6021,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,4.5,0.2726,0.0,0.3246,1,2.85,Vbet Sport,-0.223,False,2026-09-23T15:42:50+00:00,3.0,,5.0,2.02,0.457,2026-09-23T16:09:47+00:00,(otras)
1393877512,Iraq vs Oman,Gulf Cup of Nations,45,Half time,1,5.0,0.1426,0.13,0.247,1,3.75,Vbet Sport,-0.3352,False,2026-09-23T15:42:50+00:00,3.0,,5.0,2.87,0.3215,2026-09-23T16:09:47+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,1.0,0.7134,0.1961,0.7111,1,1.3,Vbet Sport,0.1235,False,2026-09-23T15:54:24+00:00,0.0,,8.0,1.36,0.6785,2026-09-23T16:28:56+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,1.5,0.7134,0.0,0.5665,1,1.63,Vbet Sport,0.1628,False,2026-09-23T15:54:24+00:00,0.0,,8.0,2.0,0.4624,2026-09-23T16:28:56+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,2.0,0.4822,0.2311,0.4184,1,2.21,Vbet Sport,0.2969,False,2026-09-23T15:54:24+00:00,0.0,,8.0,3.05,0.3037,2026-09-23T16:28:56+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,2.5,0.4822,0.0,0.3215,1,2.87,Vbet Sport,0.384,False,2026-09-23T15:54:24+00:00,0.0,,8.0,3.3,0.2795,2026-09-23T16:28:56+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,3.0,0.2861,0.1961,0.2719,1,3.4,Vbet Sport,0.1689,False,2026-09-23T15:54:24+00:00,0.0,,8.0,3.4,0.2719,2026-09-23T16:28:56+00:00,(otras)
1394283439,Slovan Liberec Women vs Rosenborg Women,UEFA Women’s Champions League,45,Half time,0,3.5,0.2861,0.0,0.2795,1,3.3,Vbet Sport,-0.0559,False,2026-09-23T15:54:24+00:00,0.0,,8.0,3.3,0.2795,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,1.5,0.7134,0.0,0.6553,1,1.41,Vbet Sport,0.0059,False,2026-09-23T15:54:25+00:00,3.0,,3.0,1.48,0.6234,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,2.0,0.4822,0.2311,0.5469,1,1.69,Vbet Sport,0.0461,False,2026-09-23T15:54:25+00:00,3.0,,3.0,1.84,0.5027,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,2.5,0.4822,0.0,0.411,1,2.25,Vbet Sport,0.085,False,2026-09-23T15:54:25+00:00,3.0,,3.0,2.44,0.3791,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,3.0,0.2861,0.1961,0.2795,1,3.3,Vbet Sport,0.1403,False,2026-09-23T15:54:25+00:00,3.0,,3.0,3.3,0.2795,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,3.5,0.2861,0.0,0.2719,1,3.4,Vbet Sport,-0.0272,False,2026-09-23T15:54:25+00:00,3.0,,3.0,3.4,0.2719,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,4.0,0.152,0.1341,0.2719,1,3.4,Vbet Sport,-0.349,False,2026-09-23T15:54:25+00:00,3.0,,3.0,3.4,0.2719,2026-09-23T16:28:56+00:00,(otras)
1385866198,Enyimba vs Sporting Lagos,NPFL,45,Half time,0,4.5,0.152,0.0,0.2986,1,3.1,Vbet Sport,-0.5287,False,2026-09-23T15:54:25+00:00,3.0,,3.0,3.1,0.2986,2026-09-23T16:28:56+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,2.5,0.8978,0.0,0.6093,1,1.52,Vbet Sport,0.3646,False,2026-09-23T16:55:56+00:00,9.0,,5.0,1.52,0.6093,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,3.0,0.6874,0.2104,0.5081,1,1.82,Vbet Sport,0.4615,False,2026-09-23T16:55:56+00:00,9.0,,5.0,1.82,0.5081,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,3.5,0.6874,0.0,0.7159,1,1.29,Vbet Sport,-0.1132,False,2026-09-23T16:55:56+00:00,9.0,,5.0,1.33,0.6963,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,4.0,0.4511,0.2363,0.6427,1,1.44,Vbet Sport,-0.1141,False,2026-09-23T16:55:56+00:00,9.0,,5.0,1.54,0.6021,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,4.5,0.4511,0.0,0.4919,1,1.88,Vbet Sport,-0.1519,False,2026-09-23T16:55:56+00:00,9.0,,5.0,2.02,0.457,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,5.0,0.2593,0.1918,0.3625,1,2.55,Vbet Sport,-0.147,False,2026-09-23T16:55:56+00:00,9.0,,5.0,2.87,0.3215,2026-09-23T17:26:15+00:00,(otras)
1320293244,Bregalnica Štip vs Skopje,First League,45,Half time,2,5.5,0.2593,0.0,0.2937,1,3.15,Vbet Sport,-0.1832,False,2026-09-23T16:55:56+00:00,9.0,,5.0,3.25,0.2841,2026-09-23T17:26:15+00:00,(otras)
1394208551,OH Leuven Women vs Roma Women,UEFA Champions League Women,45,Half time,0,1.5,0.7134,0.0,0.6085,1,1.48,Vbet Sport,0.0558,False,2026-09-23T17:39:10+00:00,2.0,6.0,1.0,1.48,0.6085,2026-09-23T18:11:49+00:00,(otras)
1394208551,OH Leuven Women vs Roma Women,UEFA Champions League Women,45,Half time,0,2.0,0.4822,0.2311,0.4891,1,1.87,Vbet Sport,0.1329,False,2026-09-23T17:39:10+00:00,2.0,6.0,1.0,1.87,0.4891,2026-09-23T18:11:49+00:00,(otras)
1394208551,OH Leuven Women vs Roma Women,UEFA Champions League Women,45,Half time,0,2.5,0.4822,0.0,0.3766,1,2.4,Vbet Sport,0.1574,False,2026-09-23T17:39:10+00:00,2.0,6.0,1.0,2.4,0.3766,2026-09-23T18:11:49+00:00,(otras)
1394208551,OH Leuven Women vs Roma Women,UEFA Champions League Women,45,Half time,0,3.0,0.2861,0.1961,0.2361,1,3.85,Vbet Sport,0.2976,False,2026-09-23T17:39:10+00:00,2.0,6.0,1.0,3.85,0.2361,2026-09-23T18:11:49+00:00,(otras)
1394223018,Servette Chênois Women vs Lyon Women,UEFA Champions League Women,45,Half time,1,1.5,0.9038,0.0,0.6643,1,1.39,Vbet Sport,0.2563,False,2026-09-23T17:39:14+00:00,3.0,14.0,3.0,1.39,0.6643,2026-09-23T18:11:49+00:00,(otras)
1394223018,Servette Chênois Women vs Lyon Women,UEFA Champions League Women,45,Half time,1,2.0,0.7006,0.2032,0.5638,1,1.64,Vbet Sport,0.3523,False,2026-09-23T17:39:14+00:00,3.0,14.0,3.0,1.64,0.5638,2026-09-23T18:11:49+00:00,(otras)
1394223018,Servette Chênois Women vs Lyon Women,UEFA Champions League Women,45,Half time,1,2.5,0.7006,0.0,0.4259,1,2.17,Vbet Sport,0.5204,False,2026-09-23T17:39:14+00:00,3.0,14.0,3.0,2.17,0.4259,2026-09-23T18:11:49+00:00,(otras)
1394223018,Servette Chênois Women vs Lyon Women,UEFA Champions League Women,45,Half time,1,3.0,0.4668,0.2339,0.2889,1,3.2,Vbet Sport,0.7276,False,2026-09-23T17:39:14+00:00,3.0,14.0,3.0,3.2,0.2889,2026-09-23T18:11:49+00:00,(otras)
1394223018,Servette Chênois Women vs Lyon Women,UEFA Champions League Women,45,Half time,1,3.5,0.4668,0.0,0.2368,1,3.9,Vbet Sport,0.8205,False,2026-09-23T17:39:14+00:00,3.0,14.0,3.0,3.9,0.2368,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,1.5,0.7134,0.0,0.6643,1,1.39,Vbet Sport,-0.0084,False,2026-09-23T17:51:18+00:00,3.0,,2.0,1.8,0.5135,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,2.0,0.4822,0.2311,0.56,1,1.65,Vbet Sport,0.0268,False,2026-09-23T17:51:18+00:00,3.0,,2.0,2.62,0.3531,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,2.5,0.4822,0.0,0.4211,1,2.2,Vbet Sport,0.0609,False,2026-09-23T17:51:18+00:00,3.0,,2.0,3.4,0.2719,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,3.0,0.2861,0.1961,0.2841,1,3.25,Vbet Sport,0.126,False,2026-09-23T17:51:18+00:00,3.0,,2.0,3.3,0.2795,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,3.5,0.2861,0.0,0.2889,1,3.2,Vbet Sport,-0.0845,False,2026-09-23T17:51:18+00:00,3.0,,2.0,3.2,0.2889,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,4.0,0.152,0.1341,0.2795,1,3.3,Vbet Sport,-0.3642,False,2026-09-23T17:51:18+00:00,3.0,,2.0,3.3,0.2795,2026-09-23T18:11:49+00:00,(otras)
1394280886,Hammarby vs Rangers Women,UEFA Women’s Champions League,45,Half time,0,4.5,0.152,0.0,0.2719,1,3.4,Vbet Sport,-0.4831,False,2026-09-23T17:51:18+00:00,3.0,,2.0,3.4,0.2719,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,1.5,1.0,0.0,0.6469,1,1.43,Vbet Sport,,True,2026-09-23T17:51:20+00:00,3.0,,2.0,1.43,0.6469,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,2.0,0.8978,0.1022,0.5376,1,1.72,Vbet Sport,0.6464,False,2026-09-23T17:51:20+00:00,3.0,,2.0,1.72,0.5376,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,2.5,0.8978,0.0,0.5974,1,1.55,Vbet Sport,0.3916,False,2026-09-23T17:51:20+00:00,3.0,,2.0,1.55,0.5974,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,3.0,0.6874,0.2104,0.7205,1,1.28,Vbet Sport,0.0903,False,2026-09-23T17:51:20+00:00,3.0,,2.0,1.49,0.6209,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,3.5,0.6874,0.0,0.5108,1,1.81,Vbet Sport,0.2443,False,2026-09-23T17:51:20+00:00,3.0,,2.0,2.21,0.4184,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,4.0,0.4511,0.2363,0.3489,1,2.65,Vbet Sport,0.4318,False,2026-09-23T17:51:20+00:00,3.0,,2.0,3.25,0.2841,2026-09-23T18:11:49+00:00,(otras)
1394280035,Feyenoord Women vs Vålerenga Women,UEFA Women’s Champions League,45,Half time,2,4.5,0.4511,0.0,0.2795,1,3.3,Vbet Sport,0.4887,False,2026-09-23T17:51:20+00:00,3.0,,2.0,3.3,0.2795,2026-09-23T18:11:49+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,0.5,1.0,0.0,0.8048,1,1.14,Marathonbet,,True,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,1.14,0.8048,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,1.0,0.9038,0.0962,0.753,1,1.23,Vbet Sport,0.2079,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,1.23,0.753,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,1.5,0.9038,0.0,0.6124,2,1.5,Vbet Sport,0.3558,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,1.59,0.582,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,2.0,0.7006,0.2032,0.4184,1,2.21,Vbet Sport,0.7516,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,2.55,0.3625,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,2.5,0.7006,0.0,0.2711,2,3.48,Marathonbet,1.4382,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,3.84,0.255,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,3.0,0.4668,0.2339,0.2719,1,3.4,Vbet Sport,0.8209,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,3.4,0.2719,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,3.5,0.4668,0.0,0.1891,2,6.95,Marathonbet,2.2442,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,6.95,0.1891,2026-09-23T20:27:17+00:00,(otras)
1394190680,Barcelona Women vs Paris FC Women,UEFA Champions League Women,45,Half time,1,4.5,0.2726,0.0,0.144,1,6.3,Marathonbet,0.7177,False,2026-09-23T19:51:56+00:00,1.0,5.0,9.0,6.3,0.144,2026-09-23T20:27:17+00:00,(otras)
