match_id,local_formacion,local_ids,visitante_formacion,visitante_ids
1036120516,4-4-1-1,7556689|271761|29384908|21178416|28972909|29392797|19812975|17260964|16896138|7594524|7590499,4-2-3-1,122997|22128155|7627851|21170366|7555723|140385|7629139|7646366|7517083|17262091|7618352
1036127324,4-2-3-1,202048|29682436|44623880|7620606|15132222|30158352|7538979|63526407|19018923|17252592|46380068,4-3-3,1826860|29689681|70322539|1408260|29408575|24693046|58177021|7647010|12141808|44788744|7562807
1036123920,4-4-2,19772725|7589533|28861980|4043991|7524006|29612401|7568764|20613789|2477461|29391670|26076036,4-2-3-1,236824|147308|20923|49234437|47622827|976619|32758502|20701695|26087467|2103136|7605311
1036121367,4-4-2,26167967|21177933|7644917|7648298|7624148|26077002|18846653|29834742|7530285|7595973|62056799,4-3-3,271278|16878106|65739674|7557655|62470247|16896943|17183201|29326304|7603379|7642341|29426124
1036123069,4-3-3,21759626|45911075|7620284|69036793|7574882|16879555|26109041|7513058|7656187|16889537|16881004,5-3-2,7565061|251153|45953096|6272|29556856|50397179|30819096|46312448|29380400|54596059|62909616
1036122218,4-2-3-1,18746672|29881593|54209820|20389838|19743101|29176252|29328880|29381044|30078818|29183497|29870967,4-4-2,7541877|17258227|2329824|6629651|29800610|18287661|7646205|18854381|70513485|54341357|15498497
1036124771,5-3-2,7556528|17250982|7658763|19196345|29390221|29233246|9814|21178738|21759787|7630749|5844776,4-2-3-1,7582610|3450867|54047371|28831229|12778885|29280741|29412600|7612073|16894206|29698053|29409541
1036128175,4-3-3,7607082|7628978|46175115|7566027|29386196|19737466|19736178|7549927|29378307|3444749|29613045,4-2-3-1,7514507|7571340|7561680|7636223|21179382|4979401|29217468|16888088|273049|42858676|14771099
1036126473,3-4-3,18822503|52134530|7607887|7608370|7515956|19763870|274659|26225283|1636880|11324733|30675484,4-4-2,6648327|54051074|3582082|16884385|7625114|26076519|15252006|29461222|47636834|7513863|3032267
1036129026,4-4-2,30632175|33506991|28809655|24913455|3868340|7647332|7528514|29600487|30339799|7567959|7609980,4-2-3-1,20279|7533183|5789|26679947|3372460|29402296|29405033|7614327|26086823|7600803|29583582
1036119665,4-2-3-1,1826860|29689681|70322539|1408260|29408575|24693046|7520625|45790969|12141808|7562807|7647010,4-2-3-1,18746672|29881593|54209820|50441937|19743101|29176252|26307715|29233729|29381044|29183497|29870967
1036114559,4-2-3-1,28808206|22128155|7627851|38185168|7555723|140385|7629139|7517083|46767756|29581489|7618352,4-1-4-1,271278|16878106|7557655|273693|62470247|17183201|7603379|16896943|19287149|29426124|7642341
1036116261,5-3-2,7565061|251153|45953096|6272|29556856|50397179|30819096|46312448|29380400|54596059|62909616,4-4-2,202048|29682436|44623880|7620606|15132222|63526407|30158352|7538979|65409141|50614851|19018923
1036118814,4-4-2,7546385|7589533|28861980|4043991|7533344|29612401|20613789|7568764|29424031|16812579|26076036,4-2-3-1,46144525|21177933|7644917|7418712|7624148|18846653|7660051|26077002|29834742|7530285|62056799
1036112006,4-4-2,7582610|77020300|28831229|54047371|12778885|7612073|1396185|29412600|29698053|16894206|29668751,3-5-2,20777848|50555120|7579229|47619285|16899197|5941537|16908374|17259032|59984568|19314197|6641243
1036113708,4-4-2,6648327|54051074|3582082|16884385|7625114|26076519|15252006|29461222|47636834|7513863|3032267,4-3-3,21759626|45911075|7620284|69036793|16879877|16879555|7642019|7513058|29378146|7556045|16881004
1036117963,4-3-3,7541877|19734568|9124024|6629651|29800610|54341357|18854381|7617547|70513485|15498497|30630887,4-4-2,7556689|271761|29384908|21178416|28972909|7594524|19812975|17260964|16896138|18818478|7567476
1036111155,4-2-3-1,236824|147308|20923|49234437|7516922|7659890|252119|20701695|26087467|22348403|7605311,3-4-2-1,7607082|46175115|19736178|7566027|7628978|19737466|7549927|29386196|29378307|29613045|3444749
1036112857,4-1-4-1,7527709|7583254|12898186|26091492|7616581|7604023|8305822|7629622|7645239|151011|16871666,4-4-2,7518693|33506991|28809655|24913455|3868340|7647332|7599193|29600487|30339799|7609980|7567959
1036117112,4-4-2,7514507|47531057|7561680|7636223|17249694|42858676|273049|29217468|3356038|14771099|16888088,4-2-3-1,20279|7533183|5789|26679947|3372460|29405033|29402296|7614327|26086823|7600803|29655227
1036115410,4-4-2,118006|7515956|14594160|7608370|26225283|274659|10230416|7564256|351295|2319359|98042,5-4-1,7556528|17250982|7658763|19196345|29390221|29233246|9814|21759787|21178738|5844776|7630749
1036106900,4-3-3,18746672|29881593|7515634|20389838|19743101|29381044|29176252|26170221|29233729|29870967|29183497,4-4-2,7582610|3450867|28831229|54047371|12778885|7517888|1396185|29397627|29698053|29668751|16894206
1036102645,4-2-3-1,46144525|21177933|7644917|7418712|7624148|18846653|7660051|26077002|29834742|7530285|62056799,4-4-2,202048|29682436|44623880|7620606|15132222|63526407|30158352|7538979|17252592|50614851|19018923
1036103496,3-5-2,20777848|50555120|7579229|47619285|16899197|5941537|16908374|17259032|59984568|19314197|6641243,4-2-3-1,7514507|47531057|7561680|17249694|21179382|29217468|581042|16888088|26087628|3356038|14771099
1036101794,4-4-2,7556689|271761|29384908|21178416|19769183|29392797|17260964|22150373|16896138|18818478|7567476,4-1-4-1,1826860|29689681|70322539|272405|29408575|7520625|45790969|24693046|12141808|7647010|70726327
1036106049,4-4-2,7518693|26161849|7779996|24913455|3868340|7647332|7528514|29600487|30339799|7567959|7609980,4-2-3-1,236824|147308|49234437|20923|7516922|7659890|252119|20701695|26087467|22348403|7605311
1036105198,4-4-2,7541877|19734568|2329824|9124024|29800610|30631209|29428700|18854381|30630887|54341357|2370074,3-5-2,7565061|45953096|7640892|29556856|251153|46312448|6272|30819096|50397179|29380400|62909616
1036107751,4-2-3-1,271278|67227314|65739674|7557655|62470247|17183201|19287149|29326304|29426124|7603379|7642341,4-3-3,7527709|7583254|12898186|26091492|7616581|7645239|7604023|7629622|8305822|16871666|151011
1036110304,4-3-3,7607082|7628978|46175115|7566027|29386196|19736178|46173827|7549927|29378307|3444749|29613045,4-4-2,7546385|7589533|28861980|4043991|7533344|29612401|7568764|20613789|29424031|29181082|26076036
1036104347,4-3-3,21759626|45911075|7620284|69036793|16879877|16879555|7642019|7513058|29378146|7556045|16881004,4-4-2,118006|7515956|14594160|7608370|26225283|274659|10230416|19763870|351295|11324733|98042
1036108602,4-2-3-1,7556528|17250982|7658763|29390221|29233246|21759787|21178738|9814|7544453|5844776|7630749,4-4-2,16907569|7625114|3582082|16884385|29403101|47636834|15252006|29461222|54051074|3032267|26076519
1036109453,4-2-3-1,20279|7533183|5789|26679947|3372460|29405033|29402296|26086823|7614327|7600803|29655227,4-2-3-1,28808206|62467671|7627851|38185168|7555723|140385|7629139|7517083|46767756|7618996|7618352
1036095837,4-4-2,7546385|7589533|28861980|4043991|7533344|29612401|7568764|20613789|29424031|16812579|26076036,4-4-2,7518693|19771598|7779996|24913455|3868340|7647332|19279099|7599193|30339799|7609980|7567959
1036092433,4-4-2,7582610|3450867|28831229|54047371|12778885|7517888|1396185|29397627|29698053|29668751|16894206,4-3-3,46144525|21177933|7418712|7648298|7624148|18846653|7660051|7598066|7530285|7573594|29834742
1036094986,4-4-1-1,7560875|29689681|70322539|272405|29408575|45790969|24693046|7520625|26104050|54960885|7647010,5-4-1,7556528|17250982|7658763|29390221|7597744|7593558|5844776|7544453|21178738|21759787|9814
1036098390,4-2-3-1,20279|7533183|5789|26679947|3372460|29402296|29405033|7614327|26086823|7600803|29655227,4-2-3-1,236824|147308|49234437|462707|22348403|976619|252119|22343090|7659890|2103136|7605311
1036100943,4-4-2,7607082|7628978|46175115|7566027|29386196|29378307|19737466|19736178|7549927|3444749|29613045,4-2-3-1,271278|67227314|65739674|7557655|62470247|17183201|19287149|7642341|29426124|7603379|15508318
1036094135,4-4-2,16907569|7625114|3582082|16884385|29403101|47636834|15252006|29461222|54051074|3032267|26076519,4-1-4-1,7514507|47531057|7561680|7636223|7566510|29217468|16888088|26087628|581042|7626563|14771099
1036099241,4-2-3-1,28808206|62467671|7627851|38185168|7555723|140385|7613200|7618996|46767756|29581489|7618352,3-5-2,20777848|50555120|7579229|47619285|16899197|5941537|16908374|17259032|59984568|19314197|6641243
1036096688,4-3-3,21759626|45911075|7620284|69036793|16879877|16879555|7642019|7513058|29378146|7556045|16881004,4-4-2,7541877|19734568|9124024|6629651|29408092|30631209|18854381|29428700|30630887|2370074|71556765
1036093284,4-4-2,7518532|7528997|26091492|7604023|7583254|151011|7529963|56907697|7538818|7642985|16871666,4-4-2,21176001|29682436|44623880|7620606|15132222|63526407|30158352|7538979|17252592|50614851|19018923
1036100092,3-5-2,7565061|45953096|7640892|29556856|251153|46312448|30819096|6272|50397179|29588090|29380400,4-2-3-1,18746672|29881593|7515634|20389838|19743101|29176252|26307715|29233729|29381044|29183497|6981758
1036097539,4-4-2,18822503|7515956|14594160|7608370|26225283|6530153|10230416|19763870|351295|11324733|2319359,4-4-2,7556689|271761|29384908|21178416|19769183|29392797|19812975|17260964|16896138|7590499|7567476
881248728,4-3-3,3134019|418271|3578218|3556644|3213553|473011|8043|5977601|313460|157612|20570963,4-4-1-1,472206|144088|2843575|472850|3020192|3047723|26197108|481544|144249|3027759|3021480
881252983,3-4-2-1,3073322|20438943|439523|3036936|29334515|10943485|46384576|2211650|3153500|3158491|4174401,4-4-2,123480|438718|21567|3395644|3116148|3089905|7651196|3061730|44751|3118080|2171883
881256387,5-3-2,279650|7214403|3106488|8168811|313943|3091515|3107776|55168414|5945723|3137239|22105776,4-2-3-1,5048148|24608843|26162332|4955090|7650713|139097|38177923|30100|3024378|20883625|4900189
881255536,4-1-4-1,4025798|20774467|959|91441|101101|7238|229096|101745|101423|102550|177254,3-4-3,40887|3029047|439040|232799|367878|473172|200277|198345|265160|3030013|2561825
881253834,4-3-3,45234|46683|46844|25550532|45717|1081430|1368654|3064789|400883|39921|49420,3-5-1-1,256144|6698720|3017938|21788928|3403372|31411737|3050621|3327219|21084|187719|4007122
881249579,4-3-3,4223506|119133|3186183|439845|2535099|4036907|4895681|7637672|3324643|3215968|3314983,4-3-3,3044825|45803366|3052875|451920|459809|116557|1631889|3043215|3023412|461258|3085397
881251281,4-4-2,99330|3045952|28883554|2833271|29097845|3696|311528|3192301|54186958|19878663|15928850,4-2-3-1,470113|2795919|58555049|3017133|397502|44302524|3108259|370132|3018260|24702384|3048045
881250430,4-2-3-1,3052714|51451246|1223754|3101819|6586825|3054324|57322755|1663123|47649|48585285|236663,4-2-2-2,84840|142800|397341|120421|3034360|12068|45775996|45776318|25437671|239239|145537
881252132,4-2-3-1,19047581|7628334|15449|41853|3175074|10943646|18694991|103999|24630256|22012557|45572492,4-2-3-1,146986|33207048|1064364|26029185|3070424|181279|3038546|3098599|127666|3104395|7647493
881254685,3-4-3,1363985|3253320|24702223|5328449|3192623|3250583|229901|3117919|146020|2840355|3072517,4-2-3-1,231672|3147543|24627841|3062857|105931|6617898|3136434|3019387|234409|3094735|464961
881219794,4-2-2-2,84840|142800|3022446|120421|3034360|45775996|12068|45776318|25437671|239239|145537,4-3-3,3040800|45803366|3052875|459809|27363|22364342|1631889|3043215|22344861|461258|3085397
881215539,4-2-3-1,20778492|1223754|3053197|3101819|22349369|20998257|3054324|48585285|11390421|50124928|1663123,4-2-3-1,19047581|7628334|15449|3175074|26067181|10943646|18694991|10236051|24630256|22012557|45572492
881221496,4-3-1-2,5048148|24608843|26162332|4955090|7650713|3024378|440489|139097|38177923|30100|20883625,4-2-3-1,99491|20774467|959|91441|101101|369005|7238|101745|101423|102550|177254
881241069,4-2-3-1,3155593|438718|7537369|3395644|3116148|7651196|471240|3089905|44751|158417|3118080,4-3-3,45234|45878|46844|25550532|45717|1081430|1368654|3064789|400883|39921|49420
881245324,5-4-1,470113|446285|4172630|58555049|3017133|397502|370132|44302524|3108259|3018260|3048045,4-2-3-1,19047581|7628334|15449|41853|3175074|10943646|18694991|10236051|24630256|22012557|45572492
881240218,4-2-3-1,3036614|3101497|1064364|26029185|3038063|3038546|181279|45852471|127666|3104395|3040317,4-3-3,4223506|119133|3186183|3138849|180313|4036907|4895681|2561342|17182879|3215968|3314983
881241920,4-4-1-1,472206|144088|2843575|472850|3020192|3047723|26197108|481544|144249|3027759|3021480,3-5-2,279650|3106488|8168811|1637363|22351462|61043304|55168414|5945723|3091515|3137239|22105776
881244473,4-3-3,3040800|45803366|3052875|459809|25549888|22364342|1631889|3043215|22344861|461258|3085397,4-2-3-1,20778492|1223754|3053197|3101819|86611|20998257|3054324|48585285|11390421|50124928|236663
881247877,3-5-1-1,3114055|6698720|3017938|21084|3403372|25423986|3050621|31411737|3017616|187719|4007122,3-4-2-1,3073322|20438943|439523|3036936|29334515|3027920|46384576|2211650|3153500|3158491|4174401
881247026,4-2-3-1,40887|367878|3029691|439040|198345|473172|200277|265160|2561825|3128062|3030013,3-4-2-1,1363985|3253320|24702223|3124842|3192623|368361|229901|3164609|146020|3072517|2840355
881246175,4-3-3,5048148|29134|24608843|4955090|7650713|3024378|3054002|38177923|4900189|30100|20883625,4-4-2,99330|3045952|28883554|2833271|29097845|1394575|311528|3192301|3696|15928850|54186958
881242771,4-2-3-1,231672|3147543|24627841|3029208|470274|6617898|234409|369488|144893|3059798|31412220,4-2-3-1,99491|20774467|3036775|91441|959|369005|7238|101745|101423|102550|177254
881235963,3-4-2-1,3073322|20438943|439523|3036936|29334515|3027920|46384576|2211650|3153500|3158491|4174401,4-2-3-1,84840|3034360|3022446|120421|142800|28168|45775996|45776318|3094574|1605485|46369120
881236814,4-3-3,45234|46683|46844|25550532|45717|1081430|1368654|3064789|400883|39921|49420,4-3-3,5048148|252280|24608843|4955090|7650713|139097|38177923|3054002|20883625|30100|4900189
881235112,4-2-3-1,19047581|7628334|15449|41853|3175074|10943646|18694991|10236051|24630256|22012557|45572492,4-2-3-1,40887|367878|3029691|439040|198345|200277|462063|2561825|265160|3128062|3030013
881233410,4-2-3-1,20778492|1223754|3053197|3101819|86611|20998257|3054324|48585285|1663123|50124928|236663,4-2-3-1,123480|438718|7537369|3395644|3116148|7651196|3089905|44751|3086524|158417|3118080
881238516,4-2-3-1,99491|20774467|3036775|959|101101|369005|7238|101745|101423|102550|177254,3-5-2,256144|6698720|3017938|21084|45190761|25423986|3050621|31411737|3403372|187719|4007122
881234261,4-2-3-1,99330|1394575|28883554|2833271|29097845|311528|3192301|3696|3102302|54186958|15928850,4-4-2,3040800|45803366|3052875|459809|25549888|22344861|1631889|3043215|3085397|461258|473333
881239367,3-5-2,279650|3106488|8168811|313943|3107776|61043304|55168414|5945723|3091515|3137239|22105776,4-2-3-1,470113|446285|58555049|3017133|397502|44302524|3108259|370132|3018260|24702384|3048045
881232559,4-3-3,4223506|119133|3186183|3138849|180313|4036907|4895681|2561342|17182879|3215968|3314983,4-2-3-1,231672|3147543|24627841|3029208|470274|454657|6617898|369488|144893|234409|31412220
881231708,4-3-3,3134019|418271|3578218|3556644|3213553|473011|8043|5977601|313460|157612|235214,4-3-3,3036614|45852471|1064364|26029185|3038063|49081487|3038546|181279|127666|3040317|3104395
881237665,3-4-2-1,1363985|3253320|24702223|3124842|3192623|368361|229901|3164609|146020|3072517|2840355,4-4-1-1,472206|144088|2843575|472850|3070907|3047723|144249|481544|3079762|3027759|3021480
881150012,4-2-3-1,19047581|7628334|15449|3175074|45789520|10943646|18694991|10236051|24630256|22012557|45572492,4-2-3-1,5048148|252280|24608843|4955090|7650713|38177923|3054002|30100|4900189|20883625|388647
881228304,5-4-1,470113|446285|4172630|58555049|3017133|22343734|370132|3018260|44302524|24702384|3048045,4-1-4-1,99491|20774467|3036775|959|101101|7238|3089261|102550|101423|229096|967603
881223198,4-4-2,3036614|45852471|3101497|1064364|3038063|127666|3038546|49081487|3104395|3040317|7647493,4-2-3-1,20778492|51451246|1223754|3053197|45443048|20998257|3054324|48585285|1663123|50124928|54761889
881229155,4-2-3-1,5048148|26558|24608843|4955090|7650713|440489|139097|187880|3024378|4900189|30100,4-3-3,3134019|418271|3578218|3556644|3213553|473011|8043|5977601|313460|157612|235214
881224049,4-4-1-1,3155593|438718|7537369|3116148|3107132|3086524|7651196|471240|158417|3089905|3118080,4-2-3-1,19047581|7628334|15449|41853|3175074|10943646|18694991|10236051|24630256|22012557|45572492
881224900,4-4-1-1,472206|144088|2843575|472850|3070907|3047723|144249|481544|3079762|3027759|53196486,4-3-3,4223506|119133|3186183|3138849|180313|4036907|4895681|7637672|3324643|3215968|3314983
881230857,3-5-1-1,256144|6698720|3017938|21084|3403372|25423986|3050621|31411737|3017616|187719|4007122,3-4-2-1,1363985|3253320|24702223|3124842|3192623|368361|229901|5328449|146020|3250583|3072517
881227453,4-3-3,3040800|45803366|3052875|451920|25549888|22364342|1631889|3043215|22344861|461258|3085397,3-5-2,279650|8168811|313943|3083304|3107776|61043304|55168414|5945723|3091515|3137239|22105776
881226602,4-2-3-1,84840|142800|472689|120421|3034360|28168|45775996|45776318|239239|1605485|46369120,4-4-2,99330|1394575|28883554|2833271|29097845|3696|3192301|311528|54186958|46927790|15928850
881225751,4-2-3-1,231672|3147543|24627841|3029208|470274|6617898|3136434|234409|144893|3059798|31412220,3-4-2-1,3073322|20438943|439523|3036936|29334515|3027920|46384576|2211650|552062|3158491|4174401
881230006,4-2-3-1,40887|367878|3029691|439040|198345|462063|200277|2561825|265160|3128062|3030013,4-3-3,45234|46683|46844|25550532|45717|87416|1368654|1081430|400883|39921|3064789
881172989,4-2-3-1,3052714|51451246|3053197|6230049|86611|6586825|57322755|1663123|3054324|47649|236663,4-1-4-1,99491|20774467|3036775|959|101101|7238|101745|369005|101423|102550|967603
881174691,3-4-2-1,3073322|20438943|439523|3036936|29334515|3027920|46384576|2211650|3153500|552062|4174401,3-4-2-1,3040800|3052875|451920|459809|22364342|1631889|3043215|3085397|3023412|22344861|461258
881175542,4-4-1-1,472206|348719|2843575|472850|3070907|3047723|481544|144249|3079762|3027759|3021480,4-3-3,45234|46683|46844|184499|45717|47327|1081430|176610|400883|8310491|49420
881178095,4-2-3-1,84840|142800|472689|120421|3034360|28168|45775996|45776318|239239|1605485|46369120,3-5-2,279650|8168811|313943|3083304|3107776|61043304|55168414|5945723|3091515|3137239|22105776
881179797,4-1-4-1,256144|6698720|3017938|21788928|21084|3050621|3403372|23302006|31411737|331170|4007122,4-2-3-1,3036614|33207048|1064364|26029185|3038063|181279|3038546|127666|49081487|3104395|3040317
881172138,4-3-3,3134019|418271|3578218|3556644|3213553|473011|8043|5977601|313460|157612|235214,4-2-3-1,19047581|7628334|15449|3541832|45789520|18694991|965510|10236051|10943646|22012557|45572492
881218092,4-2-3-1,231672|3147543|24627841|3082499|470274|454657|6617898|3059798|144893|234409|31412220,4-3-3,45234|46683|46844|25550532|45717|87416|1368654|3064789|39921|431312|400883
881214688,4-2-3-1,3155593|438718|7537369|3116148|3107132|471240|3089905|3086524|44751|158417|3118080,4-2-3-1,146986|3101497|1064364|26029185|3038063|181279|3038546|33207048|127666|45852471|3040317
881216390,3-4-2-1,3073322|20438943|439523|3036936|29334515|3027920|46384576|2211650|3153500|3158491|4174401,4-2-3-1,482671|367878|3029691|439040|198345|462063|200277|265160|473172|2561825|3030013
881217241,4-1-4-1,472206|348719|2843575|472850|144088|481544|3047723|3021319|3027759|3079762|3021480,4-2-3-1,470113|446285|58555049|4172630|22343734|44302524|975170|370132|3018260|26069435|3048045
881222347,4-4-2,256144|6698720|3017938|21788928|3017616|45190761|25423986|23302006|31411737|27536789|4007122,4-3-3,3134019|9890545|3578218|3556644|3213553|157612|473011|5977601|313460|103677|235214
881220645,4-2-3-1,2315656|3107776|8168811|313943|3091515|55168414|1637363|3137239|5945723|25550371|3113411,4-4-2,99330|3045952|28883554|2833271|29097845|3696|311528|3192301|1394575|54186958|15928850
881218943,3-4-2-1,1363985|3253320|24702223|3124842|3192623|368361|229901|22692621|146020|3250583|3072517,4-3-3,4223506|119133|3186183|3138849|180313|7637672|4036907|2561342|17182879|3324643|3314983
881209582,4-2-3-1,19047581|7628334|41853|3175074|26067181|10943646|18694991|10236051|24630256|22012557|45572492,4-4-1-1,472206|348719|2843575|472850|3020192|3047723|144249|26197108|144088|3027759|20244777
881207029,4-3-3,3134019|103355|3578218|3556644|3213553|157612|473011|5977601|313460|103677|235214,4-2-3-1,3155593|438718|7537369|3395644|3116148|471240|3089905|126700|3086524|44751|3118080
881213837,4-2-3-1,482671|367878|3492888|232799|198345|473172|462063|3030013|265160|2561825|3051909,4-2-3-1,231672|3147543|24627841|3082499|470274|454657|6617898|369488|144893|234409|31412220
881210433,4-3-3,45234|46683|46844|184499|29031191|47327|1368654|1081430|400883|8310491|49420,3-4-3,3073322|401044|439523|3036936|29334515|3027920|46384576|2211650|3153500|4174401|3158491
881206178,4-2-3-1,146986|33207048|1064364|26029185|3038063|181279|3038546|5983075|127666|45852471|3040317,4-2-3-1,84840|3034360|472689|46386186|142800|45775996|120421|146503|239239|45776318|46369120
881211284,4-2-3-1,99491|20774467|959|91441|45761184|369005|6701135|229096|101423|967603|177254,3-4-2-1,1363985|3192623|3124842|5328449|146020|368361|3181353|3164609|3250583|3035648|3072517
881207880,4-3-3,4223506|119133|3138849|439845|2535099|7637672|4036907|2561342|3324643|3117758|3314983,3-5-2,2315656|8168811|313943|3083304|22351462|3107776|55168414|5945723|3091515|3113411|3137239
881208731,4-4-2,99330|1394575|28883554|7712537|29097845|3696|311528|3192301|15928850|46927790|54186958,4-2-3-1,20778492|7523845|3053197|6230049|86611|57322755|3054324|1663123|6586825|48585285|236663
881212986,4-2-3-1,470113|446285|58555049|23801589|22343734|44302524|3108259|370132|3018260|26069435|3048045,3-4-1-2,256144|6698720|3017938|21788928|3017616|3050621|23302006|21084|31411737|187719|331170
881212135,4-3-3,3040800|3052875|451920|459809|3085397|22364342|1631889|3043215|3023412|461258|22344861,4-2-3-1,5048148|32850433|24608843|4955090|7650713|139097|3054002|187880|3024378|20883625|30100
883618763,3-4-2-1,3086846|47867225|118972|28161952|7620123|3381798|3579667|29426446|4098892|307825|7635096,4-3-3,20601|137809|430024|63856457|202531|102067|367556|21511203|54840940|84035|62279462
883613657,3-4-3,7635901|46136153|53085396|7637028|26196786|50497965|7637189|30982028|43335397|4322199|7638799,4-4-2,3986514|238756|58183139|53722956|7607565|3115826|7641697|148113|26102601|46380068|6626431
883620465,4-2-3-1,7565544|26158629|21177289|19717502|7566510|11320869|7567798|29385713|7544614|331814|7619318,4-2-3-1,19717985|29404550|7624309|7537047|7616420|7616903|16876335|52153689|6936678|30141608|62909616
883614508,4-1-4-1,7606921|8283443|993202|52391969|7607404|7580839|7634130|454818|75000072|144571|430185,4-1-4-1,7631393|271761|7524167|7524972|7511931|274015|309274|7621250|17258388|47270398|7527065
883619614,4-3-1-2,117684|105287|118489|368039|118167|121226|355481|121870|20884752|122836|1611603,4-4-1-1,28979510|21728|30334647|233604|203658|3044020|7622055|21442939|231833|29861951|7618513
883612806,4-2-3-1,7551698|20431215|3326414|20923|47622827|252119|976619|7656348|2039541|2103136|7605311,4-2-3-1,7527709|53168472|7542843|7604023|7616581|7645239|7629622|13538000|7529963|8305822|7642985
883617061,4-2-3-1,25194722|29259328|3042249|7511448|274337|6690026|7613039|7654577|7656831|20701856|19313,4-2-3-1,7610624|7611107|29599843|7610785|7611590|7568281|7612395|29591793|61788734|4912264|16881487
883617912,4-3-3,7610463|179991|29390060|7615132|354676|43302714|29582938|7637994|7618191|6108172|5290936,3-4-2-1,4823|367234|5145|3374|20436850|8204|398146|121387|9170|54764948|8687
883616210,4-1-4-1,7639282|10347302|29397466|7652967|29331295|29402135|10938333|293979|22379315|7630105|7526260,4-4-2,261618|21245|252441|31510591|3025988|274659|30266061|7654255|108185|1367366|29337413
883615359,4-3-3,25592|26087306|85645|7620928|99813|394443|7650230|273854|7650874|2545725|351456,4-2-3-1,18822503|3452155|46724769|7608370|26225283|7633808|19763870|64963332|7564256|11282712|98042
883611955,4-4-2,46145330|46522|21245|142639|31510591|149079|149562|7654255|46809294|1367366|274981,4-2-3-1,7631554|118650|368039|60046|122031|120582|121870|119938|121548|47006358|3044181
883604296,4-2-3-1,29599682|7611107|7610785|7611912|7611429|7568281|29401491|29591793|430346|7614488|7612556,3-4-2-1,3086846|47867225|118972|28161952|240527|53388881|3381798|330848|4098892|307825|7635096
883607700,4-4-2,1045366|7542843|26091492|7604023|7616581|13538000|7645239|7629622|151011|7642985|16871666,4-3-3,7565544|11350654|26158629|19717502|8219365|3495303|11320869|7544614|29385713|7619318|26086340
883610253,4-3-3,18822503|7515956|46724769|7608370|1647667|7633808|10230416|19763870|64963332|98042|11282712,3-5-2,3032589|219758|7726222|3042410|26196786|3063340|50497965|391867|53085074|327306|7638799
883609402,5-3-2,453208|271761|29234856|7524167|7524972|420364|7621250|30668239|7525616|8057882|322315,4-2-3-1,7551698|20431215|20923|462707|7516922|7659890|252119|147308|26087467|42473886|7605311
883605147,5-4-1,4823|20436850|429863|147469|6433|367234|9170|8204|398146|121387|8687,4-1-4-1,7510160|10347302|29397466|7652967|29331295|29402135|7630105|293979|22379315|7512092|23627065
883605998,4-2-3-1,20601|137809|430024|63856457|202531|102067|22211|241010|54840940|62279462|84035,4-1-4-1,7652001|7528353|3042249|2560054|3303874|7584703|7654577|21179060|6690026|20701856|8526
883606849,4-2-3-1,7514346|21728|44902732|233604|203658|254534|21442939|3044020|107702|273371|7618513,4-4-2,7610463|179991|29390060|7615132|354676|7658280|7617225|29582938|7637994|7619157|6108172
883611104,4-4-2,3986514|58183139|11599882|53722956|7607565|3115826|50827693|7641697|26102601|46380068|7609658,4-2-3-1,25592|85645|7620928|99813|45670702|7650230|394443|42931931|273854|351456|2545725
883608551,4-2-3-1,19717985|29404550|7624309|7537047|1003667|26192600|979839|52153689|16876335|30141608|7630910,5-3-2,7606921|3037741|8283443|993202|52391969|31543757|7580839|58670969|454818|144571|430185
883597488,4-3-3,7610463|179991|29390060|7615615|118811|43302714|29582938|7617225|7618191|332297|5290936,4-4-2,3986514|7607565|11599882|53722956|238756|26102601|50827693|148113|43553230|1367527|6626431
883595786,4-2-3-1,236824|20431215|20923|462707|47622827|976619|67450138|7656348|2039541|2103136|7651679,4-3-3,20601|62284453|430024|63856457|202531|21511203|22211|54840940|150045|84035|62279462
883600041,4-2-3-1,7565544|11350654|26158629|19717502|21177289|11320869|3495303|7619318|29385713|26086340|331814,4-2-3-1,7514346|1561854|44902732|233604|7586313|7622055|398790|29208935|120099|273371|3044020
883598339,3-4-3,7635901|46136153|7726222|3042410|10353903|7637189|46174310|10940909|43335397|327306|3579989,4-2-3-1,7610624|29405355|29599843|7610785|7611590|29401491|7612395|4912264|53501742|46452679|16881487
883599190,4-4-1-1,7606921|3037741|993202|8283443|31543757|7634130|7580839|454818|23177|26101957|144571,5-4-1,4823|20436850|429863|5145|3374|121387|9170|8204|398146|54191788|8687
883602594,4-2-3-1,7652001|7528353|3042249|2560054|3303874|7584703|7613039|7654577|7656831|21179060|8526,4-2-3-1,18822503|7515956|46724769|7608370|26225283|7633808|19763870|45190922|7621733|11282712|98042
883600892,5-3-2,3086846|240527|47867225|118972|28161952|330848|3381798|3579667|307825|4098892|7635096,4-4-2,1045366|7542843|26091492|7604023|7616581|151011|7645239|7629622|13538000|7642985|16871666
883596637,4-2-3-1,25592|26087306|85645|7620928|99813|7650230|394443|42931931|273854|351456|2545725,4-4-2,46145330|21245|31510591|142639|3025988|29337413|149562|7654255|108185|1367366|149079
883603445,4-3-1-2,117684|105287|118489|60046|118167|121226|355481|121870|20884752|122836|1611603,4-2-3-1,19717985|7624309|38167780|7537047|7615293|7616903|26192600|7556367|6936678|7616420|57739262
