match_id,casa,lado,cuota,gl,gv,resultado,retorno
1363695946,Goldenbet,home,2.3,1,3,0.0,-1.0
1363695946,Goldenbet,draw,3.25,1,3,0.0,-1.0
1363695946,Goldenbet,away,2.85,1,3,1.0,1.85
1363695946,Freshbet,home,2.3,1,3,0.0,-1.0
1363695946,Freshbet,draw,3.25,1,3,0.0,-1.0
1363695946,Freshbet,away,2.85,1,3,1.0,1.85
1363695946,Mystake,home,2.3,1,3,0.0,-1.0
1363695946,Mystake,draw,3.25,1,3,0.0,-1.0
1363695946,Mystake,away,2.85,1,3,1.0,1.85
1363695946,Betano,home,2.22,1,3,0.0,-1.0
1363695946,Betano,draw,3.45,1,3,0.0,-1.0
1363695946,Betano,away,2.95,1,3,1.0,1.9500000000000002
1363689989,Bet9ja,home,2.9,0,1,0.0,-1.0
1363689989,Bet9ja,draw,3.2,0,1,0.0,-1.0
1363689989,Bet9ja,away,2.36,0,1,1.0,1.3599999999999999
1363689989,20Bet,home,2.69,0,1,0.0,-1.0
1363689989,20Bet,draw,3.05,0,1,0.0,-1.0
1363689989,20Bet,away,2.31,0,1,1.0,1.31
1363689989,Campobet,home,2.75,0,1,0.0,-1.0
1363689989,Campobet,draw,3.25,0,1,0.0,-1.0
1363689989,Campobet,away,2.4,0,1,1.0,1.4
1363689989,Ivibet,home,2.69,0,1,0.0,-1.0
1363689989,Ivibet,draw,3.05,0,1,0.0,-1.0
1363689989,Ivibet,away,2.31,0,1,1.0,1.31
1363689989,Stake.com,home,2.65,0,1,0.0,-1.0
1363689989,Stake.com,draw,3.1,0,1,0.0,-1.0
1363689989,Stake.com,away,2.35,0,1,1.0,1.35
1363689989,Novibet,home,2.75,0,1,0.0,-1.0
1363689989,Novibet,draw,3.2,0,1,0.0,-1.0
1363689989,Novibet,away,2.35,0,1,1.0,1.35
1363689989,DraftKings,home,2.8,0,1,0.0,-1.0
1363689989,DraftKings,draw,3.25,0,1,0.0,-1.0
1363689989,DraftKings,away,2.4,0,1,1.0,1.4
1363689989,TonyBet,home,2.85,0,1,0.0,-1.0
1363689989,TonyBet,draw,3.1,0,1,0.0,-1.0
1363689989,TonyBet,away,2.3,0,1,1.0,1.2999999999999998
1363689989,1Bet,home,2.75,0,1,0.0,-1.0
1363689989,1Bet,draw,3.2,0,1,0.0,-1.0
1363689989,1Bet,away,2.35,0,1,1.0,1.35
1363689989,BetUK,home,2.8,0,1,0.0,-1.0
1363689989,BetUK,draw,3.0,0,1,0.0,-1.0
1363689989,BetUK,away,2.38,0,1,1.0,1.38
1363689989,BetMGM,home,2.85,0,1,0.0,-1.0
1363689989,BetMGM,draw,3.1,0,1,0.0,-1.0
1363689989,BetMGM,away,2.25,0,1,1.0,1.25
1363689989,Parimatch,home,2.88,0,1,0.0,-1.0
1363689989,Parimatch,draw,3.2,0,1,0.0,-1.0
1363689989,Parimatch,away,2.3,0,1,1.0,1.2999999999999998
1363689989,Sportingbet,home,2.85,0,1,0.0,-1.0
1363689989,Sportingbet,draw,3.1,0,1,0.0,-1.0
1363689989,Sportingbet,away,2.25,0,1,1.0,1.25
1363689989,22Bet,home,2.82,0,1,0.0,-1.0
1363689989,22Bet,draw,3.34,0,1,0.0,-1.0
1363689989,22Bet,away,2.4,0,1,1.0,1.4
1363689989,Betsson,home,2.8,0,1,0.0,-1.0
1363689989,Betsson,draw,3.05,0,1,0.0,-1.0
1363689989,Betsson,away,2.28,0,1,1.0,1.2799999999999998
1363689989,LeoVegas Sport,home,2.8,0,1,0.0,-1.0
1363689989,LeoVegas Sport,draw,3.0,0,1,0.0,-1.0
1363689989,LeoVegas Sport,away,2.38,0,1,1.0,1.38
1363689989,Megapari,home,2.82,0,1,0.0,-1.0
1363689989,Megapari,draw,3.34,0,1,0.0,-1.0
1363689989,Megapari,away,2.4,0,1,1.0,1.4
1363689989,BetVictor,home,2.88,0,1,0.0,-1.0
1363689989,BetVictor,draw,3.2,0,1,0.0,-1.0
1363689989,BetVictor,away,2.3,0,1,1.0,1.2999999999999998
1363689989,BC.Game,home,2.76,0,1,0.0,-1.0
1363689989,BC.Game,draw,3.15,0,1,0.0,-1.0
1363689989,BC.Game,away,2.38,0,1,1.0,1.38
1363689989,Powbet,home,2.75,0,1,0.0,-1.0
1363689989,Powbet,draw,3.25,0,1,0.0,-1.0
1363689989,Powbet,away,2.4,0,1,1.0,1.4
1363689989,William Hill,home,2.7,0,1,0.0,-1.0
1363689989,William Hill,draw,2.88,0,1,0.0,-1.0
1363689989,William Hill,away,2.25,0,1,1.0,1.25
1363689989,888sport,home,2.8,0,1,0.0,-1.0
1363689989,888sport,draw,3.0,0,1,0.0,-1.0
1363689989,888sport,away,2.3,0,1,1.0,1.2999999999999998
1363689989,All British Casino,home,2.71,0,1,0.0,-1.0
1363689989,All British Casino,draw,3.1,0,1,0.0,-1.0
1363689989,All British Casino,away,2.33,0,1,1.0,1.33
1363689989,Goldenbet,home,2.85,0,1,0.0,-1.0
1363689989,Goldenbet,draw,3.15,0,1,0.0,-1.0
1363689989,Goldenbet,away,2.3,0,1,1.0,1.2999999999999998
1363689989,Freshbet,home,2.85,0,1,0.0,-1.0
1363689989,Freshbet,draw,3.15,0,1,0.0,-1.0
1363689989,Freshbet,away,2.3,0,1,1.0,1.2999999999999998
1363689989,Nine Casino,home,2.76,0,1,0.0,-1.0
