match_id,liga,familia,mercado,casas,margen_medio,margen_mejor_casa,margen_combinado
1336018873,Segunda División,Asian Handicap,Asian Handicap -2.5/+2.5,3,0.08992140545538607,0.08992140545538607,0.08992140545538607
1336018873,Segunda División,Asian Handicap,Asian Handicap -2/+2,3,0.08751608751608742,0.08751608751608742,0.08751608751608742
1336018873,Segunda División,Asian Handicap,Asian Handicap -1.75/+1.75,9,0.08508591673186323,0.0695006747638327,0.05901116427432229
1336018873,Segunda División,Asian Handicap,Asian Handicap -1.5/+1.5,5,0.09275407100581692,0.08001576665352794,0.06812656725560395
1336018873,Segunda División,Asian Handicap,Asian Handicap -1.25/+1.25,9,0.08308235841837831,0.06666666666666665,0.06315789473684208
1336018873,Segunda División,Asian Handicap,Asian Handicap -1/+1,4,0.08408669380136768,0.08350586611456179,0.07110507246376807
1336018873,Segunda División,Asian Handicap,Asian Handicap -0.75/+0.75,19,0.08276998235925247,0.06844305120167204,0.06371938563719381
1336018873,Segunda División,Asian Handicap,Asian Handicap +0.25/-0.25,15,0.08424098886368836,0.06827309236947787,0.05882352941176472
1336018873,Segunda División,Asian Handicap,Asian Handicap +0.75/-0.75,9,0.08662906314991448,0.07311586051743513,0.07311586051743513
1336018873,Segunda División,Asian Handicap,Asian Handicap +1/-1,4,0.08694384260837118,0.0778985507246377,0.0778985507246377
1336018873,Segunda División,Asian Handicap,Asian Handicap +1.5/-1.5,4,0.08483162759478535,0.07633949739212875,0.07633949739212875
1336018873,Segunda División,Both Teams To Score,Both Teams To Score,24,0.08221354557209733,0.05618466898954688,0.05618466898954688
1336018873,Segunda División,Total Goals,Total Goals 1.25,7,0.08150675076618256,0.0695006747638327,0.0695006747638327
1336018873,Segunda División,Total Goals,Total Goals 4.75,6,0.07462235905660075,0.06534090909090917,0.06534090909090917
1336018873,Segunda División,Asian Handicap,Asian Handicap +0.5/-0.5,11,0.08517397850120552,0.07551487414187652,0.07185990338164272
1336018873,Segunda División,Total Goals,Total Goals 0.75,3,0.06601731601731586,0.06601731601731586,0.06601731601731586
