config,n_extra,mercado,n,sigmas,acierto_modelo,acierto_mercado,acierto_dif
base+elo+h2h_profundo+tabla+boxscore+arbitro+rotacion,5,mas_9_5_corners,212,-1.031576354794476,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h_profundo+tabla+boxscore+arbitro+rotacion,5,mas_4_5_tarjetas,201,-2.4062577207796045,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,5,resultado,212,-2.6438429876545304,0.4386792452830189,0.5141509433962265,-0.07547169811320759
base+elo+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,5,mas_2_5,212,-1.4480889270386932,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,5,ambos_marcan,212,-1.4212580899010925,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,5,mas_9_5_corners,212,-1.197174418704864,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.8287058437540504,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h_profundo+tabla+boxscore+clima+rotacion,5,resultado,199,-2.820908843629598,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h_profundo+tabla+boxscore+clima+rotacion,5,mas_2_5,199,-1.3346506469970074,0.5979899497487438,0.6432160804020101,-0.045226130653266305
base+elo+h2h_profundo+tabla+boxscore+clima+rotacion,5,ambos_marcan,199,-2.5365533297919827,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+h2h_profundo+tabla+boxscore+clima+rotacion,5,mas_9_5_corners,199,-1.5146929947250827,0.5628140703517588,0.5829145728643216,-0.02010050251256279
base+elo+h2h_profundo+tabla+boxscore+clima+rotacion,5,mas_4_5_tarjetas,192,-2.3176702133102793,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,5,resultado,199,-2.261254604417988,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,5,mas_2_5,199,-1.1780009970822796,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,5,ambos_marcan,199,-2.5060436399774155,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.5926628595585903,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.6539889414885725,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,5,resultado,212,-2.4926015198709743,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,5,mas_2_5,212,-1.5546353030483746,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.9168586628389783,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.5985721839342575,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.648479260527161,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h_profundo+tabla+arbitro+clima+rotacion,5,resultado,199,-3.268230368384663,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h_profundo+tabla+arbitro+clima+rotacion,5,mas_2_5,199,-0.9912507593284625,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h_profundo+tabla+arbitro+clima+rotacion,5,ambos_marcan,199,-1.837569601443086,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h_profundo+tabla+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.6179716406116773,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h_profundo+tabla+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-2.06132297404396,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,5,resultado,199,-2.294518313351519,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.868232268364001,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-1.5226802676616682,0.5678391959798995,0.592964824120603,-0.025125628140703515
base+elo+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.3200822106850645,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.5861949480145454,0.6197916666666666,0.6458333333333334,-0.02604166666666674
base+elo+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.406856270752404,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-1.090195110816328,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.3317272680992966,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.1800874942230413,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.4387300716083833,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,5,resultado,199,-2.158564714797444,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.1017988127527698,0.628140703517588,0.6432160804020101,-0.015075376884422065
base+elo+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.055967241857327,0.5778894472361809,0.592964824120603,-0.015075376884422176
base+elo+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.7277186651232033,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.202576174067508,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h_profundo+boxscore+arbitro+clima+rotacion,5,resultado,199,-3.0551097177555655,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h_profundo+boxscore+arbitro+clima+rotacion,5,mas_2_5,199,-0.9640712585781226,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h_profundo+boxscore+arbitro+clima+rotacion,5,ambos_marcan,199,-2.2758000506160223,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h_profundo+boxscore+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.6224510800276108,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h_profundo+boxscore+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-2.033433145906665,0.6666666666666666,0.6458333333333334,0.02083333333333326
base+elo+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,5,resultado,199,-2.2618294010295017,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.9754007012916179,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-2.0680704683402866,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.5816354169893454,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.374643769125319,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.5675187570652813,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-1.0606311903503916,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.5676675586795161,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.579472445868372,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.7707013403641785,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,5,resultado,199,-2.1577723329800427,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.2373125373055884,0.592964824120603,0.6432160804020101,-0.05025125628140703
base+elo+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.3867505279902526,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-2.007617364186621,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.3959540989612833,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h_profundo+arbitro+clima+rotacion+calidad_plantilla,5,resultado,199,-2.2512003576060904,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h_profundo+arbitro+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-0.7164888956552197,0.6331658291457286,0.6432160804020101,-0.01005025125628145
base+elo+h2h_profundo+arbitro+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-1.6500064840662905,0.5778894472361809,0.592964824120603,-0.015075376884422176
base+elo+h2h_profundo+arbitro+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.8994600919214264,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h_profundo+arbitro+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.4226491714364107,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+tabla+boxscore+arbitro+clima+rotacion,5,resultado,199,-3.219345437833086,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+tabla+boxscore+arbitro+clima+rotacion,5,mas_2_5,199,-1.0292231745004448,0.628140703517588,0.6432160804020101,-0.015075376884422065
base+elo+tabla+boxscore+arbitro+clima+rotacion,5,ambos_marcan,199,-2.3107678739702555,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+tabla+boxscore+arbitro+clima+rotacion,5,mas_9_5_corners,199,-1.3594381194108727,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+tabla+boxscore+arbitro+clima+rotacion,5,mas_4_5_tarjetas,192,-2.132113521553679,0.6458333333333334,0.6458333333333334,0.0
base+elo+tabla+boxscore+arbitro+clima+calidad_plantilla,5,resultado,199,-2.451219206436948,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+tabla+boxscore+arbitro+clima+calidad_plantilla,5,mas_2_5,199,-0.8909234517879319,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+tabla+boxscore+arbitro+clima+calidad_plantilla,5,ambos_marcan,199,-2.069800443971133,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+tabla+boxscore+arbitro+clima+calidad_plantilla,5,mas_9_5_corners,199,-1.4492101478824897,0.5778894472361809,0.5829145728643216,-0.005025125628140725
base+elo+tabla+boxscore+arbitro+clima+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.87329867377819,0.6302083333333334,0.6458333333333334,-0.015625
base+elo+tabla+boxscore+arbitro+rotacion+calidad_plantilla,5,resultado,212,-2.80383307163054,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+tabla+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_2_5,212,-1.2530870029366832,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+tabla+boxscore+arbitro+rotacion+calidad_plantilla,5,ambos_marcan,212,-1.435569127614431,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+tabla+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_9_5_corners,212,-1.1807903737038576,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+tabla+boxscore+arbitro+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,201,-2.918350410792262,0.6467661691542289,0.6467661691542289,0.0
base+elo+tabla+boxscore+clima+rotacion+calidad_plantilla,5,resultado,199,-2.4109569162866924,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+tabla+boxscore+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-1.2958768344210452,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+tabla+boxscore+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.3251710570740896,0.5326633165829145,0.592964824120603,-0.06030150753768848
base+elo+tabla+boxscore+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.6116740118677713,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+tabla+boxscore+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.4359547847324845,0.6458333333333334,0.6458333333333334,0.0
base+elo+tabla+arbitro+clima+rotacion+calidad_plantilla,5,resultado,199,-2.489719694872834,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+tabla+arbitro+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-0.8505386988074125,0.6432160804020101,0.6432160804020101,0.0
base+elo+tabla+arbitro+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-1.615602728568705,0.5829145728643216,0.592964824120603,-0.01005025125628145
base+elo+tabla+arbitro+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.7236013711495333,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+tabla+arbitro+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.4298973234961725,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+boxscore+arbitro+clima+rotacion+calidad_plantilla,5,resultado,199,-2.253845898560523,0.44221105527638194,0.5125628140703518,-0.07035175879396982
base+elo+boxscore+arbitro+clima+rotacion+calidad_plantilla,5,mas_2_5,199,-0.916568982222512,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+boxscore+arbitro+clima+rotacion+calidad_plantilla,5,ambos_marcan,199,-2.3077692637791545,0.5678391959798995,0.592964824120603,-0.025125628140703515
base+elo+boxscore+arbitro+clima+rotacion+calidad_plantilla,5,mas_9_5_corners,199,-1.5816178862476702,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+boxscore+arbitro+clima+rotacion+calidad_plantilla,5,mas_4_5_tarjetas,192,-2.4404180185122373,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+clima,6,resultado,199,-3.0064141883188933,0.4472361809045226,0.5125628140703518,-0.06532663316582915
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+clima,6,mas_2_5,199,-1.0435674554722676,0.6180904522613065,0.6432160804020101,-0.025125628140703515
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+clima,6,ambos_marcan,199,-2.080092813988378,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+clima,6,mas_9_5_corners,199,-1.3877972313861613,0.5628140703517588,0.5829145728643216,-0.02010050251256279
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+clima,6,mas_4_5_tarjetas,192,-2.7092822254419255,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+rotacion,6,resultado,212,-3.2122877334838984,0.4716981132075472,0.5141509433962265,-0.04245283018867929
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+rotacion,6,mas_2_5,212,-1.1797905521049536,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+rotacion,6,ambos_marcan,212,-1.9640849250092178,0.5235849056603774,0.5849056603773585,-0.06132075471698106
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+rotacion,6,mas_9_5_corners,212,-1.203640748457165,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+rotacion,6,mas_4_5_tarjetas,201,-2.419394380227663,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,6,resultado,212,-2.6282679695896585,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,6,mas_2_5,212,-1.140210410924418,0.6320754716981132,0.6556603773584906,-0.02358490566037741
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,6,ambos_marcan,212,-1.1789519912238853,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,6,mas_9_5_corners,212,-1.488432541396993,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+h2h_profundo+tabla+boxscore+arbitro+calidad_plantilla,6,mas_4_5_tarjetas,201,-2.9774932835414902,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+rotacion,6,resultado,199,-2.92401625175679,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+rotacion,6,mas_2_5,199,-1.0411421874390945,0.592964824120603,0.6432160804020101,-0.05025125628140703
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+rotacion,6,ambos_marcan,199,-2.574491516468718,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+rotacion,6,mas_9_5_corners,199,-1.371032024799798,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+rotacion,6,mas_4_5_tarjetas,192,-2.3139777039756457,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,6,resultado,199,-2.2691483925573026,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,6,mas_2_5,199,-1.1354893564677044,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,6,ambos_marcan,199,-2.286248157660397,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,6,mas_9_5_corners,199,-1.543061940458714,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+h2h_profundo+tabla+boxscore+clima+calidad_plantilla,6,mas_4_5_tarjetas,192,-2.6161628566059236,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,6,resultado,212,-2.356660654784402,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,6,mas_2_5,212,-1.3632523640398566,0.6273584905660378,0.6556603773584906,-0.028301886792452824
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,6,ambos_marcan,212,-1.9038244983741173,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,6,mas_9_5_corners,212,-1.107564556743423,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+h2h_profundo+tabla+boxscore+rotacion+calidad_plantilla,6,mas_4_5_tarjetas,201,-2.4975815090095264,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+rotacion,6,resultado,199,-2.888471568562258,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+rotacion,6,mas_2_5,199,-1.004495915121677,0.5979899497487438,0.6432160804020101,-0.045226130653266305
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+rotacion,6,ambos_marcan,199,-2.014075665221566,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+rotacion,6,mas_9_5_corners,199,-1.370756483551587,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+rotacion,6,mas_4_5_tarjetas,192,-2.1975941010600097,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,6,resultado,199,-2.2358659311996427,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,6,mas_2_5,199,-0.8868378707621748,0.6432160804020101,0.6432160804020101,0.0
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,6,ambos_marcan,199,-1.5271006963865532,0.5879396984924623,0.592964824120603,-0.005025125628140725
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,6,mas_9_5_corners,199,-1.7978349409143375,0.5226130653266332,0.5829145728643216,-0.06030150753768837
base+elo+h2h+h2h_profundo+tabla+arbitro+clima+calidad_plantilla,6,mas_4_5_tarjetas,192,-2.702425274178556,0.6354166666666666,0.6458333333333334,-0.01041666666666674
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,6,resultado,212,-2.413223148148238,0.4528301886792453,0.5141509433962265,-0.061320754716981174
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,6,mas_2_5,212,-0.8291847530800712,0.6179245283018868,0.6556603773584906,-0.037735849056603765
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,6,ambos_marcan,212,-0.9853371262337657,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,6,mas_9_5_corners,212,-1.1916598109628473,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+h2h_profundo+tabla+arbitro+rotacion+calidad_plantilla,6,mas_4_5_tarjetas,201,-2.448453016872894,0.6368159203980099,0.6467661691542289,-0.009950248756218971
base+elo+h2h+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,6,resultado,199,-2.2073730786601224,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,6,mas_2_5,199,-1.027017795897573,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,6,ambos_marcan,199,-1.971252989163989,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,6,mas_9_5_corners,199,-1.5983842683634002,0.5125628140703518,0.5829145728643216,-0.07035175879396982
base+elo+h2h+h2h_profundo+tabla+clima+rotacion+calidad_plantilla,6,mas_4_5_tarjetas,192,-2.0681331050564133,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+rotacion,6,resultado,199,-2.9965883553710606,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+rotacion,6,mas_2_5,199,-0.8932363882289024,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+rotacion,6,ambos_marcan,199,-2.420873467594587,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+rotacion,6,mas_9_5_corners,199,-1.6110136659657246,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+rotacion,6,mas_4_5_tarjetas,192,-2.259129011191389,0.6666666666666666,0.6458333333333334,0.02083333333333326
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,6,resultado,199,-2.172351220490046,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,6,mas_2_5,199,-0.9763470214204234,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,6,ambos_marcan,199,-2.3030387495280458,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,6,mas_9_5_corners,199,-1.6613174546108416,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+h2h_profundo+boxscore+arbitro+clima+calidad_plantilla,6,mas_4_5_tarjetas,192,-2.7693507543051505,0.6197916666666666,0.6458333333333334,-0.02604166666666674
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,6,resultado,212,-2.601041928621579,0.4386792452830189,0.5141509433962265,-0.07547169811320759
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,6,mas_2_5,212,-1.2248558387311275,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,6,ambos_marcan,212,-1.6922978369077688,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,6,mas_9_5_corners,212,-1.3178176865219848,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+h2h_profundo+boxscore+arbitro+rotacion+calidad_plantilla,6,mas_4_5_tarjetas,201,-2.88397317264351,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,6,resultado,199,-2.166535921449978,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,6,mas_2_5,199,-1.0703732065438545,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h+h2h_profundo+boxscore+clima+rotacion+calidad_plantilla,6,ambos_marcan,199,-2.4862926065385786,0.5326633165829145,0.592964824120603,-0.06030150753768848
