match_id,equipo_id,jugador_id,posicion,minutos,suplente,nota,fueras_de_juego,goalsScored,goalsSaved,goalsConceded,assists,dribblesTotal,dribblesSuccessful,dribblesFailed,dribbleSuccessRate,fouledByOthers,fouledOthers,tacklesTotal,interceptionsTotal,duelsTotal,duelsWon,duelsLost,duelSuccessRate,cardsRed,cardsYellow,cardsSecondYellow,passesAccuracy,passesSuccessful,passesFailed,passesTotal,passesKey,penaltiesScored,penaltiesMissed,penaltiesTotal,penaltiesAccuracy,shotsOnTarget,shotsOffTarget,shotsTotal,shotsAccuracy,expectedGoals,expectedAssists,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsPrevented
1336406078,451814,7615615,Defender,8,True,6.33,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,1,0,1,0.00 %,0,0,0,100.00 %,3,0,3,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336406078,451814,1241786,Midfielder,8,True,6.28,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,100.00 %,3,0,3,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.04,,,
1336406078,451814,397019,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,451814,62286063,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.07,0.01,0.02,,
1336406078,451814,91425775,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.07,0.01,0.02,,
1336406078,451814,50454817,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,451814,29615782,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,2.9,0.87
1336406078,451814,54960885,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,451814,88355344,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,461175,117684,Goalkeeper,90,False,8.70,0,0,5,2,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,62.50 %,15,9,24,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,2.9,0.87
1336406078,461175,36540,Defender,90,False,6.26,0,0,0,0,0,0,0,0,0.00 %,0,0,2,0,8,5,3,62.50 %,0,1,1,66.67 %,16,8,24,1,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336406078,461175,184499,Defender,90,False,7.27,0,0,0,0,0,0,0,0,0.00 %,0,1,0,2,3,1,2,33.33 %,0,0,0,87.23 %,41,6,47,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336406078,461175,58201171,Defender,52,False,6.26,0,0,0,0,0,0,0,0,0.00 %,0,1,3,1,4,3,1,75.00 %,1,0,0,100.00 %,36,0,36,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336406078,461175,7628334,Defender,90,False,6.35,0,0,0,0,0,1,0,1,0.00 %,0,0,5,0,9,5,4,55.56 %,0,0,0,87.50 %,42,6,48,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336406078,461175,121870,Midfielder,90,False,6.93,0,0,0,0,0,2,1,1,50.00 %,1,0,0,0,8,5,3,62.50 %,0,0,0,86.21 %,25,4,29,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.02,,,
1336406078,461175,204785,Midfielder,71,False,6.87,0,0,0,0,0,0,0,0,0.00 %,1,0,1,1,3,3,0,100.00 %,0,0,0,93.75 %,30,2,32,0,0,0,0,0.00 %,0,2,2,0.00 %,0.06,0.01,,,
1336406078,461175,47006358,Midfielder,54,False,6.91,0,0,0,0,0,1,1,0,100.00 %,3,1,0,0,8,5,3,62.50 %,0,0,0,70.00 %,14,6,20,1,0,0,0,0.00 %,1,0,1,100.00 %,0.01,0.06,0.06,,
1336406078,461175,20884752,Midfielder,82,False,7.20,0,0,0,0,0,4,4,0,100.00 %,3,1,4,1,12,11,1,91.67 %,0,1,1,85.71 %,24,4,28,3,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336406078,461175,122836,Midfielder,54,False,6.75,0,0,0,0,0,1,1,0,100.00 %,1,1,1,0,6,3,3,50.00 %,0,0,0,72.73 %,8,3,11,0,0,0,0,0.00 %,0,2,2,0.00 %,0.06,0.01,,,
1336406078,461175,44912,Forward,90,False,6.94,1,0,0,0,0,5,3,2,60.00 %,2,1,0,0,10,5,5,50.00 %,0,0,0,84.00 %,21,4,25,0,0,0,0,0.00 %,0,0,0,0.00 %,0.02,0.01,,,
1336406078,461175,368039,Defender,36,True,7.35,0,1,0,0,0,0,0,0,0.00 %,0,0,0,0,2,1,1,50.00 %,0,0,0,91.30 %,21,2,23,0,0,0,0,0.00 %,1,0,1,100.00 %,0.07,0,0.35,,
1336406078,461175,82718090,Forward,36,True,7.30,1,0,0,0,0,6,4,2,66.67 %,5,0,0,0,12,9,3,75.00 %,0,0,0,90.00 %,9,1,10,0,0,0,0,0.00 %,1,0,1,100.00 %,0.07,0.01,0.02,,
1336406078,461175,355481,Midfielder,19,True,7.29,0,0,0,0,0,0,0,0,0.00 %,1,0,4,1,6,5,1,83.33 %,0,0,0,100.00 %,15,0,15,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336406078,461175,102550,Midfielder,8,True,7.24,0,0,0,0,1,0,0,0,0.00 %,1,0,0,0,1,1,0,100.00 %,0,0,0,95.24 %,20,1,21,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.16,,,
1336406078,461175,7631554,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.03,0.21,0.02,,
1336406078,461175,55004194,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.02,0.09,0.09,,
1336406078,461175,45772454,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.33,0.08,0.06,,
1336406078,461175,45717,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,461175,82024824,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,461175,119938,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336406078,461175,60716796,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336406078,461175,72530171,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336012065,8629073,17262413,Goalkeeper,90,False,7.30,0,0,5,1,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,42.86 %,9,12,21,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,1.5,0.49
1336012065,8629073,104170535,Defender,45,False,6.58,0,0,0,0,0,1,0,1,0.00 %,1,0,0,0,5,1,4,20.00 %,0,0,0,82.35 %,14,3,17,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,8629073,7542682,Defender,90,False,6.91,1,1,0,0,0,0,0,0,0.00 %,1,3,4,0,15,6,9,40.00 %,0,1,1,75.00 %,12,4,16,0,0,0,0,0.00 %,1,0,1,100.00 %,0.14,0,0.74,,
1336012065,8629073,29414854,Defender,90,False,6.63,1,0,0,0,0,0,0,0,0.00 %,3,0,2,2,8,6,2,75.00 %,0,0,0,76.19 %,16,5,21,0,0,0,0,0.00 %,0,1,1,0.00 %,0.13,0,,,
1336012065,8629073,7528997,Defender,90,False,6.67,0,0,0,0,0,2,0,2,0.00 %,3,1,0,2,11,5,6,45.45 %,0,0,0,66.67 %,14,7,21,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336012065,8629073,29343853,Midfielder,64,False,6.33,1,0,0,0,0,1,0,1,0.00 %,0,0,1,1,2,1,1,50.00 %,0,0,0,78.79 %,26,7,33,0,0,0,0,0.00 %,0,1,1,0.00 %,0.05,0,,,
1336012065,8629073,76834345,Midfielder,45,False,6.95,0,0,0,0,0,1,1,0,100.00 %,0,0,2,2,3,3,0,100.00 %,0,0,0,80.95 %,17,4,21,0,0,0,0,0.00 %,0,0,0,0.00 %,0.02,0,,,
1336012065,8629073,108510773,Midfielder,90,False,7.72,0,0,0,0,0,1,0,1,0.00 %,4,3,6,1,21,12,9,57.14 %,0,0,0,86.84 %,33,5,38,3,0,0,0,0.00 %,0,1,1,0.00 %,,0.08,,,
1336012065,8629073,30914569,Forward,70,False,6.26,0,0,0,0,0,6,2,4,33.33 %,1,0,1,1,14,5,9,35.71 %,0,0,0,84.62 %,22,4,26,1,0,0,0,0.00 %,0,0,0,0.00 %,0.07,0.05,,,
1336012065,8629073,19733441,Forward,90,False,6.27,0,0,0,0,0,3,1,2,33.33 %,3,1,1,0,15,5,10,33.33 %,0,0,0,68.18 %,15,7,22,0,0,0,0,0.00 %,0,0,0,0.00 %,0.06,0.04,,,
1336012065,8629073,19776911,Forward,64,False,7.25,0,0,0,0,0,1,1,0,100.00 %,1,1,5,2,10,7,3,70.00 %,0,0,0,69.57 %,16,7,23,0,0,0,0,0.00 %,0,0,0,0.00 %,0.05,0,,,
1336012065,8629073,29233246,Defender,45,True,6.27,0,0,0,0,0,0,0,0,0.00 %,0,0,1,0,3,1,2,33.33 %,0,0,0,92.86 %,13,1,14,3,0,0,0,0.00 %,1,0,1,100.00 %,0.09,0.09,0.23,,
1336012065,8629073,7599193,Midfielder,45,True,6.59,0,0,0,0,0,1,0,1,0.00 %,0,0,2,0,5,3,2,60.00 %,0,0,0,86.36 %,19,3,22,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,8629073,67605986,Forward,27,True,5.93,0,0,0,0,0,0,0,0,0.00 %,0,3,1,0,7,1,6,14.29 %,1,2,1,75.00 %,3,1,4,0,0,0,0,0.00 %,1,0,1,100.00 %,0.17,0.01,0.72,,
1336012065,8629073,26099703,Forward,26,True,6.28,0,0,0,0,1,1,1,0,100.00 %,0,1,0,0,4,1,3,25.00 %,0,0,0,50.00 %,2,2,4,1,0,0,0,0.00 %,0,1,1,0.00 %,0.21,0.02,,,
1336012065,8629073,46305686,Midfielder,20,True,6.20,0,0,0,0,0,2,0,2,0.00 %,0,1,0,1,4,0,4,0.00 %,0,0,0,84.62 %,11,2,13,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336012065,8629073,16873276,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.05,0,,,
1336012065,8629073,107978346,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336012065,8629073,109990041,Midfielder,0,False,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336012065,8629073,75700100,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.27,0,0.16,,
1336012065,8629073,101307794,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.07,0.17,,,
1336012065,613504,49896791,Goalkeeper,90,False,7.74,0,0,2,1,0,0,0,0,0.00 %,0,0,0,0,1,1,0,100.00 %,0,0,0,62.86 %,22,13,35,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,1.7,0.69
1336012065,613504,7538818,Defender,90,False,6.18,0,0,0,0,0,6,1,5,16.67 %,2,3,4,1,18,7,11,38.89 %,0,0,0,77.14 %,27,8,35,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.08,,,
1336012065,613504,7608370,Defender,90,False,7.27,0,0,0,0,0,0,0,0,0.00 %,2,1,0,0,5,4,1,80.00 %,0,0,0,84.78 %,39,7,46,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1336012065,613504,47988458,Defender,90,False,6.93,0,0,0,0,0,0,0,0,0.00 %,0,1,1,2,6,4,2,66.67 %,0,0,0,78.13 %,25,7,32,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,613504,57017016,Defender,90,False,7.54,0,0,0,0,0,3,1,2,33.33 %,0,1,9,2,18,12,6,66.67 %,0,1,1,90.32 %,28,3,31,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.08,,,
1336012065,613504,2309055,Midfielder,90,False,6.71,0,0,0,0,0,0,0,0,0.00 %,2,1,2,1,8,5,3,62.50 %,0,0,0,85.25 %,52,9,61,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.03,,,
1336012065,613504,3323355,Midfielder,70,False,7.24,0,0,0,0,1,2,1,1,50.00 %,0,1,1,1,6,3,3,50.00 %,0,0,0,87.18 %,34,5,39,1,0,0,0,0.00 %,0,0,0,0.00 %,0.02,0.16,,,
1336012065,613504,28848617,Midfielder,89,False,7.22,0,0,0,0,0,0,0,0,0.00 %,0,1,2,2,6,2,4,33.33 %,0,0,0,83.33 %,35,7,42,0,0,0,0,0.00 %,2,1,3,66.67 %,1.1,0.26,0.82,,
1336012065,613504,71649179,Midfielder,70,False,7.27,0,0,0,0,0,3,0,3,0.00 %,1,1,3,1,10,4,6,40.00 %,0,0,0,86.96 %,20,3,23,1,0,0,0,0.00 %,1,0,1,100.00 %,0.08,0.24,0.06,,
1336012065,613504,70894733,Midfielder,70,False,6.64,0,0,0,0,0,4,2,2,50.00 %,3,1,1,2,13,9,4,69.23 %,0,0,0,42.86 %,3,4,7,0,0,0,0,0.00 %,2,0,2,100.00 %,0.27,0,0.16,,
1336012065,613504,26086662,Forward,82,False,6.99,0,1,0,0,0,0,0,0,0.00 %,2,2,1,1,16,8,8,50.00 %,0,1,1,61.54 %,16,10,26,2,0,0,0,0.00 %,1,1,2,50.00 %,0.51,0.06,0.45,,
1336012065,613504,54256349,Forward,20,True,6.65,0,0,0,0,0,2,1,1,50.00 %,0,0,1,0,4,3,1,75.00 %,0,0,0,70.00 %,7,3,10,0,0,0,0,0.00 %,0,1,1,0.00 %,0.01,0.01,,,
1336012065,613504,29404711,Midfielder,17,True,5.62,0,0,0,0,0,0,0,0,0.00 %,2,2,1,0,6,4,2,66.67 %,1,2,1,60.00 %,3,2,5,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,613504,6061321,Forward,20,True,6.31,0,0,0,0,0,0,0,0,0.00 %,0,1,1,1,4,2,2,50.00 %,0,0,0,50.00 %,2,2,4,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,613504,67560423,Forward,8,True,6.26,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,3,2,1,66.67 %,0,0,0,50.00 %,2,2,4,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,613504,45953096,Defender,13,True,6.22,0,0,0,0,0,0,0,0,0.00 %,0,1,0,0,3,0,3,0.00 %,0,1,1,100.00 %,1,0,1,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1336012065,613504,66738840,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336012065,613504,31748710,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.27,0,0.16,,
1336012065,613504,7510965,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336012065,613504,47636995,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1336012065,613504,79065322,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.13,0,,,
1336012065,613504,54185348,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.08,0.24,0.06,,
1336012065,613504,52830533,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.09,0.09,0.23,,
1340469603,143752,44751,Midfielder,89,False,6.37,0,0,0,0,0,5,3,2,60.00 %,1,0,1,0,8,5,3,62.50 %,0,0,0,68.18 %,15,7,22,1,0,0,0,0.00 %,1,2,3,33.33 %,0.71,0.16,0.5,,
1340469603,143752,4223506,Goalkeeper,90,False,7.04,0,0,3,0,0,0,0,0,0.00 %,0,0,0,0,1,1,0,100.00 %,0,0,0,95.12 %,39,2,41,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,0.46,0.46
1340469603,143752,26088111,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,143752,106897,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.19,0.27,0.46,,
1340469603,143752,122031,Defender,1,True,6.49,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,100.00 %,2,0,2,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1340469603,143752,81352649,Forward,13,True,6.49,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,1,0,1,0.00 %,0,0,0,100.00 %,1,0,1,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.02,,,
1340469603,143752,4127389,Midfielder,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.02,,,
1340469603,143752,6290585,Forward,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,143752,5996760,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,143752,28161952,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,143752,4009537,Midfielder,18,True,6.52,0,0,0,0,0,0,0,0,0.00 %,1,1,2,0,5,3,2,60.00 %,0,0,0,84.62 %,11,2,13,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.01,,,
1340469603,143752,127988,Forward,77,False,7.88,0,1,0,0,0,0,0,0,0.00 %,1,3,1,0,5,2,3,40.00 %,0,0,0,63.64 %,7,4,11,0,0,0,0,0.00 %,3,1,4,75.00 %,0.68,0,0.92,,
1340469603,143752,25550532,Defender,90,False,6.86,0,0,0,0,0,1,0,1,0.00 %,0,1,1,1,5,1,4,20.00 %,0,0,0,81.82 %,36,8,44,2,0,0,0,0.00 %,0,0,0,0.00 %,,0.29,,,
1340469603,143752,55607622,Midfielder,90,False,6.03,0,0,0,0,0,1,1,0,100.00 %,0,2,2,1,12,3,9,25.00 %,0,1,1,75.00 %,18,6,24,1,0,0,0,0.00 %,0,3,3,0.00 %,0.1,0.03,,,
1340469603,143752,1003345,Defender,90,False,6.82,0,0,0,0,0,1,1,0,100.00 %,1,1,1,2,10,5,5,50.00 %,0,0,0,91.89 %,68,6,74,0,0,0,0,0.00 %,1,0,1,100.00 %,0.12,0.01,0.28,,
1340469603,143752,61274661,Midfielder,90,False,6.71,0,0,0,0,0,5,2,3,40.00 %,1,1,2,0,15,5,10,33.33 %,0,0,0,66.67 %,20,10,30,5,0,0,0,0.00 %,0,4,4,0.00 %,0.3,0.5,,,
1340469603,143752,26087306,Defender,90,False,8.12,0,1,0,0,1,0,0,0,0.00 %,1,2,4,0,8,5,3,62.50 %,0,0,0,82.61 %,38,8,46,2,0,0,0,0.00 %,1,0,1,100.00 %,0.19,0.27,0.46,,
1340469603,143752,7650230,Midfielder,90,False,7.22,1,0,0,0,0,1,1,0,100.00 %,0,0,0,3,4,1,3,25.00 %,0,0,0,88.73 %,63,8,71,1,0,0,0,0.00 %,0,2,2,0.00 %,0.18,0.05,,,
1340469603,143752,38171161,Midfielder,72,False,7.16,0,0,0,0,0,0,0,0,0.00 %,1,2,5,0,10,7,3,70.00 %,0,0,0,92.31 %,36,3,39,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.29,,,
1340469603,143752,6625304,Defender,90,False,6.75,0,0,0,0,0,1,1,0,100.00 %,0,1,2,2,6,4,2,66.67 %,0,1,1,89.39 %,59,7,66,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1340469603,148007,52502576,Forward,67,False,6.23,1,0,0,0,0,2,1,1,50.00 %,0,0,1,0,5,3,2,60.00 %,0,0,0,75.00 %,6,2,8,0,0,0,0,0.00 %,0,1,1,0.00 %,0.31,0,,,
1340469603,148007,57182041,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,148007,61770219,Forward,64,True,6.35,0,0,0,0,0,6,2,4,33.33 %,1,0,0,0,13,4,9,30.77 %,0,0,0,75.00 %,18,6,24,2,0,0,0,0.00 %,0,3,3,0.00 %,0.13,0.02,,,
1340469603,148007,15932,Defender,6,True,5.73,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,1,1,33.33 %,1,2,3,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1340469603,148007,184338,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,148007,91889616,Forward,6,True,6.29,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,1,0,1,0.00 %,0,0,0,100.00 %,2,0,2,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1340469603,148007,71311723,Defender,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,0,,,
1340469603,148007,64109066,Midfielder,23,True,6.10,0,0,0,0,0,0,0,0,0.00 %,0,0,1,0,1,1,0,100.00 %,0,0,0,100.00 %,9,0,9,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.06,,,
1340469603,148007,3086846,Goalkeeper,0,True,,0,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,,,,,
1340469603,148007,1179962,Midfielder,23,True,6.12,0,0,0,0,0,0,0,0,0.00 %,0,1,1,0,3,1,2,33.33 %,0,0,0,94.12 %,16,1,17,1,0,0,0,0.00 %,0,0,0,0.00 %,,0.02,,,
1340469603,148007,4050592,Defender,90,False,7.42,0,0,0,0,0,1,0,1,0.00 %,0,1,2,2,5,2,3,40.00 %,0,0,0,90.57 %,48,5,53,4,0,0,0,0.00 %,0,0,0,0.00 %,,0.38,,,
1340469603,148007,184982,Defender,90,False,7.01,0,0,0,0,0,1,1,0,100.00 %,0,0,2,2,5,5,0,100.00 %,0,0,0,94.29 %,66,4,70,0,0,0,0,0.00 %,0,1,1,0.00 %,0.07,0.01,,,
1340469603,148007,50636425,Midfielder,90,False,6.37,0,0,0,0,0,6,3,3,50.00 %,1,1,1,1,12,5,7,41.67 %,0,1,1,82.76 %,24,5,29,2,0,0,0,0.00 %,0,2,2,0.00 %,0.05,0.65,,,
1340469603,148007,43463,Midfielder,84,False,6.45,0,0,0,0,0,1,0,1,0.00 %,2,0,1,0,7,4,3,57.14 %,0,0,0,82.14 %,23,5,28,2,0,0,0,0.00 %,0,0,0,0.00 %,,0.09,,,
1340469603,148007,52844379,Midfielder,26,False,6.08,0,0,0,0,0,0,0,0,0.00 %,1,2,0,0,3,1,2,33.33 %,0,0,0,85.71 %,6,1,7,0,0,0,0,0.00 %,0,1,1,0.00 %,0.01,0,,,
1340469603,148007,28883554,Defender,90,False,6.60,0,0,0,0,0,0,0,0,0.00 %,1,0,1,1,4,3,1,75.00 %,0,0,0,92.65 %,63,5,68,0,0,0,0,0.00 %,0,0,0,0.00 %,,0.02,,,
1340469603,148007,44597637,Midfielder,90,False,6.68,0,0,0,0,0,0,0,0,0.00 %,4,2,3,3,14,8,6,57.14 %,0,1,1,91.18 %,31,3,34,0,0,0,0,0.00 %,2,1,3,66.67 %,0.37,0.03,0.33,,
1340469603,148007,55269200,Midfielder,67,False,5.82,0,0,0,0,0,0,0,0,0.00 %,0,1,2,1,3,2,1,66.67 %,0,0,0,83.33 %,30,6,36,0,0,0,0,0.00 %,1,0,1,100.00 %,0.02,0.02,0.13,,
