match_id,fuente_1x2,p_local,p_empate,p_visitante,fuente_mas_2_5,p_mas_2_5
1335984833,betfair,0.5601933216168716,0.24648506151142352,0.19332161687170474,betfair,0.5693069306930693
1335985684,betfair,0.5172413793103449,0.27586206896551724,0.20689655172413796,betfair,0.44776119402985065
1335979727,betfair,0.39181286549707606,0.3134502923976608,0.2947368421052632,betfair,0.38755980861244016
1335987386,betfair,0.3544910179640719,0.3101796407185629,0.3353293413173653,betfair,0.3990384615384615
1335977174,betfair,0.30579247941852705,0.3205888897129719,0.37361863086850106,betfair,0.39759036144578314
1335995896,betfair,0.3528700906344411,0.30876132930513595,0.3383685800604229,betfair,0.4285714285714286
1335994194,betfair,0.3661971830985915,0.30422535211267604,0.32957746478873234,betfair,0.4356435643564356
1335981429,betfair,0.4845814977973569,0.29074889867841414,0.2246696035242291,betfair,0.4229828850855746
1335983982,betfair,0.5299310183561323,0.26783000116918043,0.20223898047468725,betfair,0.5101010101010102
1335986535,betfair,0.6971358927483242,0.1903717245581962,0.11249238269347958,betfair,0.5812807881773399
1335982280,betfair,0.3527040644944575,0.31575411488075245,0.33154182062479004,betfair,0.4132029339853301
1335980578,betfair,0.4625214248137526,0.28689734756563207,0.2505812276206153,betfair,0.4861460957178841
1335995045,betfair,0.4918949133594187,0.30109931060182604,0.2070057760387554,betfair,0.38755980861244016
1335991641,betfair,0.4885411932740375,0.28195806011815877,0.22950074660780365,betfair,0.4356435643564356
1335992492,betfair,0.24816053511705685,0.2836120401337793,0.46822742474916385,betfair,0.47738693467336685
1335997598,betfair,0.4072123176661265,0.2941653160453809,0.29862236628849276,betfair,0.44776119402985065
881180648,pinnacle,0.44331601668251996,0.25840345357430305,0.298280529743177,pinnacle,0.5875
881183201,pinnacle,0.7695300065730457,0.14443130753998604,0.08603868588696843,pinnacle,0.6868008948545861
881187456,pinnacle,0.19826838368440114,0.23475360683213595,0.5669780094834629,pinnacle,0.5535714285714286
881185754,pinnacle,0.523917031629402,0.23132374904878134,0.24475921932181663,pinnacle,0.6445497630331753
881178946,pinnacle,0.3924012580648798,0.2637276747969924,0.3438710671381279,pinnacle,0.5975308641975309
881184052,pinnacle,0.7491119250519961,0.14641733080561745,0.1044707441423865,pinnacle,0.721174004192872
881182350,pinnacle,0.28730625480927774,0.23989364625700782,0.4728000989337144,pinnacle,0.6658986175115208
881181499,pinnacle,0.6342487318523701,0.22004547839776104,0.1457057897498688,pinnacle,0.5839598997493733
881188307,pinnacle,0.8088520757469302,0.1149980848433509,0.0761498394097189,pinnacle,0.7149028077753781
881193413,pinnacle,0.2810352429479296,0.22891837864537926,0.4900463784066912,pinnacle,0.6780045351473922
881191711,pinnacle,0.4110320284697509,0.27402135231316727,0.31494661921708184,pinnacle,0.5115089514066496
881189158,pinnacle,0.5148315447248037,0.25013666311822075,0.2350317921569756,pinnacle,0.5435897435897437
881195115,pinnacle,0.48013767388498496,0.2578517137530475,0.26201061236196754,pinnacle,0.5645569620253165
881194264,pinnacle,0.5347636922026958,0.22069612694079513,0.24454018085650917,pinnacle,0.6808988764044944
881195966,pinnacle,0.9161780916018339,0.05249452849178077,0.031327379906385296,media,0.8141025641025641
881190860,pinnacle,0.37842458613068675,0.26792043701263496,0.3536549768566781,pinnacle,0.6014851485148515
881190009,pinnacle,0.8579509742300441,0.0923318667504714,0.0497171590194846,pinnacle,0.7326530612244898
1184785110,betfair,0.4499522527997221,0.2712040975779147,0.278843649622363,betfair,0.5263157894736843
