y,pm,liga,28,28 + impacto xG,28 + impacto goles,28 + impacto xG y goles,28 + lesiones
0,0.4093264248704664,La Liga,0.47717443,0.46743068,0.45330042,0.45438632,0.47260618
1,0.6650717703349281,La Liga,0.6481425,0.62910974,0.5953366,0.5813545,0.62980336
1,0.8036912751677852,Bundesliga,0.73522717,0.70500207,0.72685826,0.70294887,0.7322429
0,0.38520408163265296,Segunda,0.4497252,0.39740017,0.45222878,0.41395363,0.44873327
1,0.5423280423280423,Ligue 1,0.6036128,0.5943624,0.6190176,0.59892297,0.609666
0,0.48010610079575594,La Liga,0.33124465,0.33468017,0.28752366,0.28573546,0.43217716
1,0.5751295336787565,Premier League,0.5934806,0.58597624,0.6086679,0.6070171,0.5885929
0,0.3838383838383838,La Liga,0.3338624,0.3080202,0.33553386,0.31605905,0.32288927
0,0.5066666666666666,Serie A,0.66246444,0.6297395,0.6771064,0.63731945,0.6577371
0,0.6206030150753769,Bundesliga,0.5675281,0.5492913,0.5667031,0.5734986,0.55779165
0,0.5974358974358973,Bundesliga,0.4772678,0.42700833,0.52002513,0.49154812,0.49190933
1,0.5384615384615384,Bundesliga,0.6316054,0.6377911,0.6600386,0.657693,0.6226641
1,0.5106382978723405,Bundesliga,0.55717295,0.4959446,0.527061,0.48531,0.5505997
1,0.657074340527578,Premier League,0.6541483,0.62726086,0.674407,0.64223814,0.6524785
1,0.5461741424802111,Premier League,0.60265344,0.56016546,0.59701586,0.5659153,0.6022766
1,0.48010610079575594,Premier League,0.54878986,0.49123883,0.52336544,0.47145683,0.55144215
1,0.5902061855670103,Premier League,0.58189327,0.56523514,0.5801172,0.5772606,0.57858515
1,0.5631578947368422,La Liga,0.5671549,0.5250239,0.54593855,0.5088127,0.53382754
1,0.6186868686868687,Ligue 1,0.31703177,0.2973606,0.38705203,0.38187006,0.31205684
0,0.4760638297872341,Serie A,0.53527963,0.48155737,0.5435563,0.5096385,0.53123426
1,0.5826771653543307,Segunda,0.5499677,0.5401165,0.534726,0.5491311,0.5426632
0,0.3413461538461538,La Liga,0.47194228,0.44554934,0.41069636,0.3977239,0.4591095
1,0.6336633663366337,Bundesliga,0.64475715,0.63857216,0.641115,0.63534397,0.6397312
0,0.47745358090185674,Premier League,0.49031082,0.48461404,0.48727092,0.48553544,0.48076755
1,0.4562334217506631,Ligue 1,0.3399387,0.34023255,0.35374957,0.3561125,0.3346806
0,0.53315649867374,Serie A,0.5250703,0.5126678,0.49785274,0.4821023,0.53055704
0,0.4880000000000001,La Liga,0.49571243,0.4590854,0.48234028,0.44726354,0.58442795
0,0.4905660377358491,Segunda,0.48104015,0.42736673,0.4652787,0.44332376,0.4609732
0,0.5602094240837696,Premier League,0.5898553,0.5869195,0.57717013,0.57898235,0.57775176
0,0.7249466950959489,Ligue 1,0.7149811,0.6721404,0.7016405,0.6716574,0.7030721
1,0.4523809523809524,Serie A,0.31110418,0.2988118,0.30901012,0.30302104,0.3015925
0,0.4932614555256065,Segunda,0.5199106,0.5270651,0.54304093,0.54224706,0.5184638
0,0.445910290237467,La Liga,0.4186321,0.42357808,0.43294698,0.42213663,0.40721884
1,0.4447368421052632,Premier League,0.5881413,0.58006424,0.597096,0.59728944,0.5760762
0,0.4170984455958549,Serie A,0.46431908,0.42175657,0.41806364,0.38730016,0.45777407
0,0.5917312661498708,Ligue 1,0.6378528,0.6001096,0.63814956,0.6083843,0.6385849
0,0.4511873350923483,Serie A,0.532486,0.4871592,0.5197829,0.48224688,0.52650535
0,0.5906735751295337,Bundesliga,0.46749473,0.48193985,0.5036205,0.5051007,0.46198815
1,0.43044619422572183,La Liga,0.487889,0.43870622,0.5104063,0.4769562,0.48118156
1,0.3684210526315789,Segunda,0.48417768,0.43669733,0.433304,0.4091881,0.4792456
0,0.4162303664921466,Segunda,0.522555,0.48409042,0.52152514,0.49745783,0.5113194
0,0.4813829787234043,Ligue 1,0.63830006,0.6203078,0.6954686,0.6845472,0.64182675
0,0.4787234042553191,Ligue 1,0.439687,0.41855168,0.40663832,0.4096733,0.4143662
0,0.5398936170212765,Ligue 1,0.5975791,0.5979718,0.6014229,0.5993993,0.59191453
1,0.6116751269035533,Bundesliga,0.60468614,0.60849655,0.60412055,0.5979048,0.598744
1,0.4511873350923483,Premier League,0.47531658,0.42385918,0.47312838,0.44121614,0.46526814
1,0.37157107231920194,Serie A,0.5083271,0.47835827,0.49269047,0.4788004,0.49039227
1,0.4905660377358491,Segunda,0.5699068,0.5467745,0.56918097,0.5460787,0.5755795
1,0.7133479212253829,La Liga,0.68890816,0.6525643,0.68849593,0.65697545,0.7600844
0,0.5054054054054055,Segunda,0.44305897,0.42229494,0.4239006,0.40261546,0.44189692
0,0.5253333333333333,Bundesliga,0.4323806,0.4303823,0.3954051,0.39732066,0.4399642
0,0.5476190476190476,Ligue 1,0.61293346,0.6037761,0.59985286,0.5962812,0.61046094
1,0.44210526315789467,Serie A,0.6361622,0.5815304,0.60983145,0.5763907,0.6253418
0,0.40414507772020725,Segunda,0.4209403,0.37141383,0.40130663,0.36474404,0.40762806
0,0.49732620320855614,La Liga,0.3780242,0.33587736,0.40551805,0.381329,0.47644386
1,0.4281984334203655,Serie A,0.3044745,0.28070515,0.30426723,0.27989691,0.2941938
0,0.49729729729729727,Segunda,0.535146,0.47362885,0.50504744,0.4588561,0.5216951
1,0.40826873385012924,Serie A,0.5028471,0.44226432,0.49388131,0.45104623,0.48519856
0,0.49202127659574474,Premier League,0.5641646,0.5606741,0.5290683,0.5208465,0.5533375
1,0.44708994708994704,La Liga,0.5051883,0.4984944,0.5002432,0.4983371,0.49180213
0,0.6126582278481012,Bundesliga,0.49210042,0.48480573,0.55622,0.556514,0.48685646
0,0.3943298969072165,Segunda,0.47236672,0.46991426,0.45972118,0.4542883,0.46511954
0,0.5578947368421052,Ligue 1,0.5330468,0.5396946,0.50054896,0.5031741,0.5384876
0,0.421875,Serie A,0.3038688,0.279111,0.2912128,0.27852315,0.30301565
1,0.48941798941798953,Premier League,0.4123992,0.4000949,0.44146276,0.4191238,0.4118138
1,0.2984409799554566,La Liga,0.45131674,0.43884206,0.41370964,0.415883,0.45207915
1,0.5,Premier League,0.48348823,0.4709652,0.51436317,0.5009999,0.48617777
0,0.4281984334203655,La Liga,0.48120666,0.47562557,0.46221852,0.4506434,0.4648568
0,0.4383202099737532,Serie A,0.29151067,0.27645847,0.3053924,0.28818363,0.28943747
1,0.45502645502645506,Serie A,0.5654141,0.53424275,0.6063573,0.5749086,0.55522203
0,0.6902050113895215,Bundesliga,0.6693305,0.6514487,0.67511,0.6617727,0.65354836
0,0.5384615384615384,Bundesliga,0.6635335,0.6671244,0.70555985,0.70430917,0.66835463
1,0.5514511873350924,Bundesliga,0.5854894,0.59902185,0.57561415,0.5562769,0.5918551
0,0.5358090185676393,Bundesliga,0.6519051,0.62238187,0.62705594,0.6139225,0.6531775
0,0.6190476190476191,Premier League,0.657351,0.6253486,0.63693416,0.605585,0.6578339
0,0.574025974025974,Premier League,0.651803,0.6752042,0.6189386,0.63865465,0.6445192
1,0.4880000000000001,La Liga,0.49327794,0.4902401,0.44266653,0.44315505,0.57942843
0,0.5322580645161289,Segunda,0.5851412,0.5565616,0.6121785,0.5848316,0.5847701
1,0.5880829015544041,Ligue 1,0.6658872,0.6657675,0.62767047,0.6231767,0.67241865
1,0.6370370370370371,Serie A,0.6796374,0.6853016,0.6936957,0.692999,0.6763385
1,0.30158730158730157,Segunda,0.29650563,0.27272815,0.28301305,0.27118346,0.2896077
1,0.6136363636363636,Premier League,0.65068614,0.64260507,0.64303195,0.63043886,0.6372364
1,0.42857142857142855,Segunda,0.41718143,0.4220193,0.43724045,0.44228435,0.4251507
1,0.7344398340248962,Bundesliga,0.68899363,0.69718134,0.6656161,0.6890782,0.69384825
1,0.43044619422572183,La Liga,0.4353777,0.419561,0.46694264,0.44115,0.4394687
0,0.5013333333333333,Ligue 1,0.5325379,0.54056174,0.508374,0.5133815,0.5272157
0,0.5384615384615384,Serie A,0.644214,0.632187,0.68125105,0.6502913,0.6361818
1,0.6737089201877935,La Liga,0.47810632,0.49215585,0.5418135,0.5443992,0.5717399
1,0.4611260053619303,Segunda,0.45809335,0.4507544,0.4326617,0.42730898,0.4530608
1,0.5186170212765957,Ligue 1,0.5431809,0.5347008,0.49058717,0.4897614,0.5371086
0,0.4145077720207254,Serie A,0.5156791,0.50587434,0.47563496,0.46330795,0.50536245
1,0.35872235872235875,La Liga,0.39455912,0.37240198,0.3721061,0.35694996,0.396122
0,0.4704301075268817,Segunda,0.46265316,0.4308501,0.429947,0.40651888,0.4475759
0,0.5564304461942258,Premier League,0.43630886,0.40973035,0.49061266,0.4577182,0.44266257
1,0.46276595744680854,Serie A,0.46603385,0.45691347,0.4598577,0.45719022,0.46748334
1,0.5292553191489361,Ligue 1,0.53347486,0.5069755,0.5592116,0.5363342,0.5305129
1,0.4285714285714286,Premier League,0.45828208,0.44515696,0.4387052,0.44280213,0.44585148
0,0.5145888594164455,Premier League,0.49946928,0.49323058,0.57707256,0.5794245,0.502658
1,0.4960212201591513,Premier League,0.65705764,0.6600708,0.64810455,0.6154614,0.6562519
1,0.42931937172774864,Serie A,0.47143468,0.44936013,0.521703,0.49491057,0.4824956
0,0.642156862745098,Bundesliga,0.6193183,0.60376734,0.59227085,0.5776409,0.62235105
1,0.6713947990543735,La Liga,0.586366,0.59733105,0.60686874,0.60593915,0.5800806
1,0.5519999999999999,Segunda,0.59107697,0.5692762,0.59878534,0.5900411,0.5830136
1,0.4760638297872341,Ligue 1,0.50271314,0.47304863,0.51124895,0.476022,0.5053861
1,0.6081424936386769,Ligue 1,0.61933756,0.6178412,0.61882305,0.621186,0.61904705
1,0.48,Ligue 1,0.4443582,0.42226148,0.41467834,0.39483616,0.4436195
0,0.6010230179028133,Premier League,0.544026,0.53393614,0.52464664,0.5180858,0.533263
1,0.554089709762533,Bundesliga,0.60796386,0.6016706,0.5818803,0.582291,0.60798967
1,0.4233766233766234,Serie A,0.54156053,0.53607213,0.56428975,0.5708312,0.5417822
0,0.44708994708994704,La Liga,0.51128423,0.526698,0.47762528,0.47891998,0.48975712
1,0.5226666666666666,La Liga,0.46450463,0.49170685,0.43159747,0.44378605,0.53453493
0,0.43007915567282323,Segunda,0.44969702,0.41073674,0.41266686,0.4003285,0.45476156
1,0.5054054054054055,Segunda,0.54954255,0.5687756,0.54557306,0.56135935,0.5521282
0,0.5526315789473685,Bundesliga,0.56116724,0.56585085,0.52594864,0.51952684,0.55752707
0,0.5631578947368422,Ligue 1,0.6444122,0.67455375,0.65208685,0.6731826,0.64697075
0,0.4562334217506631,Serie A,0.5388946,0.5426192,0.58400494,0.5595247,0.5387262
0,0.4109947643979057,Segunda,0.4262653,0.41927576,0.38771647,0.38271192,0.40080914
0,0.5226666666666666,La Liga,0.4984066,0.4774085,0.47814888,0.4654413,0.49278498
0,0.4878706199460916,Segunda,0.52080476,0.5167893,0.50529826,0.5006633,0.5148197
0,0.39331619537275064,Segunda,0.42134327,0.42052203,0.45599395,0.4437422,0.42969936
0,0.35891089108910884,Segunda,0.35931674,0.35583597,0.34946185,0.35888588,0.36562473
1,0.5121293800539084,Segunda,0.5733553,0.56375885,0.59091365,0.58036387,0.5595729
1,0.45454545454545453,Segunda,0.411609,0.39676088,0.41775733,0.4010114,0.39486372
0,0.5161290322580646,Segunda,0.50496227,0.48967147,0.48427644,0.48734847,0.49498352
0,0.5241935483870968,Segunda,0.52730525,0.48374534,0.49962825,0.48176736,0.5119005
1,0.5493333333333332,Segunda,0.68646747,0.6656328,0.6826019,0.66977596,0.66359484
0,0.35891089108910884,Segunda,0.40703812,0.3936594,0.3910188,0.38393408,0.40437332
0,0.3564356435643564,Segunda,0.42432237,0.39805335,0.38365838,0.37631875,0.42812863
1,0.41994750656167984,Segunda,0.46797052,0.4567043,0.45354405,0.44340396,0.46093422
0,0.5108108108108108,Segunda,0.42621893,0.41377735,0.44845814,0.43829402,0.4423353
0,0.45599999999999996,Segunda,0.47878003,0.4841918,0.50972575,0.5042387,0.48087382
1,0.5132978723404255,Bundesliga,0.52302974,0.5123932,0.46022397,0.46255612,0.5091621
1,0.6529126213592232,Ligue 1,0.76632535,0.7359495,0.7812098,0.7482194,0.75552344
0,0.374064837905237,La Liga,0.4428771,0.42401534,0.37184983,0.36226207,0.42383814
1,0.5590551181102362,Premier League,0.5628246,0.53957564,0.5587474,0.54521435,0.55565995
1,0.43044619422572183,La Liga,0.4410773,0.44282866,0.48483267,0.46828523,0.4465495
0,0.40102827763496146,Serie A,0.3066382,0.30484655,0.31128383,0.31250405,0.30952948
0,0.42931937172774864,Serie A,0.3475056,0.33310333,0.33746675,0.32280755,0.3539535
1,0.5906735751295337,Bundesliga,0.5990468,0.5923177,0.61497104,0.6141338,0.60261536
0,0.5953608247422681,Bundesliga,0.57146984,0.5743141,0.57286865,0.56574947,0.5717798
1,0.6945701357466064,Bundesliga,0.5935724,0.6248597,0.58932185,0.5929677,0.58633
1,0.5372340425531915,Bundesliga,0.6086317,0.6046189,0.61250913,0.6123711,0.603757
1,0.5654450261780105,Bundesliga,0.59195834,0.5873083,0.5222407,0.51569617,0.58568203
1,0.49071618037135284,Premier League,0.5246824,0.55801,0.5675413,0.57394034,0.5210179
0,0.42708333333333337,Premier League,0.3835698,0.37947148,0.42002836,0.4058473,0.389061
0,0.5564304461942258,Premier League,0.6019411,0.59385836,0.5992522,0.599537,0.6061685
1,0.5106382978723405,Premier League,0.4822463,0.5140441,0.4977265,0.51721823,0.49934974
0,0.3863636363636363,Premier League,0.43013352,0.4097866,0.40308565,0.3877927,0.43475866
1,0.7524950099800399,La Liga,0.7344697,0.7280934,0.732844,0.732288,0.79545105
0,0.40992167101827676,Segunda,0.3988654,0.36790234,0.37130344,0.36022726,0.40129703
1,0.5384615384615384,Ligue 1,0.6189866,0.6110651,0.63681376,0.63271403,0.6353167
0,0.4383202099737532,Serie A,0.5123838,0.51380134,0.49086866,0.47784996,0.5165099
0,0.49734042553191493,Premier League,0.46897644,0.4729312,0.48140207,0.48991108,0.47253385
1,0.43007915567282323,Segunda,0.39596248,0.38679105,0.380863,0.3714518,0.38051996
1,0.7164502164502164,Bundesliga,0.5874093,0.57737,0.6268259,0.6088479,0.5843733
1,0.5669291338582677,La Liga,0.4254609,0.42059588,0.4249043,0.43825197,0.39902598
0,0.577023498694517,Ligue 1,0.6001905,0.5901869,0.54386103,0.53416497,0.60237104
0,0.45502645502645506,Serie A,0.5697545,0.5634203,0.6140134,0.5806242,0.57370484
0,0.5080213903743315,La Liga,0.48519927,0.47385144,0.49433002,0.4954613,0.45660958
1,0.5880829015544041,Ligue 1,0.6422637,0.64076614,0.620506,0.60370797,0.63027
0,0.4523809523809524,Serie A,0.43117112,0.42226854,0.44698668,0.42762294,0.43871292
0,0.40826873385012924,La Liga,0.5075749,0.50111705,0.48498812,0.4930668,0.49725738
0,0.40625000000000006,Segunda,0.42626324,0.40490475,0.4056116,0.40156054,0.42434588
1,0.5669291338582677,Ligue 1,0.48518133,0.49524897,0.4732864,0.45721626,0.49627286
0,0.3828715365239294,Serie A,0.40480462,0.38164562,0.38611025,0.38492164,0.39195737
1,0.5278514588859416,Premier League,0.60392845,0.59512377,0.6047854,0.59922945,0.6031581
0,0.41818181818181815,Serie A,0.41598377,0.3960809,0.3976528,0.39729875,0.4162237
1,0.5865633074935401,Bundesliga,0.53496563,0.5292745,0.54099834,0.550566,0.53145516
0,0.5763157894736841,Segunda,0.41370878,0.37769508,0.41349587,0.4054845,0.4172887
0,0.4880000000000001,La Liga,0.44140023,0.4233772,0.4677009,0.44495887,0.44756317
1,0.4414893617021276,Segunda,0.6471919,0.620273,0.6442332,0.6181539,0.65705
1,0.5013333333333333,Ligue 1,0.40816784,0.4094669,0.42450324,0.42677742,0.39783606
1,0.5066666666666666,Ligue 1,0.5617566,0.58199024,0.55095166,0.56197095,0.54346037
1,0.5226666666666666,Ligue 1,0.62327254,0.6191241,0.6089309,0.60669416,0.60870636
1,0.6545893719806762,Premier League,0.63691866,0.6433513,0.6422477,0.6477221,0.6415052
1,0.5292553191489361,Bundesliga,0.5303751,0.51555634,0.51753056,0.4965259,0.52251613
0,0.5278514588859416,Serie A,0.5523207,0.5350574,0.5748087,0.5692692,0.54380924
0,0.5281501340482575,Segunda,0.57416266,0.56379956,0.55446243,0.5507287,0.5748934
1,0.5672823218997362,Segunda,0.5739554,0.60081494,0.58159524,0.6006017,0.5630619
1,0.48930481283422456,La Liga,0.40301198,0.39330623,0.41969165,0.4306375,0.38822713
1,0.5132978723404255,Serie A,0.52011526,0.4908371,0.5292255,0.5018095,0.5110898
0,0.5026737967914439,Ligue 1,0.5517572,0.5550993,0.52299434,0.52525884,0.5525939
0,0.4919786096256684,La Liga,0.5545482,0.5196061,0.49485213,0.46709642,0.5201336
1,0.36567164179104483,Segunda,0.42778534,0.3842872,0.37946695,0.3615594,0.40594906
1,0.35308641975308636,Segunda,0.44982666,0.4234528,0.43008465,0.41337433,0.44610047
0,0.4308093994778067,Serie A,0.4588984,0.4515996,0.437653,0.43486467,0.45729035
0,0.39185750636132316,La Liga,0.3710589,0.3397594,0.34486413,0.32611507,0.36357915
0,0.5079787234042553,Premier League,0.5196132,0.5078785,0.5803995,0.5888139,0.51688844
0,0.5590551181102362,Bundesliga,0.62158984,0.62995565,0.55193573,0.5653069,0.6115953
0,0.3009049773755657,Segunda,0.412561,0.40469733,0.3797149,0.3778596,0.40084815
1,0.5411140583554377,Ligue 1,0.5162342,0.52413046,0.52635115,0.5253277,0.52000064
1,0.5317460317460317,Serie A,0.58809716,0.56655693,0.60352707,0.59091324,0.56484306
1,0.4631578947368421,Premier League,0.49865636,0.48411077,0.46730202,0.4424998,0.5073535
1,0.48670212765957455,La Liga,0.4321711,0.42775154,0.4210342,0.4235394,0.40898818
1,0.47074468085106375,La Liga,0.45529017,0.46187958,0.4287335,0.42773795,0.56143135
0,0.40731070496083555,Segunda,0.49161777,0.48146528,0.4694592,0.46933293,0.48362106
1,0.4308093994778067,Serie A,0.3560692,0.34945112,0.35811716,0.3527853,0.34816235
0,0.4721485411140583,Serie A,0.4325551,0.41411114,0.3744099,0.3689702,0.42324686
0,0.6010230179028133,Bundesliga,0.5795069,0.6065204,0.58635,0.607665,0.5829037
1,0.744421906693712,Bundesliga,0.6922165,0.688587,0.672757,0.66654134,0.6954977
0,0.5839793281653746,Bundesliga,0.6115762,0.59253585,0.5825235,0.58460677,0.6123282
1,0.6336633663366337,Bundesliga,0.51916915,0.5377759,0.4745744,0.4953224,0.51472354
1,0.6513317191283292,Bundesliga,0.42267537,0.4242627,0.44955403,0.4436582,0.42858115
1,0.5092838196286471,Premier League,0.45639,0.42203388,0.48133674,0.45164767,0.4444719
1,0.5564304461942258,Premier League,0.6522033,0.64816207,0.61832666,0.6333183,0.64792883
1,0.5335120643431636,Segunda,0.44451445,0.43978605,0.4313716,0.436865,0.42363673
0,0.37185929648241206,Segunda,0.41452694,0.4054584,0.38527256,0.38922438,0.40164772
0,0.4523809523809524,La Liga,0.4373846,0.43091583,0.40507358,0.4177142,0.45285836
1,0.6454767726161369,Ligue 1,0.46251807,0.45618755,0.4499746,0.4476582,0.4744901
1,0.4497354497354497,Serie A,0.6501774,0.668143,0.66715443,0.6587646,0.63230526
0,0.3979328165374677,Segunda,0.37722424,0.35769647,0.37552947,0.3590187,0.3750881
0,0.4005167958656331,Segunda,0.4181819,0.4069636,0.45931053,0.45303386,0.42371565
1,0.6136363636363636,Premier League,0.5721034,0.5921081,0.5697398,0.60695493,0.57016295
0,0.6666666666666667,Bundesliga,0.68377674,0.6812904,0.6996592,0.6849541,0.67380583
0,0.3562653562653562,La Liga,0.45006737,0.43336314,0.45267385,0.43658033,0.45228428
0,0.5854922279792746,Ligue 1,0.43826595,0.47488418,0.46372002,0.49237567,0.44098777
0,0.5173333333333333,Serie A,0.59637487,0.5843062,0.57089674,0.5653455,0.5914124
1,0.610126582278481,Premier League,0.57843494,0.5681051,0.5882317,0.5741442,0.5726516
0,0.5187165775401069,La Liga,0.43111038,0.42768916,0.43762326,0.42318335,0.5364731
1,0.5596816976127321,Segunda,0.63602626,0.6124778,0.60898554,0.59206843,0.6183005
1,0.5567282321899736,Ligue 1,0.6111477,0.6273829,0.6327581,0.6413841,0.6235323
1,0.35539215686274506,Serie A,0.3961429,0.39232686,0.39186186,0.38375238,0.4048636
1,0.45721925133689845,Segunda,0.44686398,0.42281136,0.42491588,0.4144918,0.44845238
0,0.44063324538258575,La Liga,0.42850566,0.43060988,0.4154798,0.41257986,0.442177
0,0.45502645502645506,Serie A,0.4778049,0.46441087,0.43090272,0.41903615,0.47690392
1,0.5927835051546392,Ligue 1,0.5360147,0.54868615,0.540138,0.563385,0.5392941
1,0.38131313131313127,Serie A,0.33511734,0.31395504,0.3303458,0.3182518,0.3300375
0,0.5408970976253298,Premier League,0.63246536,0.63653475,0.639365,0.6286678,0.6256586
0,0.5447368421052632,Premier League,0.57402796,0.5700903,0.5834404,0.577649,0.57976544
0,0.5106382978723405,Premier League,0.58670974,0.58615613,0.5825461,0.5818985,0.5926104
1,0.4233766233766234,Premier League,0.47782975,0.46940714,0.3932318,0.38939562,0.48486346
0,0.544973544973545,Bundesliga,0.6235283,0.6397287,0.63311726,0.64102113,0.6219759
1,0.7282377919320594,La Liga,0.63216203,0.6486451,0.6444224,0.62036884,0.57762206
1,0.5502645502645503,Ligue 1,0.597482,0.5954797,0.6145445,0.6141857,0.5921091
0,0.42297650130548303,Ligue 1,0.5534073,0.5392766,0.5209223,0.51621425,0.5525754
0,0.4588859416445623,Ligue 1,0.4742818,0.47417814,0.42934623,0.4191638,0.46769595
1,0.49202127659574474,Premier League,0.52208793,0.5217125,0.50394183,0.5083071,0.5322848
1,0.5974358974358973,Bundesliga,0.62715495,0.6238993,0.6394533,0.62945276,0.6266929
1,0.41818181818181815,Serie A,0.5306898,0.5315544,0.57268065,0.5635058,0.5340701
0,0.5874673629242819,Segunda,0.60159016,0.57164985,0.63249695,0.6075023,0.56537074
1,0.43307086614173224,La Liga,0.49936715,0.47623485,0.45101017,0.44433427,0.5045047
0,0.4598930481283422,Segunda,0.55378515,0.5643808,0.56918824,0.5696899,0.568998
0,0.42558746736292424,Serie A,0.49033815,0.49850327,0.51294076,0.4933036,0.4947258
1,0.5567282321899736,Ligue 1,0.60904384,0.5989938,0.5955008,0.5884758,0.61419624
0,0.3690773067331671,La Liga,0.41852912,0.41477495,0.3875148,0.3994725,0.41291428
0,0.47849462365591405,Segunda,0.5133296,0.50427735,0.5436776,0.53757405,0.51222336
0,0.5213903743315508,La Liga,0.46196875,0.45261636,0.48256654,0.44924814,0.56101656
