match_id,local_formacion,local_ids,visitante_formacion,visitante_ids
1184591082,4-2-3-1,271278|147308|7575526|6629651|47619285|55098862|7525133|7656348|8216950|26087467|2103136,5-4-1,7569730|20451179|7597744|26194049|26101796|30339799|47636834|26076519|15252006|7525294|6056330
1184592784,4-2-3-1,396536|29682436|72706949|14594160|98233499|7538979|7576331|54258764|7721|26122243|7614166,4-4-2,54392877|47778031|66145555|56199297|46312287|62632696|75617346|73142615|71786995|64973475|66450972
1184590231,4-1-4-1,7560875|72565430|23513882|29237432|6688416|19771920|29332422|49518119|47973807|3363927|29412439,4-3-3,7607082|7529158|16884385|7566027|29386196|93158135|19279099|46173827|26255390|3444749|29613045
1184597039,4-3-3,17262413|7528997|29245965|7542682|88769114|19733441|29802220|7599193|26070723|77678307|29480381,4-3-3,53075897|65321396|47988458|31748710|7538818|53291798|2309055|29215697|3115826|26086662|43553230
1184596188,4-4-2,19704783|43626807|7579229|4944303|3868340|53664352|88768792|53501581|443709|46052272|30775465,4-3-3,327950|20874931|54209820|54410909|7630105|7618835|48630365|52318|52747296|29409702|29817676
1184584274,4-2-3-1,7556528|251153|7658763|38185168|29233246|11350332|21178738|7609336|29583421|88770080|7630749,4-3-3,27250370|45931039|19194574|26167645|19743101|19196989|29217468|62972245|29381044|2332722|29183497
1184585976,4-4-2,7541877|88776037|2329824|29822828|29800610|9814|54341357|63494046|30630887|26087628|60600715,4-3-3,17262413|7528997|29245965|7542682|437591|8365|29802220|19804603|29480381|19733441|88769114
1184586827,4-3-3,54201287|44429553|52134530|26169899|70871388|7634613|19763870|26061707|64963332|46767756|7616420,4-4-2,19704783|53866407|4944303|7579229|3868340|53664352|88768792|53501581|46052272|30775465|443709
1184580870,4-3-3,327950|20874931|54209820|54410909|7630105|7647010|48630365|52318|52747296|29409702|29817676,4-3-3,88771368|65321396|47988458|62860672|7538818|3323355|2309055|30819096|3115826|9224810|43553230
1184580019,4-2-3-1,20279|77677663|46141949|29735727|29251439|52169628|53776408|7614327|70460677|7560714|7600803,4-2-3-1,396536|29682436|72706949|14594160|98233499|7538979|7576331|54258764|7721|26122243|7614166
1184581721,4-4-2,7582610|3450867|16886317|28831229|16879877|7612073|29412600|29280741|9492|16894206|29668751,4-2-3-1,28808206|62467671|21170366|7613200|19769183|54185831|7629139|7555723|29581489|46453001|7618352
1188821403,4-3-3,88773622|64695911|17248406|46135992|13798337|29417913|90277523|26087145|64068655|29379434|29018955,4-2-3-1,7560875|72565430|70322539|29237432|6688416|49518119|47973807|29332422|28848617|3363927|29412439
1184585125,4-4-2,210098|22128155|26158629|29440131|7543648|25308388|3495303|55845419|19679184|255339|2039541,4-4-2,7569730|20451179|26194049|51441586|26101796|47636834|29461222|26076519|54051074|7525294|30339799
1184583423,4-4-2,54392877|53555677|66145555|100983540|46312287|88768470|75617346|62632696|71786995|62329533|64973475,4-4-2,7546224|32751740|7515956|119455|7524006|46057263|29343853|17260964|7594524|1210552|19812975
1184587678,4-4-2,43494787|26161849|71192422|29556856|26109524|42579663|66724189|70563878|54190661|7536242|62547849,4-2-3-1,271278|147308|7575526|6629651|47619285|55098862|7525133|7656348|26087467|2103136|66826585
1184582572,4-4-2,54412197|47937099|26103889|29722203|7583254|8305822|20613789|56907697|62225205|78322146|47866098,4-2-3-1,7607082|46175115|10940587|7566027|29386196|46173827|19737466|26255390|19279099|29613045|3444749
1184576615,4-4-2,7569730|20451179|51441586|7597744|26101796|54051074|26076519|29461222|30339799|47636834|7525294,4-4-2,54412197|47937099|26103889|29722203|88775876|8305822|20613789|56907697|62225205|78322146|47866098
1184578317,4-2-3-1,396536|29682436|3326414|6272|88769436|7538979|7576331|7649908|19018923|26122243|7614166,4-4-2,210098|21176323|26158629|29440131|7543648|19679184|3495303|55845419|25308388|255339|2039541
1184574913,4-4-2,7546224|32751740|119455|29506624|54255222|46057263|17260964|42642453|19812975|7595973|7517083,4-3-3,327950|20874931|54209820|7607887|7630105|52318|7647010|48630365|88768631|29409702|29817676
1188820552,4-3-3,17262413|7528997|29245965|7542682|437591|19733441|29802220|7599193|29480381|19301317|7530929,4-3-3,88773622|7606116|17248406|57547028|13798337|29417913|90277523|26087145|62725754|29379434|64068655
1184571509,4-2-3-1,7607082|46175115|16884385|7566027|29386196|46173827|19737466|29378307|26255390|29613045|3444749,4-4-2,7541877|29800610|2329824|29822828|88776037|71556765|26087628|63494046|30630887|60600715|62283004
1184573211,4-3-3,27250370|45931039|19194574|26167645|19743101|19196989|29217468|62972245|29381044|2332722|29183497,4-4-2,7582610|3450867|16886317|28831229|62322771|7612073|29412600|29280741|49660926|16894206|16877301
1184570658,4-3-3,88771368|47270237|47988458|45953096|7538818|29215697|81507048|30819096|47047413|26086662|43553230,4-2-3-1,78267889|77677663|46141949|7524328|29251439|52169628|53776408|7614327|70460677|7600803|16881487
1184574062,4-4-2,19704783|43626807|4944303|7579229|3868340|53664352|88768792|88770402|443709|30775465|46052272,3-5-2,7556528|46136475|7658763|28861980|88770080|29583421|11350332|21178738|29233246|7630749|29167397
1184575764,4-2-3-1,271278|7575526|88773783|6629651|47619285|50008203|7525133|7656348|26087467|22348403|2103136,4-3-3,54201287|53941111|52134530|26169899|52722663|7634613|7645239|26061707|56957285|46767756|7616420
1184572360,4-4-2,7560875|72565430|70322539|29237432|15132222|29332422|88768148|49518119|18824113|19278455|28848617,4-4-2,54392877|47778031|88776842|31750803|46312287|71036252|62632696|73142615|71786995|62329533|64973475
1184577466,4-2-3-1,28808206|7627851|26104372|7613200|19769183|54185831|7629139|7555723|29581489|46453001|7618352,4-4-2,43494787|26161849|71192422|88770563|26109524|42579663|66724189|70563878|78838312|7536242|66725316
1184566403,4-4-2,54412197|88770724|26103889|29722203|7583254|8305822|20613789|56907697|62225205|47866098|7642985,4-4-2,19704783|43626807|32494784|7579229|3868340|53664352|88768792|53501581|443709|30775465|46052272
1184567254,4-4-2,7582610|3450867|16886317|28831229|62322771|7612073|29412600|53944492|49660926|16894206|29668751,4-2-3-1,396536|29682436|6272|14594160|88769436|7538979|7576331|7649908|19018923|54258764|7614166
1184564701,4-3-3,54201287|44429553|52134530|26169899|70871388|26061707|7645239|7634613|56957285|46767756|7616420,5-3-2,7546224|88769597|7515956|29506624|119455|7524006|7594524|42642453|17260964|19812975|7517083
1184561297,4-4-2,43494787|26161849|71192422|29556856|26109524|57116836|70563878|66724189|78838312|7536242|66725316,4-3-3,27250370|19743101|26167645|19194574|5950|62972245|29204588|29328880|29381044|2332722|29183497
1184568105,4-4-2,54392877|47778031|66145555|31750803|70561785|88768470|75617346|62632696|71786995|72299297|64749202,4-3-3,17262413|7528997|29245965|7542682|437591|19804603|29802220|19733441|29480381|19301317|88769114
1184562148,4-3-3,7541877|19734568|2329824|29822828|29800610|26087628|63494046|54341357|9814|60600715|30630887,4-2-3-1,271278|7575526|6629651|7511448|47619285|7525133|32758502|7656348|50008203|26087467|87692990
1184563850,4-4-2,210098|21176323|26158629|29440131|7543648|25308388|55845419|3495303|19679184|255339|2039541,4-2-3-1,7560875|72565430|23513882|70322539|6688416|49518119|47973807|29332422|28848617|3363927|19278455
1184569807,4-3-3,327950|20874931|7607887|54410909|94300752|29817676|48630365|52318|7618835|29701595|88768631,4-2-3-1,7607082|46175115|16884385|7566027|29386196|19737466|46173827|19279099|26255390|29613045|3444749
1184565552,4-2-3-1,7556528|251153|7658763|28861980|38185168|29583421|11350332|47921160|7609336|88770080|29167397,4-2-3-1,50856834|77677663|7524328|46141949|29251439|53776408|29573117|7614327|70460677|7600803|56478793
1188819701,4-4-2,88773622|7606116|17248406|46135992|13798337|62725754|29417913|90277523|26087145|29379434|29018955,4-4-2,16907569|20451179|48261997|51441586|7597744|30339799|15252006|29461222|26076519|6056330|47636834
1184562999,4-2-3-1,28808206|7627851|26104372|7613200|19769183|54185831|7629139|46453001|29581489|7555723|7618352,4-2-3-1,88771368|47988458|62860672|45953096|7538818|2309055|3323355|47047413|29215697|53291798|26086662
1184557893,4-4-2,19704783|43626807|32494784|7579229|3868340|53664352|20665148|88768792|443709|56603407|46052272,4-4-2,43494787|26161849|88770563|29556856|78838312|42579663|66724189|70563878|57116836|7536242|66725316
1184553638,4-3-3,17262413|7528997|29245965|7542682|88769114|8365|7599193|19804603|29480381|56009639|26070723,4-4-2,7518532|21176323|26158629|29440131|26086340|7543648|55845419|3495303|19679184|2039541|255339
1184551936,4-3-3,271278|7575526|88773783|7511448|47619285|55098862|32758502|22348403|7656348|87692990|26087467,4-2-3-1,7582610|3450867|16886317|28831229|62322771|29280741|29412600|7612073|16894206|49660926|45762955
1184552787,4-4-2,7546224|7515956|119455|29328558|7524006|29392797|42642453|17260964|7594524|19812975|7517083,4-3-3,7541877|19734568|2329824|50894669|29800610|54341357|63494046|26087628|9814|16889537|30630887
1184560446,4-2-3-1,26252814|7571340|3326414|14594160|7624148|7538979|7576331|7649908|19018923|16888088|7614166,4-4-2,54412197|47937099|26103889|29722203|7583254|8305822|20613789|56907697|62225205|47866098|7642985
1184559595,4-2-3-1,16907569|20451179|48261997|26194049|7597744|15252006|45799180|47636834|54051074|26076519|7525294,4-4-2,54392877|47778031|66145555|31750803|70561785|88768470|75617346|73142615|71786995|62329533|64973475
1184555340,4-2-3-1,50856834|77677663|7524328|29735727|29251439|52169628|53776408|7614327|70460677|7600803|16881487,4-3-3,327950|20874931|7607887|54410909|94300752|52318|29817676|48630365|52747296|29701595|88768631
1184556191,4-2-3-1,7607082|46175115|16884385|7566027|29386196|19737466|46173827|29378307|19279099|26255390|3444749,4-3-3,118006|44429553|52134530|26169899|70871388|26061707|7645239|7634613|56957285|46767756|7616420
1188818850,4-2-3-1,88771368|47270237|47988458|45953096|7538818|2309055|3323355|47047413|53291798|43553230|26086662,4-3-3,88773622|7606116|17248406|46135992|13798337|29417913|90277523|26087145|62725754|29379434|29018955
1184557042,4-3-3,27250370|19743101|28809655|26167645|5950|62972245|29204588|29328880|29381044|2332722|29183497,4-2-3-1,28808206|44935898|7627851|7613200|29280580|7629139|19736178|7555723|29581489|46453001|28843787
1184554489,4-4-2,7560875|72565430|23513882|70322539|6688416|19796|88768148|49518119|18824113|28848617|19278455,4-4-2,7556528|251153|28861980|7658763|38185168|7517888|7609336|11350332|88770080|29583421|29167397
1184545128,4-3-3,7541877|19734568|2329824|50894669|29800610|54341357|63494046|26087628|9814|62283004|30630887,4-2-3-1,396536|7571340|3326414|14594160|7624148|7538979|7576331|7649908|19018923|26122243|7614166
1184548532,4-4-2,210098|21176323|29440131|26158629|26086340|25308388|55845419|3495303|19679184|2039541|55818854,4-4-2,43494787|26161849|71192422|29556856|78838312|42579663|66724189|70563878|57116836|46380068|7536242
1184551085,4-4-2,7582610|3450867|16886317|28831229|62322771|1396185|29280741|29412600|49660926|16877301|16894206,5-4-1,7546224|32751740|7515956|119455|29328558|54255222|46057263|42642453|17260964|29392797|7595973
1184546830,4-3-3,118006|44429553|52134530|26169899|70871388|26061707|7645239|7634613|56957285|46767756|7616420,4-3-3,17262413|7528997|29245965|7542682|88769114|8365|7599193|19804603|29480381|56009639|26070723
1184544277,4-2-3-1,28808206|7627851|26104372|7613200|7555723|7512414|7629139|46452679|29581489|46312126|7618352,4-2-3-1,7560875|72565430|23513882|70322539|6688416|49518119|47973807|29332422|28848617|3363927|19278455
1184549383,4-4-2,16907569|20451179|48261997|51441586|7597744|26076519|15252006|29461222|54051074|47636834|7525294,4-4-2,19704783|43626807|32494784|7579229|3868340|53664352|88768792|53501581|443709|46052272|30775465
1184550234,4-4-2,327950|20874931|7607887|94300591|56821562|7618835|48630365|7659890|29817676|29409702|29701595,4-3-3,27250370|19743101|28809655|26167645|5950|62972245|19196989|29328880|29381044|2332722|29183497
1184542575,4-4-2,54412197|47937099|26103889|29722203|7583254|8305822|20613789|56907697|62225205|47866098|7642985,4-2-3-1,20279|77677663|7524328|29735727|29251439|52169628|29573117|7614327|70460677|7600803|16881487
1184543426,4-4-2,54392877|47778031|88776842|31750803|70561785|88768470|75617346|73142615|71786995|62329533|64973475,4-2-3-1,7607082|46175115|10940587|7566027|29386196|52347694|46173827|46174793|19279099|26255390|3444749
1184545979,4-4-2,7556528|251153|7658763|28861980|88770080|7609336|11350332|21178738|7517888|29583421|7630749,4-2-3-1,88771368|47270237|47988458|45953096|7538818|2309055|3323355|47047413|53291798|43553230|26086662
1188817999,4-3-3,88773622|7606116|57547028|46135992|13798337|29417913|17248406|26087145|64068655|29379434|29018955,4-3-3,271278|7575526|4924017|6629651|47619285|55098862|32758502|50008203|7656348|5844776|26087467
1184533214,4-4-2,19704783|43626807|32494784|7579229|3868340|443709|53501581|88768792|53664352|46052272|30775465,4-4-2,210098|21176323|26158629|29440131|26086340|25308388|55845419|3495303|7543648|19679184|55818854
1184535767,4-3-3,27250370|19743101|19194574|26167645|5950|19196989|29204588|29328880|30631209|2332722|29381044,4-4-2,54412197|47937099|26103889|54083435|7583254|8305822|20613789|56907697|62225205|47866098|7642985
1184536618,5-3-2,43494787|42579663|26161849|71192422|29556856|78838312|70563878|46136958|66724189|7536242|46380068,4-4-2,54392877|47778031|66145555|31750803|46312287|88768470|73142615|71786995|66450972|72299297|64749202
1184541724,4-2-3-1,20279|77677663|7524328|29735727|29251439|52169628|29573117|7614327|70460677|7600803|16881487,5-4-1,28808206|7555723|7627851|26104372|21170366|29280580|29581489|54185831|7629139|7512414|28843787
1184538320,4-2-3-1,396536|7571340|3326414|14594160|7624148|7538979|7576331|7649908|19018923|26122243|7614166,4-4-2,327950|52747296|54209820|7607887|56821562|7618835|52318|7659890|29817676|88768631|29409702
1184534916,4-1-4-1,88771368|47270237|47988458|45953096|7538818|2309055|16871827|30819096|3323355|43553230|19679667,4-4-2,7541877|19734568|2329824|50894669|29800610|9814|26087628|63494046|30630887|54341357|62283004
1184540873,4-4-2,7546224|32751740|119455|29328558|54255222|29392797|29343853|17260964|46057263|7517083|42642453,5-3-2,16907569|20451179|48261997|26194049|7597744|54051074|26076519|15252006|45799180|47636834|7525294
1184539171,4-2-3-1,271278|147308|4924017|6629651|47619285|55098862|32758502|7656348|26087467|22348403|87692990,4-4-2,7556528|251153|28861980|7658763|88770080|7517888|11350332|21178738|7609336|29583421|7630749
1184537469,4-4-2,7560875|72565430|70322539|29237432|15132222|19796|47973807|53621043|3363927|19278455|28848617,4-3-3,54201287|44429553|52134530|26169899|70871388|26061707|19763870|7634613|56957285|46767756|7616420
1184534065,4-3-3,17262413|7528997|29245965|7542682|437591|8365|7599193|19804603|29480381|56009639|88769114,4-4-2,7582610|3450867|16886317|28831229|62322771|7612073|29280741|61846211|9492|29668751|16894206
1188817148,4-2-3-1,7607082|46175115|10940587|7566027|29386196|19279099|46173827|29378307|26255390|46174793|3444749,4-3-3,88773622|7606116|57547028|46135992|13798337|29417913|17248406|26087145|64068655|29379434|29018955
1184505131,4-3-3,17262413|7528997|29595335|7542682|437591|19804603|29802220|19733441|26070723|56009639|88769114,4-2-3-1,271278|7575526|4924017|6629651|47619285|32758502|55098862|20701695|26087467|7656348|5844776
1184525555,4-2-3-1,54392877|47778031|66145555|56199297|46312287|71786995|75617346|62329533|64749202|66450972|64973475,4-1-4-1,88771368|47270237|47988458|45953096|7538818|2309055|16871827|3323355|30819096|43553230|19679667
1184532363,4-4-2,7541877|19734568|2329824|50894669|29800610|9814|26087628|63494046|30630887|54341357|62283004,5-3-2,43494787|42579663|29556856|7640892|7653450|26109524|73905755|66724189|70563878|7536242|46380068
1184528108,4-4-2,7582610|3450867|16886317|7528514|62322771|49660926|29280741|29412600|7612073|16894206|29668751,4-2-3-1,20279|77677663|7524328|29735727|29251439|52169628|53776408|7614327|70460677|7600803|16881487
1184524704,4-4-2,54412197|47937099|26103889|54083435|7583254|70144956|20613789|29600487|20245904|78322146|265804,4-4-2,7560875|72565430|70322539|29237432|15132222|19796|49518119|47973807|3363927|19278455|28848617
1184530661,4-4-2,7556528|251153|7658763|28861980|38185168|7517888|11350332|21178738|7609336|29583421|7630749,4-2-3-1,7607082|46175115|10940587|7566027|29386196|19279099|46173827|29378307|26255390|52347694|56521619
1184528959,5-3-2,16907569|20451179|48261997|7597744|51441586|30339799|26076519|15252006|29461222|14730044|47636834,4-3-3,17262413|7528997|29245965|7542682|437591|29802220|7599193|19804603|29480381|56009639|26070723
1184527257,4-3-3,54201287|44429553|52134530|26169899|70871388|26061707|7645239|19763870|56957285|46767756|7616420,4-3-3,27250370|19743101|19194574|26167645|5950|29204588|29328880|62972245|29381044|2332722|29183497
1184531512,3-4-2-1,327950|54209820|54410909|7580034|52747296|52318|48630365|7630105|29817676|88768631|29701595,5-4-1,271278|147308|4924017|7511448|6629651|47619285|7656348|50008203|7525133|26087467|87692990
1184523853,4-4-2,28808206|7627851|7613200|26104372|29280580|7646366|54185831|7629139|7555723|7618352|28843787,4-2-3-1,396536|7571340|72706949|14594160|7624148|7538979|7576331|7649908|19018923|26122243|7614166
1188816297,4-3-3,19717985|29405355|16877462|46135992|13798337|29417913|17248406|28128786|64068655|29379434|52725883,4-4-2,19704783|43626807|32494784|7579229|3868340|53664352|88768792|53501581|443709|2524795|46052272
1184526406,4-4-2,210098|21176323|26158629|29440131|7543648|25308388|55845419|3495303|19679184|29413888|55818854,4-4-2,7556689|7515956|119455|29328558|7524006|29392797|17260964|42642453|7594524|7595973|1210552
1184522151,4-2-3-1,7560875|72565430|23513882|29237432|15132222|47973807|49518119|19796|28848617|3363927|19278455,4-2-3-1,7541877|19734568|5789|29822828|88776037|54341357|63494046|29399076|53970735|30630887|16889537
1184523002,4-2-3-1,396536|7571340|3326414|14594160|7624148|7538979|7576331|7649908|19018923|26122243|7614166,4-2-3-1,7556528|251153|28861980|7658763|38185168|21178738|11350332|7609336|29583421|47921160|7630749
1184515343,5-3-2,29883525|42579663|29556856|7640892|7653450|78838312|73905755|66724189|70563878|7536242|46380068,4-4-2,7582610|3450867|16886317|7528514|62322771|7612073|29412600|29280741|49660926|29668751|16894206
1184519598,4-3-3,27250370|5950|28809655|27492997|19194574|62972245|26170221|29328880|29381044|2332722|29183497,5-3-2,16907569|20451179|7597744|26194049|51441586|30339799|26076519|29461222|15252006|6056330|47636834
1184518747,4-2-3-1,271278|147308|4924017|6629651|47619285|32758502|50008203|7656348|26087467|22348403|87692990,4-2-3-1,54412197|47937099|26103889|53660166|50156645|29600487|56907697|8305822|265804|62225205|78322146
1184517896,4-3-3,7607082|46175115|10940587|16884385|29386196|46173827|29378307|19279099|56521619|26255390|29613045,4-4-2,28808206|21170366|7627851|26104372|29280580|7646366|7629139|54185831|7555723|7618352|28843787
1184520449,4-3-3,17262413|7528997|29595335|7542682|437591|19804603|29802220|19733441|26070723|56009639|88769114,4-4-2,327950|54209820|7580034|54410909|7630105|52747296|48630365|52318|29817676|29701595|88768631
1184514492,4-2-3-1,20279|62108641|7524328|29735727|29251439|29573117|53776408|7560714|7614327|7600803|16881487,4-3-3,54201287|44429553|52134530|26169899|70871388|26061707|7645239|19763870|56957285|46767756|7616420
1184516194,4-4-2,19704783|43626807|7524489|7579229|3868340|4140591|53501581|88768792|443709|2524795|46052272,4-2-3-1,30562945|47778031|31750803|56199297|70561785|75617346|73142615|62329533|88768470|71786995|64973475
1188815446,4-4-2,7546224|32751740|7515956|119455|7524006|29392797|42642453|17260964|7594524|19812975|1210552,4-3-3,88773622|29405355|57547028|46135992|13798337|29417913|17248406|28128786|64068655|29018955|29403101
1184517045,4-4-2,88771368|47270237|47988458|45953096|7538818|16871827|3323355|2309055|43553230|49770406|19679667,4-4-2,210098|21176323|26158629|29440131|26086340|25308388|11320869|55845419|53188275|55818854|19679184
1184505982,4-4-2,7582610|45911075|16886317|28831229|62322771|49660926|29280741|29412600|7612073|16894206|29668751,3-4-3,19704783|7524489|7579229|3868340|43626807|53501581|88768792|443709|4140591|30775465|46052272
1184513641,4-4-2,54412197|47937099|26103889|54083435|50156645|8305822|20613789|56907697|20245904|78322146|265804,4-4-2,88771368|47270237|47988458|45953096|7538818|16871827|3323355|2309055|43553230|49770406|19679667
1184506833,4-3-3,118006|44429553|52134530|26169899|70871388|26061707|7645239|19763870|56957285|46767756|7616420,4-2-3-1,26252814|7571340|14594160|98233499|7624148|7721|26122243|65409141|7576331|16888088|19018923
1184512790,4-4-2,210098|21176323|26158629|29440131|7543648|53188275|55845419|3495303|25308388|19679184|55818854,4-2-3-1,20279|62108641|46141949|7524328|3372460|52169628|53776408|70460677|56478793|7600803|16881487
1184507684,4-4-2,7541877|19734568|5789|29822828|88776037|9814|29428700|54341357|30630887|26087628|16889537,4-3-3,27250370|19743101|28809655|27492997|5950|62972245|29204588|29328880|29381044|2332722|29183497
1184510237,5-3-2,16907569|20451179|7597744|26194049|51441586|54051074|26076519|29461222|10938494|6056330|47636834,4-2-3-1,7560875|72565430|70322539|29237432|6688416|53621043|49518119|19796|47973807|151011|19278455
1188814595,4-2-3-1,7556528|52727010|28861980|7658763|29233246|21178738|11350332|88770080|29583421|47921160|31954307,4-3-3,19717985|29405355|57547028|46135992|13798337|29417913|17248406|28128786|64068655|29018955|7618996
1184509386,4-2-3-1,28808206|44935898|7627851|26104372|29280580|54185831|19736178|7646366|28843787|7555723|7618352,4-4-2,7556689|7515956|119455|21178416|7524006|29392797|54198067|42642453|88773944|1210552|19812975
1184511939,5-3-2,43494787|42579663|29556856|7640892|7653450|78838312|73905755|66724189|70563878|7536242|46380068,4-4-2,7607082|46175115|10940587|16884385|29386196|56659757|19279099|52347694|46173827|26255390|29613045
1184037932,4-4-2,30562945|53555677|31750803|56199297|46312287|75617346|88768470|73142615|71786995|64749202|62329533,4-2-3-1,7556528|251153|46136475|28861980|38185168|7609336|11350332|16907408|29583421|47921160|7630749
1184502578,4-4-2,88771368|47270237|47988458|119294|7538818|47047413|3323355|2309055|43553230|26086662|16871827,4-3-3,118006|44429553|70871388|26169899|52722663|19763870|26061707|7645239|56957285|46767756|7616420
1184498323,4-2-3-1,26252814|7571340|14594160|7624148|7721|26122243|7649908|7576331|54258764|19018923,5-3-2,16907569|20451179|26194049|7597744|51441586|54051074|26076519|29461222|10938494|47636834|6056330
1184501727,4-2-3-1,19704783|43626807|7524489|4944303|3868340|88770402|88768792|44996756|46052272|53664352|2524795,4-2-3-1,7541877|19734568|5789|29822828|88776037|54341357|29428700|29399076|26087628|30630887|16889537
1184504280,4-3-3,27250370|19743101|28809655|27492997|5950|62972245|29204588|29328880|29381044|2332722|29183497,4-3-3,17262413|7528997|29245965|7542682|437591|19804603|29802220|19733441|26070723|56009639|29480381
1184500876,4-2-3-1,7607082|46175115|10940587|16884385|7637028|46173827|52347694|29380078|26255390|29386196|56521619,4-4-2,210098|21176323|29440131|21177289|7543648|19679184|55845419|3495303|25308388|29413888|55818854
1188813744,4-3-3,19717985|29405355|57547028|46135992|13798337|29417913|17248406|28128786|64068655|29018955|70906647,4-4-2,54412197|47937099|54083435|53660166|88775876|265804|20613789|56907697|20245904|7642985|78322146
1184503429,4-2-3-1,271278|7575526|4924017|6629651|47619285|32758502|55098862|20701695|26087467|7656348|5844776,4-2-3-1,28808206|44935898|7627851|26104372|19769183|54185831|19736178|17262091|7512414|7555723|7618352
1184500025,4-2-3-1,327950|7580034|7607887|54410909|7630105|48630365|52318|88768631|29409702|29817676|7647010,4-4-2,7582610|3450867|16886317|28831229|62322771|7612073|29412600|29280741|49660926|29668751|16894206
1184497472,4-4-2,7556689|7515956|21178416|119455|7524006|29392797|54198067|29343853|7517083|7595973|19812975,4-2-3-1,7556528|251153|7658763|46421928|29233246|7609336|11350332|88770080|29583421|7517888|29167397
1184499174,4-4-2,7560875|72565430|70322539|29237432|15132222|28848617|49518119|47973807|18824113|151011|19278455,5-4-1,43494787|42579663|71192422|7653450|88770563|26109524|46136958|70563878|66724189|7536242|46380068
1184496621,4-2-3-1,20279|62108641|46141949|7524328|29251439|52169628|53776408|7614327|70460677|7600803|56478793,4-4-2,54392877|47778031|66145555|56199297|70561785|72299297|71036252|73142615|66450972|64973475|71786995
1184047293,5-3-2,16907569|20451179|48261997|7597744|51441586|54051074|7525294|29461222|26076519|47636834|14730044,4-4-2,88771368|47270237|47988458|45953096|7538818|47047413|3323355|2309055|43553230|26086662|19679667
1184045591,4-2-3-1,271278|7575526|4924017|6629651|47619285|32758502|55098862|20701695|26087467|2103136|5844776,4-2-3-1,19704783|43626807|4944303|7524489|3868340|53501581|88768792|443709|46052272|44996756|2524795
1184043038,4-2-3-1,7607082|46175115|10940587|16884385|29386196|19279099|52347694|29378307|26255390|29613045|3444749,4-2-3-1,26252814|7571340|3326414|14594160|7624148|26122243|6272|7649908|7576331|54258764|19018923
1188812893,4-3-3,7541877|19734568|5789|29822828|88776037|7625275|26087628|54341357|9814|60600715|30630887,4-3-3,88773622|7606116|16877462|46135992|13798337|52725883|17248406|28128786|64068655|62725754|70906647
1184048995,5-3-2,43494787|42579663|71192422|7653450|29556856|26109524|73383310|66724189|46136958|46380068|7536242,4-2-3-1,20279|62108641|46141949|7524328|29251439|52169628|53776408|7614327|70460677|7600803|56478793
1184044740,4-3-3,118006|44429553|70871388|26169899|52722663|26061707|7645239|19763870|56957285|46767756|7616420,4-2-3-1,54412197|47937099|26103889|54083435|7583254|20613789|7529963|62225205|7540106|265804|47866098
1184049846,4-4-2,7582610|3450867|16886317|28831229|62322771|49660926|29280741|29412600|7612073|29668751|16894206,4-4-2,54392877|66145555|31750803|56199297|70561785|47778031|62632696|73142615|71786995|64749202|64973475
1184046442,4-2-3-1,28808206|44935898|7627851|26104372|7555723|19736178|7613200|28843787|29581489|17262091|7618352,4-2-3-1,327950|54209820|7607887|54410909|7630105|52318|48630365|88768631|29817676|52747296|29701595
1184048144,4-4-2,7556689|7515956|21178416|29506624|7524006|7594524|54198067|29343853|19812975|7595973|7517083,4-3-3,27250370|19743101|28809655|27492997|5950|62972245|29204588|29328880|29381044|2332722|29183497
1188812042,4-4-2,7560875|72565430|70322539|29237432|15132222|28848617|49518119|88768148|151011|47973807|19278455,4-3-3,17262413|7528997|29245965|7542682|437591|19804603|29802220|19733441|26070723|56009639|88769114
1184043889,4-2-3-1,7556528|52727010|7658763|46421928|29233246|29583421|11350332|88770080|7609336|47921160|29167397,4-4-2,210098|21176323|29440131|21177289|26086340|19679184|55845419|11320869|53188275|55818854|29413888
1188811191,4-4-2,54412197|70513646|26103889|54083435|7583254|7540106|20613789|7529963|20245904|78322146|265804,4-4-2,7582610|3450867|16886317|28831229|62322771|49660926|29280741|29412600|7612073|16894206|29668751
1184038783,4-4-2,210098|21176323|29440131|21177289|26086340|7543648|55845419|3495303|53188275|29413888|55818854,4-2-3-1,28808206|44935898|7627851|26104372|21170366|19736178|7613200|29581489|46312126|7555723|7618352
1184041336,4-2-3-1,20279|62108641|46141949|7524328|29251439|52169628|53776408|7614327|70460677|7600803|56478793,3-5-2,16907569|20451179|48261997|7597744|30339799|26076519|10938494|29461222|54051074|47636834|6056330
1184042187,4-3-3,27250370|19743101|28809655|27492997|5950|62972245|29381044|29328880|29204588|2332722|29183497,4-2-3-1,271278|147308|4924017|20923|47619285|7525133|32758502|7656348|26087467|22348403|2103136
1184040485,4-2-3-1,19704783|43626807|7524489|7579229|3868340|20665148|4941888|59984568|46052272|44996756|2524795,4-4-2,7556689|7515956|29506624|29328558|7524006|7517083|29343853|54198067|7594524|19812975|7595973
1184036230,4-2-3-1,53075897|47270237|47988458|45953096|47636995|2309055|29215697|47047413|53291798|43553230|26086662,4-2-3-1,7607082|46175115|10940587|16884385|29386196|19279099|52347694|29378307|26255390|29613045|3444749
1184035379,4-4-2,327950|54209820|7607887|54410909|7630105|29817676|48630365|52318|26234138|29701595|7646688,4-4-2,7541877|17258227|2329824|29822828|70815038|9814|54341357|29428700|30630887|53970735|60600715
